id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
11,vcf-js,High performance VCF parser in JavaScript,"A pure JavaScript library for parsing Variant Call Format (VCF) files, developed by the GMOD project, suitable for web-based genomic applications.",B2;B2-01,parsing;library,library,TypeScript,https://github.com/GMOD/vcf-js,,MIT,javascript;vcf;parser;web
12,CoolBox,Jupyter notebook based genomic data visualization toolkit,"A Python toolkit for interactive genomic data visualization within Jupyter notebooks, supporting various file formats (BAM, BigWig, VCF) and customizable tracks.",B2;B2-01,visualization,library,Python,https://github.com/GangCaoLab/CoolBox,,GPL-3.0,visualization;jupyter;genomics;python
13,sv-channels,Deep learning-based structural variant filtering,A method that uses deep learning to filter structural variant calls by converting genomic data into image-like channels for classification.,B2;B2-01,variant_filtering;machine_learning,solver,Python,https://github.com/GooglingTheCancerGenome/sv-channels,,Apache-2.0,structural-variants;deep-learning;filtering
14,VerifyBamID,DNA contamination estimation from sequence reads,"A robust tool (VerifyBamID2) for estimating DNA contamination in sequence reads using an ancestry-agnostic method, essential for quality control in sequencing studies.",B2;B2-01,quality_control;contamination_estimation,solver,mupad,https://github.com/Griffan/VerifyBamID,,None,qc;contamination;bam
15,Hadoop-BAM,Java library for manipulating bioinformatics formats in Hadoop,"A library that provides support for common bioinformatics file formats (BAM, VCF, FASTQ) within the Hadoop MapReduce framework, enabling scalable genomic data processing.",B2;B2-01,file_manipulation;distributed_computing,library,Java,https://github.com/HadoopGenomics/Hadoop-BAM,,MIT,hadoop;big-data;bam;vcf
16,dropSeqPipe,SingleCell RNASeq pre-processing snakemake workflow,"A Snakemake workflow for processing Drop-Seq data, handling steps from raw reads to expression matrices, including alignment and quality control.",B2;B2-01,workflow;preprocessing;rnaseq,workflow,Python,https://github.com/Hoohm/dropSeqPipe,,CC-BY-SA-4.0,single-cell;snakemake;pipeline
17,USeq,Suite of Java applications for NGS data analysis,"A comprehensive collection of over 180 Java applications for analyzing NGS data, covering ChIP-Seq, RNA-Seq, variant annotation, filtering, and file manipulation.",B2;B2-01,suite;analysis;file_manipulation,platform,Java,https://github.com/HuntsmanCancerInstitute/USeq,,None,ngs;java;toolkit
18,needlestack,Multi-sample somatic variant caller,"An R package for somatic variant calling that leverages multi-sample data to estimate error rates and detect variants, particularly useful for detecting low-frequency variants.",B2;B2-01,variant_calling;somatic_variants,solver,R,https://github.com/IARCbioinfo/needlestack,,GPL-3.0,variant-calling;r;somatic
19,vcfdo,Tools for processing and annotating VCF files,"A set of utilities for processing and annotating VCF files, with specific features tailored for Plasmodium species genomics.",B2;B2-01,annotation;file_manipulation,solver,Python,https://github.com/IDEELResearch/vcfdo,,MIT,vcf;annotation;plasmodium
20,CNVizard,Browser-based tool for visualizing germline CNVs,"A web-based tool for visualizing and analyzing germline copy number variants (CNVs) in genomic data, facilitating interpretation of structural variations.",B2;B2-01,visualization;cnv_analysis,platform,Python,https://github.com/IHGGM-Aachen/CNVizard,,MIT,cnv;visualization;web-tool
21,R4RNA,R package for RNA-RNA interaction visualization,An R package designed for the visualization of RNA-RNA interactions and genomic information derived from HiC or other interaction data.,B2;B2-01,visualization;rna_analysis,library,R,https://github.com/Ikarto/R4RNA,,GPL-3.0,rna;visualization;r
22,frequencyFilter,Allele frequency filtering for Mendelian variant discovery,"An R tool for filtering variants based on allele frequency, aiding in the discovery of causal variants in Mendelian disease studies.",B2;B2-01,filtering;variant_prioritization,solver,R,https://github.com/ImperialCardioGenetics/frequencyFilter,,None,filtering;allele-frequency;mendelian
23,seave,Web platform for genetic variant filtering and annotation,"A web-based platform for filtering and annotating genetic variants, supporting pathogenicity prediction scores and disease database integration for clinical genomics.",B2;B2-01,platform;variant_filtering;annotation,platform,HTML,https://github.com/KCCG/seave,,NOASSERTION,web-platform;variant-filtering;clinical
24,MutView,Lightweight visualization tool for inspecting mutation coverage in BAM files,"MutView is a tool designed to visualize reads covering a specific mutation in a BAM file, generating an HTML output similar to a lightweight IGV snapshot.",B2;B2-01,visualization;variant_inspection,solver,Python,https://github.com/TuBieJun/MutView,,MIT,bam;visualization;mutation;html-report
25,FluLINE,Automated pipeline for Influenza virus genome assembly and variant calling,"FluLINE is a comprehensive analysis pipeline for Influenza sequencing data, handling read filtering, species identification, consensus generation, and SNV calling.",B2;B2-01;Microbiology,pipeline;variant_calling;assembly,workflow,Python,https://github.com/UmaSangumathi/FluLINE,,None,influenza;pipeline;snv-calling;consensus-sequence
26,dv-trio,Trio variant calling pipeline using DeepVariant and GATK,"dv-trio provides a pipeline to call variants for a trio (father-mother-child) by integrating DeepVariant for gVCF generation and GATK for joint calling, followed by Mendelian error filtering.",B2;B2-01,variant_calling;pipeline,workflow,Shell,https://github.com/VCCRI/dv-trio,,BSD-3-Clause,deepvariant;gatk;trio-analysis;variant-calling
27,vcfppR,High-performance VCF/BCF parser for R,"vcfppR is an R package providing a fast C++ based parser for VCF and BCF files, enabling efficient manipulation of variant data within the R environment.",B2;B2-01,parsing;data_handling,library,C,https://github.com/Zilong-Li/vcfppR,https://doi.org/10.1093/bioinformatics/btae049,NOASSERTION,R;vcf;bcf;parser;bioinformatics
28,All2,Variant filtering tool for all-to-all clone or single-cell comparisons,"All2 is a tool designed for filtering variants derived from all-to-all comparisons of multiple clones or single cells, useful in somatic mosaicism studies.",B2;B2-01,filtering;variant_analysis,solver,Python,https://github.com/abyzovlab/All2,,MIT,single-cell;variant-filtering;somatic-variants
29,Determine_sex_from_bam,Utility to infer sample sex from BAM alignment data,A Python utility that analyzes alignment data in BAM files to infer the biological sex of the sample based on chromosomal coverage.,B2;B2-01,inference;qc,solver,Python,https://github.com/adrianodemarino/Determine_sex_from_bam,,MIT,bam;sex-determination;coverage-analysis
30,SciVis,Visualization tool for genomic data,"SciVis is a Python-based tool for visualizing genomic data, likely providing plotting capabilities for sequencing or variant datasets.",B2;B2-01,visualization,solver,Python,https://github.com/akvpr/SciVis,,None,genomics;visualization;plotting
31,Axial,Interactive visualizations for high-dimensional genomics data,"Axial provides interactive visualization capabilities specifically tailored for high-dimensional genomics datasets, facilitating data exploration.",B2;Bioinfo,visualization,solver,JavaScript,https://github.com/alexlenail/Axial,,MIT,genomics;visualization;high-dimensional
32,alignoth,Tool for creating alignment plots from BAM files,"alignoth is a Rust-based tool designed to generate visual plots of sequence alignments directly from BAM files, aiding in alignment inspection.",B2;B2-01,visualization;alignment_inspection,solver,Rust,https://github.com/alignoth/alignoth,,MIT,bam;alignment;visualization;rust
33,pysamstats,Fast statistics extraction from genome alignments,"pysamstats is a fast Python and command-line utility for calculating statistics (coverage, mismatch rates, etc.) against genome positions based on SAM/BAM alignments.",B2;B2-01,statistics;qc,solver,Python,https://github.com/alimanfoo/pysamstats,,None,bam;statistics;coverage;pysam
34,iGVPT2,Program for computing anharmonic corrections to vibration frequencies,"iGVPT2 computes anharmonic corrections to vibration frequencies based on force field expansion of the potential energy surface, serving computational chemistry/physics tasks.",Chemistry;Physics,modeling;calculation,solver,,https://github.com/allouchear/iGVPT2,,None,vibration-frequencies;anharmonic-correction;computational-chemistry
35,DNA_Rchitect,Shiny App for visualizing genomic data,"DNA_Rchitect is an R Shiny application designed for the visualization of genomic data, providing an interactive interface for data analysis.",B2;Bioinfo,visualization,solver,JavaScript,https://github.com/alosdiallo/DNA_Rchitect,,MIT,shiny;visualization;genomics;R
36,nxf-fastqc,Nextflow pipeline for FastQC and MultiQC,A simple Nextflow pipeline that integrates fastp and MultiQC to perform quality control on sequencing data.,B2;B2-01,quality_control;pipeline,workflow,Nextflow,https://github.com/angelovangel/nxf-fastqc,,None,nextflow;fastqc;multiqc;pipeline
37,seqkit (annalam),Rust-based toolkit for manipulating FASTA and SAM files,A toolkit written in Rust for manipulating FASTA and SAM files. (Note: Distinct from the widely used Go-based seqkit by shenwei356).,B2;B2-01,format_processing;data_manipulation,solver,Rust,https://github.com/annalam/seqkit,,MIT,fasta;sam;rust;bioinformatics
38,genomics-data-index,Genome indexing system for rapid querying and visualization,"Indexes genomes using SNVs, MLST, or kmers to enable rapid querying, clustering, and visualization of large genomic datasets.",B2;Bioinfo,indexing;querying;visualization,platform,Python,https://github.com/apetkau/genomics-data-index,,Apache-2.0,indexing;snv;mlst;genomics
39,picovcf,Single-header C++ library for fast VCF parsing,"picovcf is a lightweight, single-header C++ library designed for fast and low-memory parsing of VCF (Variant Call Format) files.",B2;B2-01,parsing;library,library,C++,https://github.com/aprilweilab/picovcf,,MIT,vcf;c++;parser;performance
40,msamtools,Metagenomics extensions for samtools,"msamtools provides extended functionalities to samtools specifically tailored for metagenomics analysis, such as profiling and filtering.",B2;B2-01;Metagenomics,filtering;profiling,solver,C,https://github.com/arumugamlab/msamtools,,MIT,metagenomics;samtools;bam;c
41,bisulfite-seq-tools,Suite for bisulfite sequencing data analysis and QC,"A suite of tools for alignment and quality control analysis of bisulfite sequencing data, supporting WGBS, RRBS, and HSBS protocols.",B2;Epigenetics,quality_control;alignment;methylation_analysis,solver,HTML,https://github.com/aryeelab/bisulfite-seq-tools,,None,wgbs;rrbs;methylation;qc
42,hichipper,Preprocessing and QC pipeline for HiChIP data,"hichipper is a pipeline designed for the preprocessing and quality control of HiChIP data, facilitating chromatin conformation analysis.",B2;Epigenetics,pipeline;quality_control;preprocessing,workflow,HTML,https://github.com/aryeelab/hichipper,,MIT,hichip;chromatin;pipeline;qc
43,bacQC,Pipeline for bacterial isolate sequence quality assessment,"bacQC is a bioinformatics pipeline for assessing the quality of bacterial isolate sequence data, automating QC steps for microbiology workflows.",B2;Microbiology,quality_control;pipeline,workflow,Nextflow,https://github.com/avantonder/bacQC,,MIT,bacteria;qc;nextflow;pipeline
44,basespace-igv,BaseSpace integration for IGV,A version or integration of the Integrative Genomics Viewer (IGV) designed to work with Illumina BaseSpace data.,B2;B2-01,visualization,solver,Java,https://github.com/basespace/basespace-igv,,Apache-2.0,igv;basespace;visualization;genomics
45,CpG_Me,WGBS pipeline for alignment and methylation QC,"CpG_Me is a Whole Genome Bisulfite Sequencing (WGBS) pipeline that processes raw reads to CpG count matrices, handling alignment and QC.",B2;Epigenetics,pipeline;alignment;methylation_calling,workflow,Shell,https://github.com/ben-laufer/CpG_Me,,MIT,wgbs;methylation;pipeline;bismark
46,pmultiqc,Library for generating QC reports extending MultiQC,"pmultiqc is a library designed to generate quality control reports, built upon the MultiQC framework, likely for proteomics or specific bio-data extensions.",B2;Bioinfo,quality_control;reporting,library,Python,https://github.com/bigbio/pmultiqc,,MIT,multiqc;qc;reporting;python
47,biocpp-io,C++ I/O library for bioinformatics formats,BioC++ Input/Output library provides modern C++ interfaces for reading and writing standard bioinformatics file formats.,B2;B2-01,io;library,library,C++,https://github.com/biocpp/biocpp-io,,BSD-3-Clause,c++;io;bioinformatics;library
48,sambamba,High-performance tools for SAM/BAM data manipulation,"Sambamba provides a suite of highly parallelized tools for working with SAM and BAM files, offering faster alternatives to standard samtools commands for sorting, indexing, and viewing.",B2;B2-01,format_processing;sorting;indexing,solver,D,https://github.com/biod/sambamba,,GPL-2.0,bam;sam;performance;parallel
49,bionode-sam,Node.js wrapper for samtools,"A Node.js wrapper for samtools, allowing integration of SAM/BAM processing capabilities into JavaScript/Node.js applications.",B2;B2-01,wrapper;format_processing,library,JavaScript,https://github.com/bionode/bionode-sam,,MIT,nodejs;samtools;wrapper;bioinformatics
50,bionode-vcf,JavaScript VCF parser,"A VCF (Variant Call Format) parser implementation in JavaScript, part of the bionode ecosystem.",B2;B2-01,parsing;library,library,JavaScript,https://github.com/bionode/bionode-vcf,,MIT,javascript;vcf;parser;bionode
51,biowasm,WebAssembly modules for genomics tools,"biowasm provides WebAssembly ports of popular genomics tools (like samtools, seqtk), enabling them to run directly in web browsers.",B2;B2-01,platform;porting,platform,HTML,https://github.com/biowasm/biowasm,https://biowasm.com/,MIT,webassembly;genomics;browser;wasm
52,biowdl-RNA-seq,BioWDL pipeline for RNA-seq data processing,"A WDL-based pipeline for processing RNA-seq data, from FASTQ to expression measures and VCFs, designed for reproducibility.",B2;Transcriptomics,pipeline;expression_analysis;variant_calling,workflow,WDL,https://github.com/biowdl/RNA-seq,,MIT,wdl;rna-seq;pipeline;variant-calling
53,favr,Filtering and Annotation of Variants that are Rare,"favr is a tool designed for the filtering and annotation of rare variants, aiding in the identification of potential disease-causing mutations.",B2;B2-01,filtering;annotation,solver,Python,https://github.com/bjpop/favr,,NOASSERTION,variant-filtering;rare-variants;annotation
54,varlap,Variant quality control and context analysis tool,"varlap is a tool for quality control of DNA variants, reporting statistics related to local alignment context in BAM files to identify artifacts.",B2;B2-01,quality_control;statistics,solver,Python,https://github.com/bjpop/varlap,,MIT,variant-qc;bam;alignment-context
55,GBSapp,Automated pipeline for GBS variant calling,"GBSapp is an automated pipeline for variant and haplotype calling and filtering, specifically tailored for Genotyping-by-Sequencing (GBS) data.",B2;B2-01,pipeline;variant_calling,workflow,Shell,https://github.com/bodeolukolu/GBSapp,,None,gbs;variant-calling;pipeline;haplotype
56,escheR,R package for visualizing spatial genomics colocalization,escheR is an R package designed to visualize colocalization for single-cell and spatially-resolved genomics data.,B2;SpatialOmics,visualization,library,R,https://github.com/boyiguo1/escheR,,NOASSERTION,spatial-genomics;visualization;R;single-cell
57,cyvcf2,Fast Python VCF/BCF parser using Cython and htslib,"cyvcf2 is a high-performance Python library for VCF and BCF processing, leveraging Cython and htslib for speed.",B2;B2-01,parsing;library,library,Cython,https://github.com/brentp/cyvcf2,,MIT,python;cython;vcf;htslib
58,echtvar,Rapid variant annotation and filtering tool,"echtvar is a tool for extremely fast variant annotation and filtering, using a compact encoding for efficient processing.",B2;B2-01,annotation;filtering,solver,Rust,https://github.com/brentp/echtvar,,MIT,variant-annotation;filtering;rust;performance
59,jigv,IGV.js standalone page generator,"jigv is a tool that automatically generates a standalone HTML page configured with igv.js to view BAM, CRAM, VCF, and BED files.",B2;B2-01,visualization;interface_generation,solver,Nim,https://github.com/brentp/jigv,,MIT,igv.js;visualization;bam;vcf
60,mosdepth,Fast BAM/CRAM depth calculation tool,"mosdepth is a highly efficient tool for calculating sequencing depth from BAM and CRAM files, suitable for WGS, exome, or targeted sequencing.",B2;B2-01,statistics;qc,solver,Nim,https://github.com/brentp/mosdepth,,MIT,depth;coverage;bam;cram
61,slivar,Expression-based variant filtering and annotation,"slivar enables filtering and annotation of genetic variants in VCF/BCF files using flexible expressions, supporting trio and population studies.",B2;B2-01,filtering;annotation,solver,Nim,https://github.com/brentp/slivar,,MIT,variant-filtering;vcf;annotation;nim
62,VariantBam,Region-specific filtering and profiling of BAM files,VariantBam is a tool for filtering and profiling next-generation sequencing data (BAM/CRAM) using region-specific rules to reduce file size or extract specific data.,B2;B2-01,filtering;profiling,solver,Makefile,https://github.com/broadinstitute/VariantBam,,NOASSERTION,bam;filtering;downsampling;c++
63,Picard,Standard toolset for manipulating HTS data (SAM/BAM/VCF),"Picard is a set of Java-based command-line tools for manipulating high-throughput sequencing data formats such as SAM, BAM, CRAM, and VCF, widely used for QC and data processing.",B2;B2-01,format_processing;quality_control;data_manipulation,solver,Java,https://github.com/broadinstitute/picard,https://broadinstitute.github.io/picard/,MIT,bam;sam;vcf;qc;java
64,tgg-viewer,Web app for visualizing splice junctions and sequencing data,"tgg-viewer is a web application that uses IGV.js to visualize splice junctions, expression data, and other sequencing features genome-wide.",B2;B2-01,visualization,platform,JavaScript,https://github.com/broadinstitute/tgg-viewer,,MIT,visualization;igv.js;splice-junctions;web-app
65,vawk,Awk-like VCF parser,vawk is a command-line utility that provides an awk-like syntax specifically designed for parsing and filtering VCF files.,B2;B2-01,parsing;filtering,solver,Python,https://github.com/cc2qe/vawk,,MIT,vcf;awk;parser;cli
66,weeSAM,Coverage statistics calculator for SAM/BAM files,"weeSAM is a script designed to parse SAM/BAM files and calculate coverage statistics, providing a lightweight alternative for basic QC metrics.",B2;B2-01,statistics;qc,solver,Python,https://github.com/centre-for-virus-research/weeSAM,,GPL-3.0,bam;coverage;statistics;python
67,igvScreenshot,Automation utility for creating static genomic region screenshots using IGV,"A shell script wrapper that automates the process of generating static screenshots of specific genomic regions using the Integrative Genomics Viewer (IGV), facilitating batch visualization for genomics research.",B2;B2-01,visualization;quality_control,solver,Shell,https://github.com/chrisamiller/igvScreenshot,,MIT,igv;visualization;genomics;automation
68,variant-filter,False-positive filter for variants from massively parallel sequencing,"A Perl-based utility designed to filter false-positive variant calls from next-generation sequencing data, improving the accuracy of variant detection pipelines.",B2;B2-01,variant_calling;filtering,solver,Perl,https://github.com/ckandoth/variant-filter,,LGPL-3.0,variant-filtering;ngs;vcf;false-positive-reduction
69,VariantVisualization.jl,Julia package for visualization of genomic variation data,"A Julia package that powers VIVA (Viral Variant Visualizer), providing capabilities for visualizing genomic variation data, specifically designed for analyzing viral genomes and other variant datasets.",B2;B2-01,visualization;variant_analysis,library,Julia,https://github.com/compbiocore/VariantVisualization.jl,,NOASSERTION,julia;visualization;genomics;variants
70,chromoMap,Interactive genomic visualization of biological data in R,"An R package for constructing interactive chromosome visualizations, allowing users to map genomic features and data onto chromosomal ideograms for exploratory data analysis.",B2;B2-01,visualization,library,JavaScript,https://github.com/cran/chromoMap,https://cran.r-project.org/package=chromoMap,NOASSERTION,r-package;visualization;chromosomes;genomics
71,hubward,Manager for UCSC Genome Browser visualization hubs,"A Python tool designed to manage the creation and organization of UCSC Genome Browser track hubs, facilitating the visualization of large and complex genomics datasets.",B2;B2-01,visualization;data_management,solver,Python,https://github.com/daler/hubward,,BSD-3-Clause,ucsc-genome-browser;visualization;track-hub;genomics
72,genozip,High-performance compressor for genomic file formats,"A modern compression tool optimized for genomic data formats including FASTQ, BAM, CRAM, and VCF, offering significantly better compression ratios and speed compared to standard gzip.",B2;B2-01,data_processing;compression,solver,C,https://github.com/divonlan/genozip,https://genozip.com,NOASSERTION,compression;fastq;bam;vcf;bioinformatics
73,filterx,Command-line tool for filtering tabular genomic data,"A Rust-based command-line utility for processing and filtering various tabular genomic file formats such as FASTA, FASTQ, GTF, GFF, VCF, SAM, and BED, providing a flexible interface for data manipulation.",B2;B2-01,data_processing;filtering,solver,Rust,https://github.com/dwpeng/filterx,,MIT,rust;bioinformatics;filtering;cli;vcf;sam
74,vcfio,Python parser and I/O library for VCF files,"A Python library developed by Emedgene for parsing and performing Input/Output operations on Variant Call Format (VCF) files, facilitating the integration of VCF data into Python-based analysis pipelines.",B2;B2-01,data_processing;variant_analysis,library,Python,https://github.com/emedgene/vcfio,,MIT,python;vcf;parser;bioinformatics
75,igv-jupyterlab,Integrative Genomics Viewer extension for JupyterLab,"A JupyterLab extension that embeds the Integrative Genomics Viewer (IGV.js), allowing researchers to visualize genomic datasets directly within their Jupyter notebook environment.",B2;B2-01,visualization,solver,Python,https://github.com/epi2me-labs/igv-jupyterlab,,BSD-3-Clause,jupyterlab;igv;visualization;genomics
76,PLUTON,Automated pipeline for fetal gender and chromosomal aneuploidy prediction,"An open-source shell-based pipeline integrating tools like MultiQC, FastQC, SAMtools, and WisecondorX to preprocess aligned reads and predict fetal gender and chromosomal aneuploidies from sequencing data.",B2;B2-01,pipeline;quality_control;variant_calling,workflow,Shell,https://github.com/epigen-bioinfolab/PLUTON,,None,nipt;aneuploidy;pipeline;bioinformatics
77,genome_tracks,Snakemake workflow for visualizing genome browser tracks,"A Snakemake workflow designed to automate the generation and visualization of genome browser tracks from aligned BAM files (RNA-seq, ATAC-seq, etc.), utilizing pyGenomeTracks and IGV-reports.",B2;B2-01,visualization;pipeline,workflow,Python,https://github.com/epigen/genome_tracks,,MIT,snakemake;visualization;genome-tracks;bam
78,scrnaseq_processing_seurat,Snakemake workflow for scRNA-seq processing with Seurat,"A Snakemake workflow for processing and visualizing single-cell and single-nucleus RNA-seq data, leveraging the Seurat R package for downstream analysis of 10X Genomics or MTX format data.",B2;B2-01,pipeline;data_processing;visualization,workflow,R,https://github.com/epigen/scrnaseq_processing_seurat,,MIT,snakemake;scRNA-seq;seurat;pipeline
79,epiviz-chart,Component library for genomic data visualization,"A web component library providing interactive charting capabilities for genomic data, designed to be integrated into web applications for visualizing epigenomic and genomic datasets.",B2;B2-01,visualization,library,HTML,https://github.com/epiviz/epiviz-chart,https://epiviz.github.io/,None,visualization;web-components;genomics;epiviz
80,epiviz.gl,WebGL-based genomic data visualization library,A high-performance genomic data visualization library using WebGL and WebWorkers to provide fluid and responsive user experiences for large-scale genomic datasets.,B2;B2-01,visualization,library,JavaScript,https://github.com/epiviz/epiviz.gl,,None,webgl;visualization;genomics;performance
81,pandasVCF,VCF parser using Python pandas,"A Python library that parses Variant Call Format (VCF) files into pandas DataFrames, enabling easy manipulation and analysis of genomic variant data using the pandas ecosystem.",B2;B2-01,data_processing;variant_analysis,library,Jupyter Notebook,https://github.com/erscott/pandasVCF,,BSD-3-Clause,python;pandas;vcf;bioinformatics
82,snphub,Server framework for genomic variation analysis and visualization,"A Shiny-based server framework designed for retrieving, analyzing, and visualizing large-scale genomic variation data, facilitating collaborative research and data sharing within labs.",B2;B2-01,visualization;variant_analysis;data_management,platform,R,https://github.com/esctrionsit/snphub,http://snphub.org/,MIT,shiny;visualization;snp;genomics
83,netview,Genomic population network visualization tool,An R package for generating and visualizing mutual nearest neighbor graphs to analyze population structure and networks from genomic data.,B2;B2-01,visualization;population_genetics,library,R,https://github.com/esteinig/netview,,None,r;network-analysis;population-genetics;visualization
84,VCF-Simplify,Python parser to simplify VCF files,"A Python-based utility to parse and simplify Variant Call Format (VCF) files, making them easier to handle and analyze by reducing complexity or extracting key information.",B2;B2-01,data_processing;variant_analysis,solver,Python,https://github.com/everestial/VCF-Simplify,,MIT,vcf;python;bioinformatics;simplification
85,vcf-reformatter,High-performance VCF parser and reformatter,"A Rust-based tool designed for high-performance parsing and reformatting of VCF files, with specific support for VEP annotations and conversion to TSV format for downstream analysis.",B2;B2-01,data_processing;variant_annotation,solver,Rust,https://github.com/flalom/vcf-reformatter,,MIT,rust;vcf;vep;bioinformatics
86,auto_process_ngs,Automated processing utilities for Illumina NGS data,"A suite of scripts and utilities used for the automatic processing and management of Illumina Next-Generation Sequencing (NGS) data, developed for the Bioinformatics Core Facility at the University of Manchester.",B2;B2-01,pipeline;data_management,workflow,Python,https://github.com/fls-bioinformatics-core/auto_process_ngs,,AFL-3.0,ngs;automation;illumina;pipeline
87,QuasR,R package for quantification and analysis of short reads,"An R/Bioconductor package providing a comprehensive framework for the quantification and analysis of short sequencing reads, covering alignment, quality control, and quantification of genomic regions.",B2;B2-01,alignment;quality_control;quantification,library,R,https://github.com/fmicompbio/QuasR,https://bioconductor.org/packages/QuasR/,None,r;bioconductor;ngs;alignment
88,VarGenius,Pipeline for variant discovery and annotation,"A software pipeline for variant discovery and annotation that manages data organization and job submission to PBS clusters, integrating tools like Picard, Samtools, BWA, GATK, and Annovar, and storing results in a PostgreSQL database.",B2;B2-01,pipeline;variant_calling;annotation,workflow,Perl,https://github.com/frankMusacchia/VarGenius,,NOASSERTION,pipeline;variant-calling;gatk;database
89,igv-jupyter,Jupyter extension for IGV.js integration,"An extension for Jupyter Notebooks that integrates igv.js, enabling interactive genomic visualization directly within the notebook environment for data analysis workflows.",B2;B2-01,visualization,solver,JavaScript,https://github.com/g2nb/igv-jupyter,,MIT,jupyter;igv;visualization;genomics
90,mpileup2readcounts,Utility to extract per-nucleotide read counts from samtools mpileup output,A lightweight C++ utility designed to parse the output of 'samtools mpileup' and generate a table of read counts per nucleotide for each genomic position. This tool facilitates downstream statistical analysis of sequencing depth and allele frequencies.,B2;B2-01,data_processing;statistics,solver,C++,https://github.com/gatoravi/mpileup2readcounts,,MIT,mpileup;samtools;read-counts;genomics
91,GARFIELD-NGS,Deep learning-based tool for filtering genomic variants in NGS data,"GARFIELD-NGS (Genomic vARiants FIltering by dEep Learning moDels in NGS) utilizes deep learning models to distinguish true variants from false positives in Next-Generation Sequencing data, improving the accuracy of variant calling pipelines.",B2;B2-01,variant_filtering;machine_learning,solver,Perl,https://github.com/gedoardo83/GARFIELD-NGS,,None,deep-learning;variant-filtering;ngs
92,Genome Spy,GPU-accelerated visualization grammar and toolkit for genomic data,"A visualization toolkit based on the grammar of graphics, designed specifically for genomic data. It leverages GPU acceleration to render interactive visualizations of large-scale genomic datasets directly in the browser.",B2;B2-01,visualization,library,JavaScript,https://github.com/genome-spy/genome-spy,https://genome-spy.app/,MIT,visualization;genomics;gpu;webgl
