id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
28,phsmethods,Standardised methods for Public Health Scotland data,An R package providing standardised methods and functions for public health data analysis and reporting within Public Health Scotland.,Public Health;Epidemiology,analysis;standardization,library,R,https://github.com/Public-Health-Scotland/phsmethods,https://public-health-scotland.github.io/phsmethods/,None,public-health;r;standardization
29,RadonPy,Automated physical property calculation library for polymer informatics,"A Python library designed to automate physical property calculations for polymer informatics, specifically focusing on molecular dynamics simulations and property prediction.",Materials Science;Chemistry,property_calculation;molecular_dynamics;polymer_informatics,library,Python,https://github.com/RadonPy/RadonPy,https://radonpy.readthedocs.io,BSD-3-Clause,polymer;molecular-dynamics;materials-informatics
30,canonicalize_psmiles,Canonicalization tool for Polymer SMILES strings,"A tool specifically designed for the canonicalization of Polymer SMILES (BigSMILES/PSMILES) representations, facilitating standardized polymer informatics.",Chemistry;Materials Science,canonicalization;molecular_representation,library,Jupyter Notebook,https://github.com/Ramprasad-Group/canonicalize_psmiles,,NOASSERTION,polymer;smiles;canonicalization
31,NeuralPlayground,Standardised environment for hippocampus and entorhinal cortex models,A standardized simulation environment for comparing and evaluating computational models of the hippocampus and entorhinal cortex in neuroscience.,Neuroscience;Biology,modeling;simulation;benchmarking,platform,Python,https://github.com/SainsburyWellcomeCentre/NeuralPlayground,,NOASSERTION,neuroscience;hippocampus;simulation-environment
32,cheminformatics-microservice,Microservices for essential cheminformatics operations,"A set of microservices providing API access to standard cheminformatics functions, developed by the Steinbeck Lab (CDK developers).",Chemistry,cheminformatics_service;molecular_processing,service,JavaScript,https://github.com/Steinbeck-Lab/cheminformatics-microservice,,MIT,microservice;cheminformatics;api
33,ScaffoldGraph,Library for generation and analysis of scaffold networks and trees,An open-source cheminformatics library built on RDKit and NetworkX for generating and analyzing scaffold networks and scaffold trees to explore chemical space.,Chemistry;Drug Discovery,scaffold_analysis;chemical_space_exploration,library,Python,https://github.com/UCLCheminformatics/ScaffoldGraph,https://scaffoldgraph.readthedocs.io,MIT,scaffold-network;rdkit;cheminformatics
34,formula_validation,Modules for molecular formula and adduct property calculations,"Python modules for calculating molecular formula properties, including monoisotopic mass and isotope patterns, specifically for mass spectrometry applications.",Chemistry;Biology,mass_spectrometry;formula_calculation;isotope_pattern,library,Python,https://github.com/Wang-Bioinformatics-Lab/formula_validation,,GPL-3.0,mass-spectrometry;metabolomics;molecular-formula
35,moldrug,Package for drug-oriented optimization in chemical space,"A Python package for automating drug-oriented optimization tasks within chemical space, utilizing genetic algorithms or other optimization strategies.",Chemistry;Drug Discovery,molecular_optimization;drug_design,library,Python,https://github.com/ale94mleon/moldrug,https://moldrug.readthedocs.io,Apache-2.0,drug-design;optimization;chemical-space
36,standartox,Tool for standardising toxicity data,"An R package designed to retrieve, compile, and standardize aquatic toxicity data from various databases for ecotoxicological analysis.",Biology;Toxicology;Environmental Science,data_standardization;toxicity_analysis,library,R,https://github.com/andschar/standartox,https://cran.r-project.org/package=standartox,NOASSERTION,toxicology;ecotoxicology;data-standardization
37,rdkit_ipynb_tools,RDKit utilities and visualization tools for Jupyter Notebooks,"A collection of tools and helper functions to enhance the use of RDKit within IPython/Jupyter Notebooks, focusing on visualization and interactive analysis.",Chemistry,visualization;cheminformatics_utility,library,Jupyter Notebook,https://github.com/apahl/rdkit_ipynb_tools,,MIT,rdkit;jupyter;visualization
38,partialsmiles,A validating SMILES parser with support for incomplete strings,"A Python library for parsing and validating SMILES strings, specifically designed to handle partial or incomplete SMILES, useful for interactive applications and chemical data entry validation.",C1;C1-01,parsing;validation,library,Python,https://github.com/baoilleach/partialsmiles,,MIT,smiles;parser;cheminformatics;validation
39,MayaChemTools,Collection of Perl and Python scripts for computational drug discovery,"A comprehensive collection of command-line scripts and modules for manipulating and analyzing chemical data, supporting tasks like format conversion, property calculation, and structure analysis.",C1,data_processing;property_calculation,workflow,Perl,https://github.com/basecon/mayachemtools,http://www.mayachemtools.org/,LGPL-3.0,cheminformatics;scripts;perl;molecular-modeling
40,MolPipeline,Scikit-learn compatible wrapper for RDKit molecular processing,"A Python package that integrates RDKit molecular processing into scikit-learn pipelines, facilitating machine learning workflows on chemical data.",C1,machine_learning;pipeline_integration,library,Python,https://github.com/basf/MolPipeline,,MIT,rdkit;scikit-learn;qsar;machine-learning
41,OpenSMILES.jl,OpenSMILES parser implementation in Julia,"A Julia library for parsing SMILES strings according to the OpenSMILES specification, enabling chemical structure manipulation within the Julia ecosystem.",C1;C1-01,parsing;molecular_representation,library,Julia,https://github.com/caseykneale/OpenSMILES.jl,,MIT,julia;smiles;opensmiles;cheminformatics
42,mols2grid,Interactive 2D molecule viewer for Jupyter notebooks,"A Python library that provides an interactive grid interface for visualizing 2D chemical structures from RDKit or pandas DataFrames, primarily for use in Jupyter notebooks.",C1,visualization;data_exploration,library,Python,https://github.com/cbouy/mols2grid,https://mols2grid.readthedocs.io/,Apache-2.0,visualization;rdkit;jupyter;2d-structure
43,CDK (Chemistry Development Kit),Open source Java library for chemoinformatics and bioinformatics,"A major Java library for structural chemo- and bioinformatics, providing methods for molecule generation, processing, analysis, and visualization.",C1,molecular_modeling;data_processing;descriptor_calculation,library,Java,https://github.com/cdk/cdk,https://cdk.github.io/,LGPL-2.1,java;cheminformatics;molecular-descriptors;fingerprints
44,Chembience,Docker-based platform for chemoinformatics application development,"A platform providing curated Docker images and orchestration for building and deploying chemoinformatics services and web applications, integrating tools like RDKit and Jupyter.",C1,environment_management;deployment,platform,Python,https://github.com/chembience/chembience,http://chembience.org/,BSD-3-Clause,docker;cheminformatics;platform;reproducibility
45,ChEMBL Structure Pipeline,Standardization pipeline for chemical structures used in ChEMBL,"The official protocol used by ChEMBL to standardize and salt-strip molecules, ensuring consistency in chemical structure representation across the database.",C1;C1-01,standardization;normalization,workflow,Python,https://github.com/chembl/ChEMBL_Structure_Pipeline,,MIT,chembl;standardization;rdkit;data-cleaning
46,ChEMBL Beaker,Standalone web server wrapper for RDKit functionality,"A lightweight web server that exposes RDKit functionality via a REST API, allowing chemical format conversion, descriptor calculation, and image generation over HTTP.",C1,service_api;format_conversion,service,Python,https://github.com/chembl/chembl_beaker,,NOASSERTION,rdkit;rest-api;web-service;cheminformatics
47,ProLIF,Protein-Ligand Interaction Fingerprints generator,"A library to generate interaction fingerprints for protein-ligand complexes from molecular dynamics trajectories or docking poses, facilitating analysis of binding modes.",C1,interaction_analysis;molecular_dynamics,library,Python,https://github.com/chemosim-lab/ProLIF,https://prolif.readthedocs.io/,Apache-2.0,protein-ligand;fingerprints;molecular-dynamics;drug-discovery
48,rdchiral,Stereochemistry-aware reaction handling wrapper for RDKit,A wrapper for RDKit's reaction handling functionality that improves the preservation and handling of stereochemistry during template-based reaction application.,C1,reaction_prediction;stereochemistry,library,Jupyter Notebook,https://github.com/connorcoley/rdchiral,,MIT,reaction-templates;stereochemistry;rdkit;synthesis
49,Datamol,High-level molecular processing library built on RDKit,"A Python library that provides a simplified, high-level API for RDKit, aiming to make molecular processing and manipulation more intuitive and robust for cheminformatics workflows.",C1,molecular_processing;data_manipulation,library,Python,https://github.com/datamol-io/datamol,https://docs.datamol.io/,Apache-2.0,rdkit;cheminformatics;python;molecular-manipulation
50,chemistry_drawer,Molecular visualization tool using RDKit and Plotly,A Python tool that integrates RDKit's molecular processing capabilities with Plotly's interactive plotting to generate 2D and 3D visualizations of chemical structures.,Chemistry;Cheminformatics,visualization,library,Python,https://github.com/dylanwal/chemistry_drawer,,BSD-3-Clause,visualization;rdkit;plotly;molecular-structure
51,Indigo Toolkit,Universal cheminformatics toolkit for molecular manipulation and rendering,"A comprehensive cheminformatics library providing algorithms for molecule and reaction rendering, canonicalization, substructure search, fingerprinting, and format conversion (SMILES, Molfile, etc.).",C1;C1-01,canonicalization;parsing;substructure_search;visualization,library,C++,https://github.com/epam/Indigo,https://lifescience.opensource.epam.com/indigo/,Apache-2.0,cheminformatics;smiles;canonicalization;molecular-graph
52,Indigo ELN,Open Source Chemistry Electronic Lab Notebook,"An Electronic Lab Notebook (ELN) system designed for chemists to record, manage, and search chemical experiments and reaction data.",Chemistry;Lab Automation,data_management;experiment_tracking,platform,Java,https://github.com/epam/Indigo-ELN-v.-2.0,https://lifescience.opensource.epam.com/,MIT,eln;lab-notebook;chemistry-data
53,Ketcher,Web-based molecule sketcher and editor,"A web-based chemical structure editor that allows users to draw molecules and reactions, supporting various chemical formats and integration with cheminformatics backends.",Chemistry;Cheminformatics,visualization;molecular_editing,solver,TypeScript,https://github.com/epam/ketcher,https://lifescience.opensource.epam.com/ketcher/,Apache-2.0,molecule-editor;sketcher;web-component
54,ClusterFlow,Pipeline tool for bioinformatics analyses on clusters,A workflow management tool designed to automate and standardize bioinformatics analyses (such as NGS data processing) on cluster environments.,Bioinformatics,workflow_management;pipeline_automation,workflow,Perl,https://github.com/ewels/clusterflow,http://clusterflow.io/,GPL-3.0,bioinformatics;pipeline;cluster-computing
55,Standardiser,Molecular standardisation tool for cheminformatics,"A Python-based tool for standardizing molecular structures, including tasks such as stripping salts, neutralizing charges, and standardizing tautomers, essential for preparing chemical datasets.",C1;C1-01,normalization;data_cleaning,library,Jupyter Notebook,https://github.com/flatkinson/standardiser,,None,molecular-standardization;data-cleaning;cheminformatics
56,Indigo (Genomics),SNV and InDel discovery in chromatogram traces,"A tool for detecting Single Nucleotide Variants (SNVs) and Insertions/Deletions (InDels) in Sanger sequencing chromatogram traces, specifically for PCR products.",Bioinformatics;Genomics,variant_calling;sequence_analysis,solver,JavaScript,https://github.com/gear-genomics/indigo,https://www.gear-genomics.com/indigo/,GPL-3.0,sanger-sequencing;variant-discovery;indel-detection
57,Indigo Toolkit (Legacy),Cheminformatics toolkit and RDBMS cartridge,"The legacy repository for the Indigo cheminformatics toolkit, providing C++ libraries for molecular manipulation and database cartridges (Bingo) for chemical search.",C1;C1-01,canonicalization;database_search,library,C++,https://github.com/ggasoftware/indigo,,None,cheminformatics;oracle-cartridge;molecular-search
58,ChemmineOB,OpenBabel wrapper package for R,"An R package that provides an interface to the OpenBabel C++ library, enabling chemical file format conversion and structure manipulation within the R environment.",C1;C1-01,parsing;format_conversion,library,C++,https://github.com/girke-lab/ChemmineOB,https://bioconductor.org/packages/release/bioc/html/ChemmineOB.html,NOASSERTION,r-package;openbabel;format-conversion
59,ESPsim,Scoring of shape and ESP similarity with RDKit,"A Python library for calculating molecular similarity based on 3D shape and Electrostatic Potential (ESP), utilizing RDKit and Psi4/XTB for quantum mechanical calculations.",Chemistry;Computational Chemistry,similarity_calculation;molecular_modeling,library,Jupyter Notebook,https://github.com/hesther/espsim,,MIT,electrostatic-potential;molecular-similarity;rdkit
60,clusttraj,Agglomerative clustering for MD trajectories,A Python tool for analyzing Molecular Dynamics (MD) or Monte Carlo trajectories by performing agglomerative clustering to classify and group similar molecular structures.,Chemistry;Molecular Dynamics,trajectory_analysis;clustering,solver,Python,https://github.com/hmcezar/clusttraj,,GPL-3.0,molecular-dynamics;clustering;trajectory-analysis
61,actel,Analysis of acoustic telemetry data,"An R package for the standardized analysis of acoustic telemetry data, designed to track fish movement through receiver arrays.",Ecology;Biology,data_analysis;tracking,library,R,https://github.com/hugomflavio/actel,https://hugomflavio.github.io/actel/,None,telemetry;ecology;fish-tracking
62,INDIGO Astronomy,Standards and frameworks for astronomy software,"A system of standards and software frameworks for multiplatform and distributed astronomy software development, enabling control of telescopes, cameras, and other astronomical instrumentation.",Astronomy,instrument_control;data_acquisition,platform,C,https://github.com/indigo-astronomy/indigo,http://www.indigo-astronomy.org/,NOASSERTION,astronomy;telescope-control;driver-framework
63,POAP,Parallelized Open Babel & Autodock suite Pipeline,A pipeline tool that automates and parallelizes ligand preparation (using Open Babel) and molecular docking (using AutoDock suite) for virtual screening.,Chemistry;Drug Discovery,virtual_screening;molecular_docking,workflow,,https://github.com/inpacdb/POAP,,GPL-3.0,molecular-docking;virtual-screening;autodock
64,xyz2mol,Converts XYZ coordinates to RDKit mol object,A Python tool that infers molecular connectivity and bond orders from 3D Cartesian coordinates (XYZ files) to generate valid RDKit molecular objects.,C1;C1-01,parsing;structure_inference,library,Python,https://github.com/jensengroup/xyz2mol,,MIT,rdkit;xyz-format;connectivity-inference
65,AQME,Automated Quantum Mechanical Environments,"A reproducible workflow tool for automated conformer generation (RDKit/CREST), QM input creation, and post-processing of QM outputs for descriptor generation.",Chemistry;Computational Chemistry,conformer_generation;workflow_automation;qm_calculation,workflow,Python,https://github.com/jvalegre/aqme,https://aqme.readthedocs.io,MIT,quantum-chemistry;conformer-generation;workflow
66,QSAR-ready,Standardization workflow for QSAR-ready chemical structures,"A workflow for the standardization and pre-treatment of chemical structures to make them ready for QSAR modeling, handling cleaning, salt removal, and canonicalization.",C1;C1-01,structure_standardization;data_cleaning,workflow,Shell,https://github.com/kmansouri/QSAR-ready,,MIT,qsar;standardization;cheminformatics
67,Scopy,Integrated negative design library for HTS/VS database design,"A Python library designed for screening undesirable compounds in High-Throughput Screening (HTS) and Virtual Screening (VS), implementing various filters and rules.",C1,library_design;filtering;virtual_screening,library,Python,https://github.com/kotori-y/Scopy,,MIT,drug-discovery;screening;negative-design
68,scikit-chem,High level cheminformatics package built on RDKit,"A cheminformatics package for the Scientific Python stack that provides a high-level interface to RDKit functionality, aiming to integrate better with pandas and scikit-learn.",C1,molecular_representation;data_analysis,library,Python,https://github.com/lewisacidic/scikit-chem,,NOASSERTION,cheminformatics;rdkit;python
69,PIDGINv3,Protein target prediction using random forests,A tool for predicting protein targets for chemical compounds using random forest models and reliability-density neighbourhood analysis.,C1;Bioinformatics,target_prediction;interaction_prediction,solver,Python,https://github.com/lhm30/PIDGINv3,,GPL-3.0,target-prediction;machine-learning;drug-discovery
70,eMolFrag,Molecular fragmentation tool based on BRICS algorithm,"A tool for decomposing molecules into fragments using the BRICS algorithm, useful for fragment-based drug design and molecular generation.",C1,fragmentation;molecular_generation,solver,Python,https://github.com/liutairan/eMolFrag,,GPL-3.0,fragmentation;brics;drug-design
71,PoseBusters,Plausibility checks for generated molecule poses,"A Python library and command-line tool to perform sanity checks on generated molecule poses, ensuring chemical and physical plausibility (e.g., bond lengths, clashes).",C1,quality_control;structure_validation;docking,library,Python,https://github.com/maabuu/posebusters,https://posebusters.readthedocs.io,MIT,docking;validation;molecular-modeling
72,molecular_rectifier,Automated correction of unsanitizable RDKit molecules,"A tool designed to fix common valence and structural errors in molecules that fail RDKit sanitization, enabling them to be processed in downstream workflows.",C1;C1-01,structure_correction;sanitization,library,Python,https://github.com/matteoferla/molecular_rectifier,,MIT,rdkit;sanitization;error-correction
73,rdkit_to_params,Generate Rosetta params files from RDKit molecules,"A tool to create or modify Rosetta parameter files (topology) from RDKit molecule objects, facilitating the use of small molecules in Rosetta modeling.",C1;Bioinformatics,parameterization;format_conversion,library,Python,https://github.com/matteoferla/rdkit_to_params,,MIT,rosetta;parameterization;topology
74,MolVS,Molecule Validation and Standardization,"A Python library for the standardization and validation of chemical structures, built on top of RDKit. It handles tautomers, charge neutralization, and fragment removal.",C1;C1-01,standardization;validation;canonicalization,library,Python,https://github.com/mcs07/MolVS,https://molvs.readthedocs.io,MIT,standardization;rdkit;cheminformatics
75,PubChemPy,Python wrapper for the PubChem PUG REST API,"A library that provides a simple way to interact with the PubChem database in Python, allowing for searching, downloading, and manipulating chemical data.",C1,data_retrieval;database_interface,library,Python,https://github.com/mcs07/PubChemPy,https://pubchempy.readthedocs.io,MIT,pubchem;api-wrapper;database
76,inchi-js,InChI generation library for the browser,"A JavaScript compilation of the InChI library, allowing for the generation of InChI strings and InChIKeys directly in web browsers.",C1;C1-01,identifier_generation;web_cheminformatics,library,JavaScript,https://github.com/metamolecular/inchi-js,,NOASSERTION,inchi;javascript;webassembly
77,chembl_ikey,Pure python implementation of InChiKey generation,"A Python implementation of the InChIKey generation algorithm, allowing for key generation without external C library dependencies.",C1;C1-01,identifier_generation,library,Python,https://github.com/mnowotka/chembl_ikey,,NOASSERTION,inchikey;hashing;chembl
78,openbabel-node,OpenBabel Bindings for Node.js,"Node.js bindings for the OpenBabel chemical toolbox, enabling chemical file conversion and property calculation in JavaScript environments.",C1;C1-01,format_conversion;molecular_modeling,library,C++,https://github.com/mohebifar/openbabel-node,,None,openbabel;nodejs;bindings
79,AMR,Functions to simplify and standardise antimicrobial resistance data analysis,"An R package for standardizing and analyzing antimicrobial resistance (AMR) data, including interpretation of MIC values and disk diffusion diameters according to EUCAST/CLSI guidelines.",Microbiology;Medicine,data_standardization;statistical_analysis,library,R,https://github.com/msberends/AMR,https://msberends.github.io/AMR/,NOASSERTION,amr;microbiology;standardization
80,PALS,Pipeline for Analysing Lesions after Stroke,"A toolbox for the standardized analysis of stroke lesions using T1-weighted MRIs, facilitating quality control and reproducible research in neuroimaging.",Medical Imaging;Neuroscience,image_analysis;lesion_segmentation,workflow,Python,https://github.com/npnl/PALS,,None,mri;stroke;neuroimaging
81,ODDT,Open Drug Discovery Toolkit,"A modular and comprehensive toolkit for drug discovery, providing functions for molecular interaction fingerprints, scoring functions, and virtual screening.",C1,virtual_screening;scoring;interaction_analysis,library,Python,https://github.com/oddt/oddt,https://oddt.readthedocs.io,BSD-3-Clause,drug-discovery;cheminformatics;docking
82,Auto-CORPus,Pipeline to standardise text and table data extracted from publications,"A pipeline designed to extract and standardize text and tabular data from full-text scientific publications, facilitating downstream NLP and omics data analysis.",Bioinformatics;NLP,text_mining;data_extraction,workflow,HTML,https://github.com/omicsNLP/Auto-CORPus,,GPL-3.0,nlp;text-mining;omics
83,Open Babel,Chemical toolbox designed to speak the many languages of chemical data,"A comprehensive chemical toolbox and library for converting between chemical file formats, searching, and analyzing chemical data.",C1;C1-01,format_conversion;molecular_modeling;fingerprinting,solver,C++,https://github.com/openbabel/openbabel,http://openbabel.org,GPL-2.0,cheminformatics;file-conversion;molecular-modeling
84,cmiles,Generate canonical molecule identifiers for quantum chemistry database,"A tool to generate canonical identifiers (SMILES, InChI) specifically tailored for indexing and retrieving molecules in quantum chemistry databases.",C1;C1-01,identifier_generation;canonicalization,library,Jupyter Notebook,https://github.com/openforcefield/cmiles,,MIT,quantum-chemistry;identifiers;canonicalization
85,imolecule,Embeddable webGL molecule viewer and file format converter,"A JavaScript/Python library for embedding interactive 3D molecule visualizations in web pages and Jupyter notebooks, supporting various chemical file formats.",C1,visualization;format_conversion,library,JavaScript,https://github.com/patrickfuller/imolecule,http://patrickfuller.github.io/imolecule/,MIT,visualization;webgl;molecular-viewer
86,pysmiles,A lightweight Python library for reading and writing SMILES strings,"A pure Python implementation for parsing and encoding SMILES (Simplified Molecular Input Line Entry System) strings, handling stereochemistry and various SMILES dialects without heavy dependencies.",Chemistry;Cheminformatics,parsing;molecular_representation,library,Python,https://github.com/pckroon/pysmiles,,Apache-2.0,smiles;parser;cheminformatics
87,PLIP,Protein-Ligand Interaction Profiler for analyzing non-covalent interactions,"A tool to analyze and visualize non-covalent protein-ligand interactions in PDB files, detecting hydrogen bonds, hydrophobic contacts, pi-stacking, and other interaction types.",Biology;Chemistry;Drug Discovery,interaction_analysis;structure_analysis,solver,Python,https://github.com/pharmai/plip,https://plip-tool.biotec.tu-dresden.de/,GPL-2.0,protein-ligand;interaction-profiling;structural-biology
88,rubabel,Ruby interface to the OpenBabel chemistry library,"A Ruby wrapper for the OpenBabel chemistry library, allowing manipulation of chemical data, file conversion, and cheminformatics tasks within Ruby applications.",Chemistry;Cheminformatics,file_conversion;molecular_manipulation,library,Ruby,https://github.com/princelab/rubabel,,NOASSERTION,ruby;openbabel;cheminformatics
89,RDKit,Open source cheminformatics and machine learning software,"A comprehensive collection of cheminformatics and machine learning software written in C++ and Python, providing functionality for molecule manipulation, descriptor generation, fingerprinting, and more.",Chemistry;Cheminformatics,molecular_modeling;descriptor_calculation;fingerprinting,library,C++,https://github.com/rdkit/rdkit,https://www.rdkit.org,BSD-3-Clause,cheminformatics;molecular-descriptors;smiles
