id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
11,AGATHA,Automatic Graph-mining And Transformer based Hypothesis generation Approach,A deep learning system for hypothesis generation in biomedical knowledge graphs. It uses transformers and graph mining techniques to predict plausible connections and generate new scientific hypotheses from existing literature and data.,B6;B6-01,hypothesis_generation;link_prediction;knowledge_graph_mining,solver,Python,https://github.com/JSybrandt/agatha,,GPL-3.0,hypothesis-generation;knowledge-graph;transformer;deep-learning
12,CTakesParser.jl,Julia package to parse Apache cTAKES output,A utility library in Julia for parsing the XMI output generated by Apache cTAKES. It facilitates the integration of clinical text analysis results into Julia-based data analysis workflows.,B6;B6-01,data_parsing;clinical_nlp,library,Julia,https://github.com/JuliaHealth/CTakesParser.jl,,NOASSERTION,julia;ctakes;parsing;clinical-nlp
13,BERTMap,BERT-based ontology alignment system,A system that utilizes BERT (Bidirectional Encoder Representations from Transformers) to perform ontology alignment. It leverages the semantic understanding of language models to match concepts across different ontologies.,B6;B6-01,ontology_alignment;semantic_matching,solver,Python,https://github.com/KRR-Oxford/BERTMap,,Apache-2.0,ontology-alignment;bert;nlp;semantic-web
14,GeoSpatial-UNET,Vector map generation from aerial imagery using U-Net,A deep learning tool based on U-Net architecture for extracting building footprints and generating vector maps from aerial or satellite imagery. It includes batch normalization enhancements for better segmentation performance.,B6,image_segmentation;feature_extraction,solver,Python,https://github.com/ManishSahu53/Vector-Map-Generation-from-Aerial-Imagery-using-Deep-Learning-GeoSpatial-UNET,,Apache-2.0,remote-sensing;deep-learning;unet;segmentation
15,medaCy,Medical text mining and information extraction framework,A medical text mining and information extraction library built on top of spaCy. It provides tools for training and deploying NER models specifically for clinical and biomedical text.,B6;B6-01,named_entity_recognition;information_extraction,library,Python,https://github.com/NLPatVCU/medaCy,,GPL-3.0,clinical-nlp;spacy;ner;text-mining
16,UMLS-KG,Tool to build and query a Knowledge Graph from UMLS,"A Python toolset to construct a Knowledge Graph from UMLS (Unified Medical Language System) sources, load it into Neo4j, and perform queries and visualization. It integrates Scispacy for text processing.",B6;B6-01,knowledge_graph_construction;data_visualization,workflow,Python,https://github.com/Nguyendat-bit/UMLS-KG,,Apache-2.0,umls;knowledge-graph;neo4j;scispacy
17,polymerNEN,Named Entity Normalization for polymers,"A specialized tool for normalizing polymer named entities in materials science text. Developed by the Ramprasad Group, it maps diverse polymer names to standardized canonical forms.",B6;B6-01,normalization;named_entity_recognition,library,Python,https://github.com/Ramprasad-Group/polymerNEN,,NOASSERTION,materials-science;polymer;normalization;nlp
18,PALADIN,Protein alignment and detection interface for metagenomics,PALADIN is a protein sequence alignment tool designed for the accurate and efficient detection of proteins in metagenomic shotgun sequencing data. It maps nucleotide reads to protein references.,B6;B1,alignment;sequence_analysis,solver,C,https://github.com/ToniWestbrook/paladin,,MIT,protein-alignment;metagenomics;bioinformatics
19,OntoEmma,Ontology matcher for matching entities between knowledge bases,OntoEmma is a tool for matching entities between two ontologies or knowledge bases. It uses a neural network architecture to learn similarities between entities.,B6;B6-01,ontology_matching;entity_alignment,solver,Python,https://github.com/allenai/ontoemma,,None,ontology-matching;knowledge-graph;nlp
20,scispacy,SpaCy pipeline and models for scientific/biomedical documents,"scispacy is a Python package containing spaCy pipelines and models for processing biomedical, scientific or clinical text, including features for NER and entity linking.",B6;B6-01,named_entity_recognition;entity_linking;text_mining,library,Python,https://github.com/allenai/scispacy,https://allenai.github.io/scispacy/,Apache-2.0,nlp;biomedical-text;ner;spacy
21,Apache cTAKES,Natural Language Processing platform for clinical text,Apache cTAKES (clinical Text Analysis and Knowledge Extraction System) is an NLP system for extracting information from electronic medical record clinical free-text.,B6;B6-01,clinical_nlp;information_extraction;named_entity_recognition,platform,Java,https://github.com/apache/ctakes,http://ctakes.apache.org/,Apache-2.0,clinical-nlp;emr;information-extraction
22,Map-On,Visual ontology mapping editor for R2RML documents,"Map-On is a web-based visual environment for ontology mapping, specifically designed to facilitate the creation of R2RML mappings for integrating data into knowledge graphs.",B6;B6-01,ontology_mapping;data_integration,solver,JavaScript,https://github.com/arc-lasalle/Map-On,,MIT,ontology-mapping;r2rml;semantic-web
23,RGI,Resistance Gene Identifier for predicting resistomes,"The Resistance Gene Identifier (RGI) is software to predict resistomes from protein or nucleotide data based on homology and SNP models, often used with the CARD database.",B6;B1,annotation;variant_prediction;resistome_profiling,solver,Python,https://github.com/arpcard/rgi,https://card.mcmaster.ca/analyze/rgi,None,amr;genomics;bioinformatics
24,BridgeDb,Framework for identifier mapping in bioinformatics,"BridgeDb is a framework and library for mapping identifiers between various biological databases (e.g., genes, proteins, metabolites) to support data integration.",B6;B6-01,id_mapping;data_integration,library,Java,https://github.com/bridgedb/BridgeDb,https://bridgedb.github.io/,Apache-2.0,identifier-mapping;bioinformatics;interoperability
25,OMOP2OBO,Library for mapping OMOP terminologies to Open Biomedical Ontologies,"OMOP2OBO is a Python library designed to map OMOP standardized clinical terminologies to Open Biomedical Ontologies (OBO), facilitating interoperability between clinical and biomedical data.",B6;B6-01,ontology_mapping;clinical_data_standardization,library,Jupyter Notebook,https://github.com/callahantiff/OMOP2OBO,,MIT,omop;obo;ontology-mapping
26,SapBERT,Self-alignment pretraining for biomedical entity linking,"SapBERT is a pretraining framework and model for biomedical entity linking, designed to align the representation space of biomedical entities using synonymy information.",B6;B6-01,entity_linking;normalization,solver,Python,https://github.com/cambridgeltl/sapbert,,MIT,entity-linking;bert;biomedical-nlp
27,ontology-mapper,Tool for mapping free-text descriptions to ontology terms,"ontology-mapper is a tool developed by HMS for mapping free-text descriptions of entities to standard ontology terms, supporting data harmonization.",B6;B6-01,ontology_mapping;text_normalization,library,Python,https://github.com/ccb-hms/ontology-mapper,,MIT,ontology;mapping;nlp
28,Prancer,Platform for rapid annotation for clinical entity recognition,"Prancer is a platform designed to enable rapid annotation for clinical entity recognition, facilitating the creation of training data for NLP models.",B6;B6-01,data_annotation;clinical_nlp,platform,JavaScript,https://github.com/clinicalml/prancer,,MIT,annotation;clinical-nlp;ner
29,DBpedia Mappings Autogeneration,Tools to infer Wikipedia infobox to ontology mappings for DBpedia,"A set of scripts and tools designed to automatically generate and infer mappings between Wikipedia infobox attributes and the DBpedia ontology, facilitating knowledge graph construction.",B6;B6-01,ontology_mapping;knowledge_graph_construction,solver,Python,https://github.com/dbpedia/mappings-autogeneration,,Apache-2.0,dbpedia;ontology-mapping;infobox
30,Wikidata Mapper,Automated tool for mapping Wikidata entities to DBpedia ontology,"A tool developed for the automated generation of mappings from Wikidata properties and classes to the DBpedia ontology, supporting knowledge graph alignment.",B6;B6-01,ontology_alignment;id_mapping,solver,Unknown,https://github.com/dbpedia/wikidata-mapper,,GPL-2.0,wikidata;dbpedia;mapping
31,ckblib,Library for creating clinical knowledge graphs from biomedical literature,"A toolkit that integrates NCBI Eutils, cTAKES annotators, and Neo4J to extract clinical information from literature and construct knowledge graphs.",B6;B6-01,knowledge_graph_construction;entity_extraction,library,Java,https://github.com/dermatologist/ckblib,,MPL-2.0,clinical-knowledge-graph;ctakes;neo4j
32,gficf,Gene Frequency - Inverse Cell Frequency normalization for single cell data,An R implementation (via C++) of the TF-IDF analogous normalization method specifically designed for single-cell gene expression data.,B6,normalization;single_cell_analysis,library,C++,https://github.com/dibbelab/gficf,,GPL-3.0,single-cell;normalization;rna-seq
33,ANGEL,Biomedical generative entity linking with negative sampling,A tool for biomedical entity linking that employs a generative approach and learns from negative samples to improve disambiguation accuracy.,B6;B6-01,entity_linking;disambiguation,solver,Python,https://github.com/dmis-lab/ANGEL,,GPL-3.0,entity-linking;biomedical-nlp;generative-model
34,BERN2,Advanced neural biomedical named entity recognition and normalization tool,"A state-of-the-art neural tool for recognizing and normalizing various biomedical entities (genes, diseases, chemicals, etc.) from text.",B6;B6-01,named_entity_recognition;entity_normalization,solver,Python,https://github.com/dmis-lab/BERN2,http://bern2.korea.ac.kr/,BSD-2-Clause,ner;normalization;biomedical-text-mining
35,BioSyn,Biomedical entity representations with synonym marginalization,A model and tool for biomedical entity normalization that leverages synonym marginalization to learn robust entity representations.,B6;B6-01,entity_normalization;representation_learning,solver,Python,https://github.com/dmis-lab/BioSyn,,MIT,entity-normalization;synonyms;biomedical-nlp
36,KAZU-NER-module,Biomedical NER module integrating BERN2 and Kazu framework,"A component for enterprise-grade biomedical named entity recognition, distilling the capabilities of BERN2 within the Kazu framework.",B6;B6-01,named_entity_recognition,library,Python,https://github.com/dmis-lab/KAZU-NER-module,,None,ner;kazu;distillation
37,BERN,Neural named entity recognition and multi-type normalization tool,"A neural network-based tool for biomedical named entity recognition and normalization, capable of handling multiple entity types.",B6;B6-01,named_entity_recognition;entity_normalization,solver,Python,https://github.com/dmis-lab/bern,,BSD-2-Clause,ner;normalization;text-mining
38,Generate-and-Rank-ConNorm,Generate-and-Rank framework for biomedical concept normalization,A framework utilizing semantic type regularization to perform biomedical concept normalization through a generate-and-rank approach.,B6;B6-01,entity_normalization;concept_mapping,solver,Python,https://github.com/dongfang91/Generate-and-Rank-ConNorm,,None,normalization;semantic-type;ranking
39,EDAMmap,Tool for mapping text input to EDAM ontology concepts,"A utility to map various textual inputs to concepts within the EDAM ontology, useful for annotating bioinformatics resources.",B6;B6-01,ontology_mapping;annotation,solver,Java,https://github.com/edamontology/edammap,,GPL-3.0,edam-ontology;mapping;text-mining
40,BridgeDbR,R package interface for BridgeDb identifier mapping framework,The Bioconductor R package that provides an interface to the BridgeDb framework for mapping identifiers between various biological databases.,B6;B6-01,id_mapping,library,R,https://github.com/egonw/BridgeDbR,,None,bridgedb;id-mapping;bioconductor
41,create-bridgedb-metabolites,Tool to create BridgeDb mapping files for metabolites,"A utility to generate BridgeDb identity mapping databases specifically for metabolites, aggregating data from HMDB, ChEBI, and Wikidata.",B6;B6-01,database_construction;id_mapping,solver,Groovy,https://github.com/egonw/create-bridgedb-metabolites,,NOASSERTION,metabolomics;bridgedb;mapping-generation
42,LogMap Matcher,Scalable ontology alignment and repair system,"A highly scalable system for ontology alignment (matching) and alignment repair, capable of handling large biomedical ontologies.",B6;B6-01,ontology_alignment;ontology_repair,solver,Java,https://github.com/ernestojimenezruiz/logmap-matcher,https://krr-nas.cs.ox.ac.uk/logmap/,Apache-2.0,ontology-matching;alignment;semantic-web
43,RNAnorm,Normalization library for RNA-seq gene expression data,"A Python library providing standard normalization methods (TPM, CPM, etc.) for RNA-seq gene expression data.",B6,normalization;rna_seq_analysis,library,Python,https://github.com/genialis/RNAnorm,https://rnanorm.readthedocs.io/,Apache-2.0,rna-seq;normalization;expression-data
44,cTAKES Clinical Pipeline,Engine for executing clinical NLP pipelines using Apache cTAKES,A pipeline engine designed to facilitate the configuration and execution of Apache cTAKES clinical text processing workflows.,B6;B6-01,clinical_nlp;pipeline_management,workflow,Java,https://github.com/giuseppetotaro/ctakes-clinical-pipeline,,Apache-2.0,ctakes;nlp;clinical-text
45,PubTator Tools,Utilities to retrieve and process PubTator annotations,"A set of scripts and tools to access, download, and process biomedical text annotations from the PubTator service.",B6;B6-01,data_retrieval;annotation_processing,solver,Python,https://github.com/greenelab/pubtator,,NOASSERTION,pubtator;text-mining;annotations
46,Gilda,Grounding of biomedical named entities with contextual disambiguation,"A Python package and service for normalizing (grounding) biomedical named entities to knowledge bases, featuring context-aware disambiguation.",B6;B6-01,entity_normalization;grounding,library,Python,https://github.com/gyorilab/gilda,https://gilda.readthedocs.io/,BSD-2-Clause,grounding;normalization;disambiguation
47,xMEN,Modular toolkit for cross-lingual medical entity normalization,"A comprehensive toolkit designed for normalizing medical entities across different languages, supporting various knowledge bases.",B6;B6-01,entity_normalization;cross_lingual_nlp,library,Python,https://github.com/hpi-dhc/xmen,,Apache-2.0,normalization;multilingual;medical-nlp
48,HUNER,Named Entity Recognition tool for biomedical entities,"A tool focused on biomedical named entity recognition, providing models and inference capabilities for extracting entities from text.",B6;B6-01,named_entity_recognition,solver,Python,https://github.com/hu-ner/huner,,None,ner;biomedical;nlp
49,Drug ID Mapping,Tool for cross-matching drug identifiers across multiple databases,"A utility to map and unify drug identifiers from databases like DrugBank, ChEMBL, PubChem, and UMLS into a structured format.",B6;B6-01,id_mapping;data_integration,solver,Java,https://github.com/iit-Demokritos/drug_id_mapping,,None,drug-mapping;chembl;drugbank
50,UPIMAPI,UniProt ID mapping tool via API,"A Python tool to perform identifier mapping using the UniProt API, supporting batch processing and various cross-references.",B6;B6-01,id_mapping;data_retrieval,solver,Python,https://github.com/iquasere/UPIMAPI,,BSD-3-Clause,uniprot;id-mapping;api-wrapper
51,OntologyRAG,Retrieval-Augmented Generation for biomedical code mapping,A tool leveraging RAG and Large Language Models to improve the accuracy and speed of mapping biomedical text to ontology codes.,B6;B6-01,ontology_mapping;coding,solver,Python,https://github.com/iqvianlp/ontologyRAG,,GPL-3.0,rag;llm;ontology-mapping
52,biotext,Tool to download and chunk biomedical literature,"A utility for downloading, processing, and chunking large collections of biomedical literature (like PubMed/PMC) for local analysis.",B6,data_acquisition;text_processing,solver,Python,https://github.com/jakelever/biotext,,MIT,pubmed;pmc;literature-mining
53,clinspacy,Clinical Natural Language Processing wrapper for spaCy in R,"An R package that performs clinical natural language processing (NLP) by wrapping spaCy, scispacy, and medspacy, enabling entity recognition and normalization in clinical text.",B6;B6-01,entity_recognition;normalization,library,R,https://github.com/kdpsingh/clinspacy,,NOASSERTION,clinical-nlp;spacy;r-package;ner
54,AIONER,All-in-One Named Entity Recognition tool by NCBI,"A biomedical named entity recognition tool developed by NCBI, designed to identify various biomedical entities in text.",B6;B6-01,entity_recognition,solver,Python,https://github.com/ncbi/AIONER,,MIT,ner;biomedical;ncbi;nlp
55,semantic-bot,Semi-automatic tool for generating RDF mappings,"A tool designed to assist in generating RDF mappings for datasets, facilitating the semantic enrichment of data.",B6;B6-01,ontology_mapping;rdf_generation,workflow,Python,https://github.com/opendatasoft/semantic-bot,,MIT,rdf;semantic-web;mapping;automation
56,mapping-master,DSL library for mapping spreadsheets to OWL ontologies,"A library supporting the Mapping Master DSL, allowing users to map content from spreadsheets to OWL ontologies, part of the Protégé ecosystem.",B6;B6-01,ontology_mapping;data_conversion,library,Java,https://github.com/protegeproject/mapping-master,,None,owl;ontology-mapping;protege;dsl
57,ChemSpot,Named entity recognition tool for chemicals,"A named entity recognition tool for identifying mentions of chemicals in natural language texts, including drugs, abbreviations, and molecular formulas.",B6;B6-01,entity_recognition,solver,Java,https://github.com/rockt/ChemSpot,,NOASSERTION,ner;chemicals;cheminformatics;nlp
58,geniatagger,POS tagging and NER tool for biomedical text,"A tool for part-of-speech tagging, shallow parsing, and named entity recognition specifically designed for biomedical text.",B6;B6-01,entity_recognition;pos_tagging,solver,C++,https://github.com/saffsd/geniatagger,,NOASSERTION,nlp;biomedical;ner;pos-tagging
59,OntoAligner,Python toolkit for ontology alignment,"A Python toolkit designed to facilitate ontology alignment tasks, providing utilities for matching and mapping between different ontologies.",B6;B6-01,ontology_mapping,library,Python,https://github.com/sciknoworg/OntoAligner,https://pypi.org/project/OntoAligner/,Apache-2.0,ontology-alignment;python;semantic-web
60,MedType,Medical entity linking tool with semantic type prediction,"A biomedical entity linking framework that improves accuracy by predicting the semantic type of entities before linking them to the knowledge base, specifically targeting the UMLS metathesaurus.",B6;B6-01,entity_linking;semantic_typing,solver,Python,https://github.com/svjan5/medtype,,Apache-2.0,entity-linking;medical-nlp;umls;semantic-type
61,OHDSI Ananke,Mapping tool for OHDSI and UMLS identifiers,"An R package developed to facilitate the mapping and alignment between OHDSI Concept Identifiers and Unified Medical Language System (UMLS) identifiers, supporting interoperability in observational health data.",B6;B6-01,id_mapping;ontology_alignment,library,R,https://github.com/thepanacealab/OHDSIananke,,Apache-2.0,ohdsi;umls;mapping;ontology
62,Biomedical-Entity-Linking (AAAI21),Lightweight neural model for biomedical entity linking,"A Keras-based implementation of a lightweight neural architecture for biomedical entity linking, designed to efficiently map mentions to knowledge base entities as presented at AAAI 2021.",B6;B6-01,entity_linking,solver,Python,https://github.com/tigerchen52/Biomedical-Entity-Linking,,Apache-2.0,entity-linking;biomedical-nlp;keras;neural-network
63,CollaboNet,Collaborative network for biomedical named entity recognition,A deep learning framework for biomedical named entity recognition (NER) that utilizes collaborative learning strategies to improve the extraction of biomedical entities from text.,B6;B6-01,named_entity_recognition,solver,Python,https://github.com/wonjininfo/CollaboNet,,MIT,ner;biomedical-nlp;deep-learning
64,Multi-BioNER,Cross-type biomedical NER with deep multi-task learning,A deep multi-task learning model for biomedical named entity recognition that leverages cross-type information to enhance the identification of multiple biomedical entity categories simultaneously.,B6;B6-01,named_entity_recognition,solver,Python,https://github.com/yuzhimanhua/Multi-BioNER,,Apache-2.0,ner;multi-task-learning;biomedical-nlp;bioinformatics
65,Grid Map,Universal grid map library for mobile robotic mapping and terrain modeling,"A C++ library for managing two-dimensional grid maps with multiple data layers, commonly used in mobile robotics for terrain mapping, elevation modeling, and navigation.",Robotics;Spatial Mapping,mapping;terrain_modeling;spatial_analysis,library,C++,https://github.com/ANYbotics/grid_map,https://github.com/ANYbotics/grid_map,BSD-3-Clause,robotics;grid-map;mapping;ros
66,Blue Brain Nexus,Data and knowledge graph management platform for data-driven science,"A provenance-based, semantic data management platform that enables scientists to build, store, query, and share knowledge graphs, specifically designed for data-driven science like neuroscience.",Neuroscience;Knowledge Graph,data_management;knowledge_graph_construction;provenance_tracking,platform,Scala,https://github.com/BlueBrain/nexus,https://bluebrainnexus.io,Apache-2.0,knowledge-graph;provenance;semantic-web;neuroscience
67,Genesis,Generative world platform for general-purpose robotics and embodied AI,"A physics-based simulation platform designed for general-purpose robotics and embodied AI learning, enabling the generation of diverse environments and scenarios for training agents.",Robotics;Embodied AI,simulation;environment_generation;training,platform,Python,https://github.com/Genesis-Embodied-AI/Genesis,https://github.com/Genesis-Embodied-AI/Genesis,Apache-2.0,simulation;robotics;embodied-ai;generative-ai
68,KG-COVID-19,Pipeline for producing a COVID-19 knowledge graph,"A framework and pipeline instance from the KG-Hub ecosystem designed to ingest, transform, and merge various biomedical datasets into a structured knowledge graph specifically for COVID-19 research.",Bioinformatics;Virology,knowledge_graph_construction;data_integration;etl,workflow,Python,https://github.com/Knowledge-Graph-Hub/kg-covid-19,https://github.com/Knowledge-Graph-Hub/kg-covid-19,BSD-3-Clause,covid-19;knowledge-graph;etl;biomedical
69,kg-obo,ETL tool to transform OBO ontologies into KGX format,"A utility package within the KG-Hub ecosystem that transforms OBO (Open Biological and Biomedical Ontology) ontologies into KGX TSV format and OBO JSON, facilitating their integration into knowledge graphs.",Bioinformatics;Ontology,data_transformation;ontology_processing;etl,library,Python,https://github.com/Knowledge-Graph-Hub/kg-obo,https://github.com/Knowledge-Graph-Hub/kg-obo,GPL-3.0,obo;ontology;knowledge-graph;etl
70,Clinical Knowledge Graph (CKG),Platform for biomedical data integration and automated knowledge discovery,"An open-source platform that integrates experimental proteomics data with diverse biomedical databases into a graph database, enabling automated analysis, knowledge discovery, and report generation for clinical proteomics.",Proteomics;Clinical Informatics,data_integration;knowledge_discovery;multi_omics_analysis,platform,Jupyter Notebook,https://github.com/MannLabs/CKG,https://ckg.readthedocs.io,MIT,proteomics;knowledge-graph;clinical-data;neo4j
71,Halyard,Scalable RDF triplestore based on HBase,"A horizontally scalable RDF triplestore built on top of Apache HBase, designed for the integration and SPARQL querying of extremely large semantic data models and knowledge graphs.",Semantic Web;Database,data_storage;querying;knowledge_graph_infrastructure,service,Java,https://github.com/Merck/Halyard,https://github.com/Merck/Halyard,Apache-2.0,rdf;triplestore;hbase;sparql
72,Isaac GR00T,Foundation model for generalist robot learning,"A foundation model designed for generalist robots, enabling them to understand multimodal instructions and perform tasks in simulation and real-world environments, facilitating embodied AI research.",Robotics;Embodied AI,robot_learning;multimodal_reasoning;control,solver,Jupyter Notebook,https://github.com/NVIDIA/Isaac-GR00T,https://developer.nvidia.com/isaac/gr00t,NOASSERTION,foundation-model;robotics;embodied-ai;nvidia
73,KAG,Knowledge Augmented Generation framework for logical reasoning and retrieval,"A framework combining knowledge graphs (OpenSPG) and LLMs to perform logical form-guided reasoning and retrieval, addressing limitations of vector-based RAG in professional domain knowledge bases.",Knowledge Graph;NLP,reasoning;retrieval;rag;knowledge_graph_qa,framework,Python,https://github.com/OpenSPG/KAG,https://github.com/OpenSPG/KAG,Apache-2.0,rag;knowledge-graph;llm;reasoning
74,Drake,Model-based design and verification library for robotics,"A C++ toolbox for analyzing the dynamics of robots and building control systems, with a heavy emphasis on optimization-based design and verification.",Robotics;Control Theory,dynamics_simulation;control_design;verification,library,C++,https://github.com/RobotLocomotion/drake,https://drake.mit.edu,NOASSERTION,robotics;simulation;control;optimization
75,Schematic,Biomedical data model and metadata management package,"A Python package for managing biomedical data models and metadata ingress, facilitating the validation and submission of data to platforms like Synapse, often used in large-scale consortiums.",Bioinformatics;Data Management,metadata_management;data_validation;schema_generation,library,Python,https://github.com/Sage-Bionetworks/schematic,https://schematic.readthedocs.io,MIT,metadata;schema;biomedical-data;json-schema
76,GCN-SC,Graph convolutional network framework for single-cell multi-omics integration,"A universal framework utilizing graph convolutional networks to integrate single-cell multi-omics data, facilitating downstream analysis like clustering and cell type identification.",B6;B2,data_integration;multi_omics_analysis,solver,Python,https://github.com/YuBinLab-QUST/GCN-SC,,None,single-cell;multi-omics;graph-neural-networks;integration
77,MOCO-GCN,Multi-omics data integration using Co-training Graph Convolutional Networks,A deep learning method for multi-omics integration that employs Two-view Co-training GCNs and a View Correlation Discovery Network to learn features and integrate data for cancer subtype classification.,B6;B2,data_integration;classification,solver,Python,https://github.com/Yuli-SDU/MOCO-GCN,,MIT,multi-omics;gcn;cancer-subtyping;deep-learning
78,biotoolsSchema,Data model and schema for describing computational tools in life sciences,"The official XML and JSON schema definitions for bio.tools, providing a standardized data model to describe software, databases, and services in bioinformatics.",B6;B6-02,metadata_management;schema_definition,dataset,HTML,https://github.com/bio-tools/biotoolsSchema,https://biotools.readthedocs.io/,CC-BY-SA-4.0,schema;metadata;bioinformatics;standard
79,BioChatter,Backend library for conversational AI in biomedicine,"A Python library designed to orchestrate the interaction between Large Language Models (LLMs) and biomedical data/knowledge graphs, facilitating the creation of conversational AI applications for research.",B6;B6-02,knowledge_retrieval;human_computer_interaction,library,Jupyter Notebook,https://github.com/biocypher/biochatter,https://biochatter.org/,MIT,llm;biomedicine;conversational-ai;knowledge-graph
80,BioCypher,Framework for creating biomedical knowledge graphs,"A framework that streamlines the creation of biomedical knowledge graphs by providing a modular system to map, transform, and load data from various sources into graph databases, ensuring interoperability and reproducibility.",B6;B6-02,kg_construction;etl;data_integration,workflow,Python,https://github.com/biocypher/biocypher,https://biocypher.org/,MIT,knowledge-graph;etl;biomedicine;neo4j
81,patient-kg,BioCypher pipeline for clinical patient data knowledge graphs,"A specific implementation of the BioCypher framework designed to ingest and structure clinical patient data (using standards like ICD10, SNOMED CT) into a knowledge graph for analysis.",B6;B6-02,kg_construction;clinical_data_integration,workflow,Jupyter Notebook,https://github.com/biocypher/patient-kg,,MIT,clinical-data;knowledge-graph;icd10;snomed
82,Biolink Model,High-level data model for biological entities and relationships,"A comprehensive data model that defines a standard hierarchy of biomedical entities (genes, diseases, chemicals) and their relationships, serving as the schema for many biomedical knowledge graphs.",B6;B6-02,schema_definition;ontology_management,dataset,Python,https://github.com/biolink/biolink-model,https://biolink.github.io/biolink-model/,NOASSERTION,schema;data-model;knowledge-graph;standard
83,Biolink Model Toolkit,Python toolkit for working with the Biolink Model,"A utility library providing functions to programmatically access, traverse, and validate data against the Biolink Model schema.",B6;B6-02,schema_validation;data_modeling,library,Python,https://github.com/biolink/biolink-model-toolkit,,BSD-3-Clause,biolink;python;schema-tools
