id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
11,tabula-sharp,C# port of the Tabula PDF table extraction library,"A C# library for extracting tables from PDF files, ported from 'tabula-java', enabling .NET developers to integrate table extraction capabilities into their applications.",G1;G1-01,table_extraction;pdf_parsing,library,C#,https://github.com/BobLd/tabula-sharp,,MIT,c-sharp;table-extraction;pdf;tabula
12,any-parser,Configurable document retrieval and parsing LLM tool,"A tool designed to accurately parse and retrieve information from documents (PDFs, images) using Large Language Models, focusing on privacy and configurability for unstructured data extraction.",G1;G1-01,document_parsing;information_retrieval,solver,Python,https://github.com/CambioML/any-parser,,None,llm;document-parsing;pdf;ocr
13,uniflow,"LLM-based workflow for PDF extraction, cleaning, and clustering","A unified interface to extract text from unstructured data (PDFs, Word, HTML) using LLMs, clean the data, and transform it into structured formats for downstream R&D tasks.",G1;G1-01,text_extraction;data_cleaning;clustering,workflow,Python,https://github.com/CambioML/uniflow-llm-based-pdf-extraction-text-cleaning-data-clustering,,Apache-2.0,llm;pdf-extraction;etl;unstructured-data
14,publaynet-models,Pre-trained Detectron2 models for document layout analysis,"A collection of Detectron2 object detection models trained on the PubLayNet dataset, ready for use in document layout analysis tasks to identify text, figures, tables, and lists.",G1;G1-01,layout_analysis;object_detection,solver,Python,https://github.com/CaseDrive/publaynet-models,,NOASSERTION,detectron2;publaynet;document-layout-analysis;deep-learning
15,text-extract-api,API for extracting structured data from documents using OCR and LLMs,"A comprehensive API solution for parsing and extracting text from various document formats (PDF, Word, PPTX) into structured JSON or Markdown, utilizing modern OCRs and Ollama-supported models.",G1;G1-01,document_parsing;ocr;text_extraction,service,Python,https://github.com/CatchTheTornado/text-extract-api,,MIT,ocr;pdf-parsing;llm;api
16,CERMINE,Java library for extracting metadata and content from scientific PDFs,"Content ExtRactor and MINEr (CERMINE) is a comprehensive Java library and web service for extracting metadata, bibliographic references, and structured full text from scientific articles in PDF format.",G1;G1-01,metadata_extraction;citation_parsing;structure_recognition,library,Java,https://github.com/CeON/CERMINE,,AGPL-3.0,pdf-extraction;metadata-extraction;bibliometrics;java
17,eparse,Excel spreadsheet crawler and table parser,"A Python library designed to crawl and parse tables from Excel spreadsheets, facilitating the extraction of structured scientific data often stored in spreadsheet formats.",G1;G1-01,data_extraction;spreadsheet_parsing,library,Python,https://github.com/ChrisPappalardo/eparse,,MIT,excel;data-extraction;parser;python
18,gptpdf,PDF parsing tool utilizing GPT models,"A tool that leverages GPT models (like GPT-4o) to parse PDF documents, converting them into structured formats like Markdown, suitable for ingesting scientific literature into RAG systems.",G1;G1-01,pdf_parsing;text_extraction,solver,Python,https://github.com/CosmosShadow/gptpdf,,MIT,gpt;pdf-parsing;rag;llm
19,pdf_table,Unified toolkit for deep learning-based table extraction,"A toolkit that integrates various deep learning models and techniques for extracting tables from PDF documents, aiming to provide a unified interface for table detection and structure recognition.",G1;G1-01,table_extraction;deep_learning,library,Python,https://github.com/CycloneBoy/pdf_table,,None,table-extraction;pdf;deep-learning;toolkit
20,dsRAG,High-performance retrieval engine for unstructured data,"A retrieval engine designed for unstructured data, facilitating the creation of RAG (Retrieval-Augmented Generation) pipelines for scientific literature and other document collections.",G1;G1-01,information_retrieval;rag,platform,Python,https://github.com/D-Star-AI/dsRAG,,MIT,rag;retrieval;unstructured-data;llm
21,PySysML2,Python parser for SysML 2.0 textual modeling language,"A Python-based parser for the SysML 2.0 textual modeling language, enabling the transformation of system models into Python objects for analysis and data science applications in systems engineering.",G1;G1-01,modeling_language_parsing;systems_engineering,library,Python,https://github.com/DAF-Digital-Transformation-Office/PySysML2,,Apache-2.0,sysml;parser;systems-engineering;modeling
22,DawDreamer,Python-based Digital Audio Workstation with JAX support,"A library enabling audio generation and processing in Python, supporting VSTs and JAX for differentiable signal processing, applicable in audio research and machine learning.",G1,signal_processing;audio_synthesis,library,C++,https://github.com/DBraun/DawDreamer,,GPL-3.0,audio-processing;jax;signal-processing;python
23,refchaser,Tool for checking reference lists in systematic reviews,"A Python tool designed to assist in systematic reviews and literature reviews by checking reference lists, performing backward/forward searching, and ranking articles by relevance.",G1;G1-01,literature_review;citation_analysis,solver,Python,https://github.com/DQ-Zhang/refchaser,,MIT,systematic-review;citation-analysis;literature-search
24,DocLayNet,Large human-annotated dataset for document layout analysis,"A large-scale, human-annotated dataset for document layout analysis, covering diverse document types to support the training of robust layout recognition models.",G1;G1-01,layout_analysis;dataset_creation,dataset,,https://github.com/DS4SD/DocLayNet,,NOASSERTION,dataset;document-layout-analysis;computer-vision
25,SemTabNet,Code for universal information extraction from tables using LLMs,"Repository containing code for the ACL paper on universal information extraction from tables, leveraging Large Language Models to extract structured data like ESG KPIs.",G1;G1-01,table_extraction;information_extraction,solver,Python,https://github.com/DS4SD/SemTabNet,,MIT,table-extraction;llm;information-extraction;esg
26,MarkPDFdown,High-quality PDF to Markdown conversion tool based on LLM visual recognition,"A tool that leverages large language model visual recognition capabilities to convert PDF documents into high-quality Markdown format, preserving layout and structure.",Sci Knowledge;G1-01,document_parsing;pdf_to_markdown,solver,Python,https://github.com/MarkPDFdown/markpdfdown,,Apache-2.0,pdf-parser;llm;markdown;ocr
27,Arabic Nougat,Fine-tuned Nougat model for Arabic document parsing,A specialized version of the Nougat model fine-tuned for parsing and extracting text from Arabic PDF documents.,Sci Knowledge;G1-01,document_parsing;ocr,solver,Python,https://github.com/MohamedAliRashad/arabic-nougat,,None,arabic;nougat;pdf-parser;ocr
28,nv-ingest,Scalable microservice for document content and metadata extraction,"A scalable, performance-oriented microservice by NVIDIA for extracting text, tables, charts, and images from documents, designed for generative AI and RAG workflows.",Sci Knowledge;G1-01,document_parsing;data_ingestion;rag,service,Python,https://github.com/NVIDIA/nv-ingest,,Apache-2.0,document-extraction;rag;nvidia-nim;pdf-parsing
29,docext,OCR-free unstructured data extraction and markdown conversion toolkit,"An on-premises toolkit for extracting unstructured data from documents and converting them to markdown without relying on traditional OCR, suitable for benchmarking.",Sci Knowledge;G1-01,document_parsing;data_extraction,library,Python,https://github.com/NanoNets/docext,https://idp-leaderboard.org/,Apache-2.0,document-extraction;markdown;pdf-parsing
30,docstrange,Intelligent structured data extraction from various document formats,"A tool to extract and convert data from documents (PDFs, images, Word, etc.) into structured formats like Markdown, JSON, and CSV using advanced OCR and extraction techniques.",Sci Knowledge;G1-01,document_parsing;structured_extraction,library,Python,https://github.com/NanoNets/docstrange,,MIT,ocr;data-extraction;pdf-to-json;document-processing
31,nougat-latex-ocr,Codebase for fine-tuning and evaluating Nougat-based image-to-LaTeX models,A repository providing tools and code for fine-tuning and evaluating Nougat-based models specifically for converting document images to LaTeX.,Sci Knowledge;G1-01,model_training;document_parsing;latex_generation,library,Python,https://github.com/NormXU/nougat-latex-ocr,,Apache-2.0,nougat;latex-ocr;fine-tuning;document-processing
32,General-Documents-Layout-parser,Tool for general document layout analysis and parsing,"A Python-based tool for analyzing document layouts and parsing content, with support for Chinese documents.",Sci Knowledge;G1-01,layout_analysis;document_parsing,solver,Python,https://github.com/OKC13/General-Documents-Layout-parser,,NOASSERTION,layout-analysis;document-parsing;pdf-parser
33,MegaParse,File parser optimized for LLM ingestion without information loss,"A powerful file parsing tool designed to convert PDFs, Docx, and PPTx into formats ideal for Large Language Model (LLM) ingestion, ensuring no data loss.",Sci Knowledge;G1-01,document_parsing;data_ingestion;llm_preprocessing,library,Python,https://github.com/QuivrHQ/MegaParse,,Apache-2.0,pdf-parser;llm;data-ingestion;document-processing
34,RapidLaTeXOCR,Efficient formula recognition tool based on LaTeX-OCR and ONNXRuntime,"A tool for recognizing mathematical formulas from images and converting them to LaTeX, optimized for speed using ONNXRuntime.",Sci Knowledge;G1-01,formula_recognition;ocr,solver,Python,https://github.com/RapidAI/RapidLaTeXOCR,,MIT,latex-ocr;formula-recognition;onnx
35,Spotlight,Interactive exploration and quality control tool for unstructured datasets,"A tool for interactively exploring, visualizing, and curating unstructured datasets (images, audio, text) directly from dataframes, useful for scientific data quality control.",Sci Knowledge;G1-01,data_visualization;quality_control;data_exploration,platform,TypeScript,https://github.com/Renumics/spotlight,,MIT,data-visualization;unstructured-data;quality-control;eda
36,MarkEverythingDown,Multimodal LLM-based tool to convert various files to Markdown,"A tool that uses multimodal Large Language Models to convert a wide range of file formats (PDF, images, Word, Excel, etc.) into Markdown.",Sci Knowledge;G1-01,document_parsing;multimodal_conversion,solver,Python,https://github.com/RoffyS/MarkEverythingDown,,MIT,pdf-to-markdown;multimodal-llm;document-conversion
37,SCOREC core,Parallel finite element unstructured mesh management library,"A library for managing parallel finite element unstructured meshes, supporting adaptive mesh refinement and load balancing for scientific simulations.",Physics;Engineering,mesh_generation;finite_element_method,library,C++,https://github.com/SCOREC/core,,NOASSERTION,fem;mesh-generation;parallel-computing
38,ThermoParser,Data analysis and visualization tool for thermoelectrics,A tool designed to streamline data analysis and visualization for thermoelectrics and charge carrier transport in computational materials science.,Materials Science,data_analysis;visualization;thermoelectrics,library,Python,https://github.com/SMTG-Bham/ThermoParser,,AGPL-3.0,materials-science;thermoelectrics;data-analysis
39,SPECFEM3D Cartesian,Seismic wave propagation simulator,"A software package that simulates acoustic, elastic, coupled acoustic/elastic, or poroelastic seismic wave propagation in any type of conforming mesh of hexahedra.",Geophysics;Seismology,simulation;wave_propagation,solver,Fortran,https://github.com/SPECFEM/specfem3d,,GPL-3.0,seismology;wave-propagation;simulation;fem
40,Table-Detection-using-Deep-learning,Deep learning based table detection and extraction using Tensorflow and Luminoth,"A deep learning implementation for detecting and extracting tabular data from documents, utilizing the Luminoth toolkit and Tensorflow.",G1;G1-01,table_extraction;document_parsing,solver,Python,https://github.com/Sargunan/Table-Detection-using-Deep-learning,,BSD-3-Clause,table-detection;deep-learning;pdf-parsing
41,VirtualMarker,3D Human Mesh Estimation from Virtual Markers,"Official PyTorch implementation of the CVPR 2023 paper for estimating 3D human meshes using virtual markers, serving as a scientific inference tool in computer vision.",Computer Vision;Scientific Modeling,human_mesh_estimation;3d_reconstruction,solver,Python,https://github.com/ShirleyMaxx/VirtualMarker,,Apache-2.0,cvpr;3d-human-mesh;pytorch
42,Tabular-LLM,Datasets and fine-tuning scripts for Table-related LLM tasks,A project collecting tabular intelligence datasets and providing instruction fine-tuning formats to enhance Large Language Models' understanding of tabular data.,G1;Scientific Data Processing,table_understanding;llm_finetuning,dataset,Python,https://github.com/SpursGoZmy/Tabular-LLM,,None,tabular-data;llm;fine-tuning
43,Merlin,3D Vision Language Model for Computed Tomography,"A 3D VLM leveraging structured EHR and unstructured radiology reports for pretraining on CT scans, serving medical imaging research.",Medical AI;Scientific Modeling,medical_imaging;vlm,solver,Python,https://github.com/StanfordMIMI/Merlin,,MIT,ct-scan;medical-ai;vision-language-model
44,table-transformer,Table extraction tool combining OCR and Computer Vision,"An open-source solution for extracting structured tabular data from images using OCR and computer vision techniques, suitable for LLM preprocessing.",G1;G1-01,table_extraction;ocr,solver,Python,https://github.com/Sudhanshu1304/table-transformer,,MIT,table-extraction;ocr;computer-vision
45,Extractable,Library for table extraction from documents,"A library designed to extract tabular data from documents, facilitating data mining and analysis workflows.",G1;G1-01,table_extraction,library,Jupyter Notebook,https://github.com/SuleyNL/Extractable,,MIT,table-extraction;pdf-mining
46,TrialAndErrorOrg-parsers,Suite of unified-compatible converters for scientific documents,"A monorepo containing converters for transforming between formats like .docx, JATS XML, LaTeX, and PDF, specifically targeting scientific publishing workflows.",G1;G1-01,document_conversion;jats_parsing,library,TypeScript,https://github.com/TrialAndErrorOrg/parsers,,GPL-3.0,jats-xml;latex;pdf-conversion
47,PagePlus,PAGE XML processing script for document layout analysis,"A tool from UB Mannheim for processing PAGE XML files, performing validation, repair, and modification of text regions for OCR and layout analysis.",G1;G1-01,layout_analysis;ocr_postprocessing,solver,Python,https://github.com/UB-Mannheim/PagePlus,,MIT,page-xml;ocr;layout-analysis
48,science_parse_py_api,Python API wrapper for Science Parse,"A Python interface for the Science Parse tool, developed by UCREL, facilitating the extraction of metadata and content from scientific PDFs.",G1;G1-01,pdf_parsing;metadata_extraction,library,Jupyter Notebook,https://github.com/UCREL/science_parse_py_api,,Apache-2.0,science-parse;pdf-extraction
49,uxarray,Xarray extension for unstructured climate data analysis,"A Python package extending Xarray to support unstructured grid data, specifically designed for climate and global weather data analysis and visualization.",Climate Science;Scientific Data Analysis,data_analysis;visualization,library,Python,https://github.com/UXARRAY/uxarray,https://uxarray.readthedocs.io,Apache-2.0,climate-data;unstructured-grids;xarray
50,fiducials,Simultaneous localization and mapping using fiducial markers,"A system for robot localization and mapping using fiducial markers, applicable in robotics research and scientific instrumentation tracking.",Robotics;Scientific Inference,slam;localization,solver,C,https://github.com/UbiquityRobotics/fiducials,,BSD-3-Clause,slam;robotics;fiducial-markers
51,unstructured,ETL solution for transforming unstructured documents into structured data,"A comprehensive library for ingesting and processing unstructured documents (PDFs, HTML, etc.) to prepare them for Large Language Models and scientific data mining.",G1;G1-01,document_parsing;etl,library,HTML,https://github.com/Unstructured-IO/unstructured,https://unstructured.io,Apache-2.0,etl;pdf-parsing;llm-preprocessing
52,texify,Math OCR model converting images to LaTeX and Markdown,A deep learning model designed to recognize mathematical equations and text in images and convert them into LaTeX or Markdown format.,G1;G1-01,ocr;latex_generation,solver,Python,https://github.com/VikParuchuri/texify,,GPL-3.0,math-ocr;latex;deep-learning
53,pdftabextract,Tools for extracting tables from PDF files,A set of tools developed by WZB Social Science Center for mining data from tables in scanned or OCR-processed PDF documents.,G1;G1-01,table_extraction;data_mining,library,Python,https://github.com/WZBSocialScienceCenter/pdftabextract,,Apache-2.0,pdf-mining;table-extraction;ocr-postprocessing
54,HE2LaTeX,Converting handwritten equations to LaTeX,"A tool for recognizing handwritten mathematical equations and converting them into LaTeX code, facilitating digitization of scientific notes.",G1;G1-01,ocr;handwriting_recognition,solver,Jupyter Notebook,https://github.com/Wikunia/HE2LaTeX,,None,handwriting-recognition;latex;math-ocr
55,Document-Layout-Analysis,"Tools for extracting figures, tables, and text from PDFs",A collection of tools for analyzing document layout and extracting structural elements like figures and tables from PDF documents.,G1;G1-01,layout_analysis;extraction,solver,Python,https://github.com/Wild-Rift/Document-Layout-Analysis,,None,pdf-extraction;layout-analysis
56,GEM,Online Globally consistent dense elevation mapping,"A system for generating globally consistent dense elevation maps for unstructured terrain, used in robotics and terrain analysis.",Robotics;Scientific Mapping,mapping;terrain_analysis,solver,C++,https://github.com/ZJU-Robotics-Lab/GEM,,None,elevation-mapping;robotics;slam
57,Citr,Library for parsing citations between Markdown and CSL JSON,"A library from the Zettlr ecosystem for parsing and converting citation data between Markdown and CSL JSON formats, supporting scientific writing workflows.",G1;Citation Analysis,citation_parsing;reference_management,library,TypeScript,https://github.com/Zettlr/Citr,,GPL-3.0,citation-parsing;csl-json;markdown
58,unstract,Platform to structure unstructured documents via LLM pipelines,"A platform for building ETL pipelines that use Large Language Models to extract structured data from unstructured documents, suitable for scientific knowledge base construction.",G1;G1-01,etl;document_structuring,platform,Python,https://github.com/Zipstack/unstract,https://unstract.com,AGPL-3.0,llm-etl;unstructured-data;pipeline
59,TableExtraction,Line-based framework for tabular data extraction,A framework using computer vision and Tesseract OCR to detect and extract tabular data from raster images into JSON format.,G1;G1-01,table_extraction;ocr,library,Python,https://github.com/abdullahibneat/TableExtraction,,None,table-detection;ocr;computer-vision
60,marker-api,API wrapper for the Marker PDF-to-Markdown conversion engine,"A deployable API service that wraps the Marker library to convert PDF documents into markdown format with high accuracy, facilitating the integration of PDF parsing capabilities into other applications.",G1;G1-01,pdf_parsing;format_conversion,service,Python,https://github.com/adithya-s-k/marker-api,,GPL-3.0,pdf-to-markdown;api;document-parsing
61,npm-pdfreader,Node.js library for parsing text and tables from PDFs,"A JavaScript library designed to parse text and tabular data from PDF files, enabling automated extraction of content for further processing in web-based or Node.js environments.",G1;G1-01,pdf_parsing;text_extraction,library,HTML,https://github.com/adrienjoly/npm-pdfreader,,MIT,pdf-parser;nodejs;table-extraction
62,PDFs-TextExtract,Tool for bulk text extraction from large PDF collections,"A Python-based utility designed to handle the extraction of text from multiple and large PDF documents, suitable for building corpora from scientific literature or technical reports.",G1;G1-01,pdf_parsing;text_extraction,solver,Python,https://github.com/ahmedkhemiri95/PDFs-TextExtract,,Apache-2.0,pdf;text-mining;bulk-processing
63,CCTag,Fiducial marker detection library for computer vision,"A library for the detection of CCTag markers (concentric circles), widely used in photogrammetry, computer vision, and augmented reality for precise tracking and measurement.",Computer Vision;Photogrammetry,marker_detection;image_processing,library,C++,https://github.com/alicevision/CCTag,,MPL-2.0,computer-vision;fiducial-markers;photogrammetry
64,science-parse,Scientific paper parser converting PDFs to structured JSON,"A Java-based tool developed by AllenAI to parse scientific papers in PDF format and extract structured information such as titles, authors, abstracts, and references into JSON format.",G1;G1-01,pdf_parsing;metadata_extraction,solver,Java,https://github.com/allenai/science-parse,,Apache-2.0,pdf-parsing;scientific-literature;allenai
65,spv2,Version 2 of the Science Parse tool for PDF extraction,"The second iteration of AllenAI's Science Parse, designed to improve the extraction of structured data from scientific PDF documents.",G1;G1-01,pdf_parsing;metadata_extraction,solver,Python,https://github.com/allenai/spv2,,None,pdf-parsing;scientific-literature;allenai
66,TexSoup,Fault-tolerant Python library for parsing and navigating LaTeX,"A Python library that provides a Beautiful Soup-like interface for searching, navigating, and modifying LaTeX documents, enabling programmatic analysis of LaTeX source code.",G1;G1-01,latex_parsing;structure_analysis,library,Python,https://github.com/alvinwan/TexSoup,,BSD-2-Clause,latex;parser;python
67,tex2py,Converter for LaTeX to Python parse trees,"A utility that converts LaTeX documents into a Python parse tree, allowing for hierarchical navigation and analysis of the document structure.",G1;G1-01,latex_parsing;structure_analysis,library,Python,https://github.com/alvinwan/tex2py,,BSD-2-Clause,latex;parse-tree;python
68,rosgpt,Interface connecting ChatGPT with ROS for robot control,"A framework that integrates Large Language Models (like ChatGPT) with the Robot Operating System (ROS), enabling the translation of unstructured natural language commands into actionable robotic instructions.",Robotics;AI4S,robot_control;human_robot_interaction,platform,Python,https://github.com/aniskoubaa/rosgpt,,None,ros;llm;robotics
69,ioc_parser,Extractor for Indicators of Compromise from security PDFs,"A specialized tool for extracting technical indicators of compromise (IOCs) from security reports in PDF format, useful for cybersecurity research and threat intelligence analysis.",Cybersecurity;G1-01,pdf_parsing;information_extraction,solver,Python,https://github.com/armbues/ioc_parser,,MIT,security;pdf-extraction;ioc
70,Table-Detection-Extraction,Tool for detecting and extracting tables from forms,A Python-based tool designed to detect table structures within document forms and extract both the table boundaries and the cell contents.,G1;G1-01,table_extraction;layout_analysis,solver,Python,https://github.com/arnavdutta/Table-Detection-Extraction,,MIT,table-detection;ocr;document-processing
71,ocr-llm,LLM-powered OCR for structured text extraction,"A tool leveraging vision-language models to perform high-accuracy text extraction from images and PDFs, outputting structured markdown, suitable for handling complex document layouts.",G1;G1-01,ocr;pdf_parsing,solver,TypeScript,https://github.com/arshad-yaseen/ocr-llm,,MIT,llm;ocr;markdown-extraction
72,artoolkitx,SDK for augmented reality tracking and video acquisition,"A high-performance Software Development Kit (SDK) for augmented reality, providing capabilities for video acquisition, marker tracking, and texture tracking across multiple platforms.",Computer Vision;Augmented Reality,tracking;image_processing,library,C,https://github.com/artoolkitx/artoolkitx,,NOASSERTION,ar;tracking;sdk
73,Sycamore,LLM-powered search and analytics platform for unstructured data,"A platform designed to process unstructured data (such as PDFs and documents) using Large Language Models, enabling search, analytics, and information extraction workflows for scientific and technical documentation.",G1;G1-01;Data Science,document_processing;information_retrieval,platform,Python,https://github.com/aryn-ai/sycamore,https://sycamore.readthedocs.io,Apache-2.0,llm;etl;unstructured-data
74,MERMaid,Multimodal tool for mining chemical reactions from PDFs,A specialized tool developed by the Aspuru-Guzik group for extracting chemical reaction data from scientific PDF documents using multimodal analysis techniques.,Chemistry;G1-01,reaction_mining;pdf_parsing,solver,Python,https://github.com/aspuru-guzik-group/MERMaid,,MIT,chemistry;text-mining;multimodal
75,Camelot,Python library for extracting tables from PDFs,"A popular Python library specifically designed to extract tabular data from PDF files with high precision, offering fine-grained control over table detection parameters.",G1;G1-01,table_extraction;pdf_parsing,library,Python,https://github.com/atlanhq/camelot,https://camelot-py.readthedocs.io/,NOASSERTION,pdf;table-extraction;python
76,latex2sympy,Parser converting LaTeX math to SymPy expressions,"A Python tool that parses LaTeX mathematical expressions and converts them into SymPy objects, facilitating symbolic mathematics and analysis from LaTeX sources.",Mathematics;G1-01,formula_parsing;symbolic_math,library,Python,https://github.com/augustt198/latex2sympy,,MIT,latex;sympy;math-parsing
77,Parsr,Document processing tool for extracting structured data from PDFs,"A toolchain that transforms PDF documents and images into enriched structured data (JSON, Markdown, Text), handling hierarchy, paragraphs, and tables.",G1;G1-01,pdf_parsing;layout_analysis,solver,JavaScript,https://github.com/axa-group/Parsr,https://parsr.readthedocs.io,Apache-2.0,pdf-parsing;ocr;document-structure
78,schema-to-json,Schema-driven information extraction from heterogeneous tables,Implementation of the EMNLP 2024 Findings paper for extracting structured information from diverse table formats based on a defined schema.,G1;G1-01,table_extraction;information_extraction,solver,Python,https://github.com/bflashcp3f/schema-to-json,,GPL-3.0,nlp;table-extraction;emnlp
79,geovista,Cartographic rendering and mesh analytics library,"A Python library powered by PyVista for cartographic rendering and mesh analytics, enabling the visualization and analysis of geospatial scientific data.",Earth Science;Visualization,visualization;geospatial_analysis,library,Python,https://github.com/bjlittle/geovista,https://geovista.readthedocs.io,BSD-3-Clause,geospatial;visualization;mesh-analytics
80,dependency2tree,Converter for dependency parser output to tree visualizations,"A tool to convert CoNLL output from dependency parsers into LaTeX or Graphviz tree visualizations, aiding in the analysis of linguistic structures.",NLP;Linguistics,visualization;syntax_analysis,solver,Python,https://github.com/boberle/dependency2tree,,MPL-2.0,nlp;dependency-parsing;visualization
81,Contextualise,Knowledge management tool for organizing unstructured information,"A tool for organizing information-heavy projects using topic maps, suitable for managing unstructured scientific data and building knowledge graphs.",Knowledge Management;Sci Knowledge,knowledge_graph_construction;information_organization,platform,Python,https://github.com/brettkromkamp/contextualise,https://contextualise.dev,MIT,topic-maps;knowledge-graph;unstructured-data
82,table-parser-opencv,Table extraction from images and PDFs using OpenCV,"A shell/Python utility that uses OpenCV to detect and extract tables from images or PDF documents, converting them into Excel format.",G1;G1-01,table_extraction;image_processing,solver,Shell,https://github.com/brian-yang/table-parser-opencv,,MIT,opencv;table-extraction;pdf
83,CDLA,Chinese Document Layout Analysis Dataset,"A large-scale dataset specifically designed for Chinese document layout analysis, supporting the training and evaluation of document parsing models.",G1;G1-01,layout_analysis;dataset,dataset,Python,https://github.com/buptlihang/CDLA,,None,dataset;layout-analysis;document-parsing
84,Dolphin,Document image parsing model via heterogeneous anchor prompting,"The official implementation of the Dolphin model (ACL 2025), designed for document image parsing using heterogeneous anchor prompting techniques.",G1;G1-01,document_parsing;layout_analysis,solver,Python,https://github.com/bytedance/Dolphin,,MIT,document-parsing;deep-learning;acl-2025
85,bibtex-js,JavaScript library for parsing BibTeX files,"A TypeScript library for parsing BibTeX formatted citation files, enabling the integration of bibliographic data into web-based scientific applications.",G1;Sci Knowledge,citation_parsing;bibliography_management,library,TypeScript,https://github.com/cacfd3a/bibtex-js,,MIT,bibtex;parser;typescript
86,Caradoc,A PDF parser and validator written in OCaml,"Caradoc is a PDF parser and validator that allows users to inspect the internal structure of PDF files, validate them against the PDF standard, and extract information. It is useful for ensuring the integrity of scientific documents and analyzing their structure.",G1;G1-01,pdf_parsing;document_validation,solver,OCaml,https://github.com/caradoc-org/caradoc,,GPL-2.0,pdf-parser;validation;ocaml
87,pulldown-latex,A pull parser for LaTeX parsing and MathML rendering,"A Rust-based pull parser designed to process LaTeX syntax, specifically useful for parsing mathematical expressions and converting them to MathML. This supports the extraction and rendering of mathematical content from scientific LaTeX documents.",G1;G1-01,latex_parsing;mathml_rendering,library,Rust,https://github.com/carloskiki/pulldown-latex,,MIT,latex;parser;mathml;rust
