id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
17,PointCloudRasterizers.jl,Julia library to process LiDAR scans into raster images,"A Julia package developed by Deltares for processing airborne laser scan (LiDAR) point clouds into raster images, supporting efficient geospatial data conversion.",E1;E1-01,data_conversion;lidar_processing,library,Julia,https://github.com/Deltares-research/PointCloudRasterizers.jl,,MIT,lidar;point-cloud;rasterization
18,geojson-rbush,GeoJSON implementation of RBush spatial index,"A high-performance JavaScript library implementing RBush (R-tree based spatial index) specifically for GeoJSON data, enabling fast spatial queries.",E1;E1-01,spatial_indexing;data_query,library,JavaScript,https://github.com/DenisCarriere/geojson-rbush,,MIT,geojson;spatial-index;rbush
19,SSGP-toolbox,Toolbox for filling gaps in spatial datasets,"Simple Spatial Gapfilling Processor (SSGP) is a toolbox designed to fill gaps in spatial datasets, such as remote sensing imagery, improving data completeness for analysis.",E1,data_processing;gap_filling,library,Jupyter Notebook,https://github.com/Dreamlone/SSGP-toolbox,,GPL-3.0,remote-sensing;gap-filling;spatial-data
20,RVGP,Generalised Gaussian process method for learning vector fields over non-Euclidean domains,"A Python implementation of a generalised Gaussian process method designed to learn vector fields on non-Euclidean domains, such as cortical surfaces in EEG data analysis. It allows for the regularization of vector fields using global structural information.",Neuroscience;Mathematics,modeling;data_analysis,library,HTML,https://github.com/Dynamics-of-Neural-Systems-Lab/RVGP,,None,gaussian-processes;vector-fields;eeg;non-euclidean
21,eodal,Earth Observation Data Analysis Library,"A Python library designed for the analysis of Earth Observation (EO) data, providing tools for handling and processing satellite imagery and related geospatial datasets.",E1;E1-01,data_analysis;image_processing,library,Python,https://github.com/EOA-team/eodal,,GPL-3.0,earth-observation;remote-sensing;geospatial
22,clj-gdal,Clojure-idiomatic GDAL wrapper,"A Clojure wrapper for the GDAL library, enabling geospatial data abstraction and processing within the Clojure programming environment. Developed by Element84, a key player in geospatial software.",E1;E1-01,data_processing;io,library,Clojure,https://github.com/Element84/clj-gdal,,NOASSERTION,gdal;clojure;geospatial;gis
23,GIS-Tools-By-Electron,Desktop 3D GIS toolbox built with Electron,"A desktop application providing a suite of 3D GIS tools, built using the Electron framework. It offers functionalities for visualizing and processing geospatial data in a 3D environment.",E1;E1-01,visualization;gis_tools,platform,TypeScript,https://github.com/ElevenIjusee/GIS-Tools-By-Electron,,Apache-2.0,gis;3d;electron;visualization
24,geojson-utils,Utilities for converting between GeoJSON and other JSON formats,"A JavaScript library providing utilities to convert between standard GeoJSON and other JSON-based geospatial formats (like ArcGIS JSON), facilitating data interoperability in web mapping and GIS applications.",E1;E1-01,data_conversion;interoperability,library,JavaScript,https://github.com/Esri/geojson-utils,,Apache-2.0,geojson;arcgis;conversion;json
25,geometry-api-java,Esri Geometry API for Java for spatial data analysis,A Java API enabling developers to write custom applications for the analysis of spatial data. It is used in Esri GIS Tools for Hadoop and other third-party data processing solutions for geometric operations.,E1;E1-01,spatial_analysis;geometry_processing,library,Java,https://github.com/Esri/geometry-api-java,,Apache-2.0,geometry;spatial-analysis;java;gis
26,gis-tools-for-hadoop,GIS tools for spatial analysis of big data on Hadoop,"A collection of GIS tools designed to enable spatial analysis of big data within the Hadoop ecosystem, bridging the gap between traditional GIS and big data processing frameworks.",E1;E1-01,spatial_analysis;big_data,library,,https://github.com/Esri/gis-tools-for-hadoop,,Apache-2.0,hadoop;big-data;spatial-analysis;gis
27,raster-deep-learning,ArcGIS Python raster functions for deep learning,"A set of built-in Python raster functions for ArcGIS designed to facilitate deep learning workflows on raster data, enabling tasks such as image classification and object detection.",E1;E1-01,deep_learning;image_analysis,library,Python,https://github.com/Esri/raster-deep-learning,,Apache-2.0,deep-learning;raster;arcgis;python
28,raster-functions,Lightweight tools for on-the-fly image processing and raster analysis,"A curated set of Python-based tools for performing on-the-fly image processing and raster analysis within the ArcGIS environment, supporting various remote sensing tasks.",E1;E1-01,image_processing;raster_analysis,library,Python,https://github.com/Esri/raster-functions,,Apache-2.0,raster;image-processing;arcgis;python
29,spatial-framework-for-hadoop,Framework for spatial data analysis on Hadoop,"A framework that allows developers and data scientists to leverage the Hadoop data processing system for spatial data analysis, providing necessary types and functions for Hive and other Hadoop components.",E1;E1-01,spatial_analysis;big_data,framework,Java,https://github.com/Esri/spatial-framework-for-hadoop,,Apache-2.0,hadoop;hive;spatial-analysis;big-data
30,ArcGIS-Sentinel2-Download-Tools,Toolbox for Search & Download of Sentinel-2 data,"An ArcGIS Python Toolbox designed to search and download Sentinel-2 satellite data (L1C/TOA, L2A/BOA) via the Copernicus Open Access Hub (DHuS) or CODE-DE.",E1;E1-01,data_acquisition;remote_sensing,tool,Python,https://github.com/EsriDE/ArcGIS-Sentinel2-Download-Tools,,Apache-2.0,sentinel-2;download;arcgis;python-toolbox
31,WKTPlot,Visualization library for well-known-text strings and shapely geometries,A Python library for visualizing Well-Known Text (WKT) strings and Shapely geometries. It serves as a utility for debugging and inspecting geometric data in geospatial workflows.,E1;E1-01,visualization;debugging,library,Python,https://github.com/FuzzFoundation/WKTPlot,,MIT,wkt;shapely;visualization;gis
32,ArcGIS2Mapbox,Tool to transfer shapefiles to Mapbox using tippecanoe,"A Python utility to facilitate the transfer of geospatial data from Shapefile format to Mapbox, utilizing tippecanoe for vector tile generation. Developed by GISupportICRC.",E1;E1-01,data_conversion;publishing,tool,Python,https://github.com/GISupportICRC/ArcGIS2Mapbox,,None,mapbox;shapefile;tippecanoe;conversion
33,GMT.jl,Generic Mapping Tools Library Wrapper for Julia,"A Julia wrapper for the Generic Mapping Tools (GMT), a widely used open-source collection of tools for manipulating geographic and Cartesian data sets and producing high-quality illustrations.",E1;E1-01,visualization;data_processing,library,Julia,https://github.com/GenericMappingTools/GMT.jl,,NOASSERTION,gmt;julia;mapping;visualization
34,RemoteS.jl,Remote sensing data processing library for Julia,"A Julia library dedicated to remote sensing data processing, providing functionalities for handling and analyzing satellite imagery and related geospatial data.",E1;E1-01,remote_sensing_analysis;image_processing,library,Julia,https://github.com/GenericMappingTools/RemoteS.jl,,NOASSERTION,remote-sensing;julia;satellite-imagery
35,GeoDa,Software for spatial data analysis and visualization,A free and open-source software tool that serves as an introduction to spatial data analysis. It provides a user-friendly interface for exploratory spatial data analysis (ESDA) and spatial modeling.,E1;E1-01,spatial_statistics;visualization,platform,C++,https://github.com/GeoDaCenter/geoda,https://geodacenter.github.io/,GPL-3.0,spatial-analysis;esda;statistics;gis
36,rgeoda,R library for spatial data analysis based on libgeoda,"An R package that provides spatial data analysis functionalities based on the libgeoda library, bringing GeoDa's spatial statistics capabilities to the R environment.",E1;E1-01,spatial_statistics;data_analysis,library,R,https://github.com/GeoDaCenter/rgeoda,,None,r;spatial-analysis;geoda;statistics
37,geoblaze,Blazing Fast JavaScript Raster Processing Engine,"A JavaScript library for performing raster analysis in the browser or Node.js. It allows for arithmetic, statistics, and other processing operations on raster data (like GeoTIFFs) without a backend.",E1;E1-01,raster_processing;web_gis,library,JavaScript,https://github.com/GeoTIFF/geoblaze,,MIT,raster;javascript;geotiff;analysis
38,geotiff.io,Platform for viewing and analyzing GeoTIFFs in the browser,"A web-based tool (and source code) for visualizing and performing lightweight analysis on GeoTIFF files directly in the browser, leveraging client-side processing capabilities.",E1;E1-01,visualization;analysis,platform,JavaScript,https://github.com/GeoTIFF/geotiff.io,http://geotiff.io,MIT,geotiff;visualization;web-gis
39,GeoWebCache,Java-based tile caching server for GIS services,"A tile caching server implemented in Java that accelerates the delivery of map tiles from WMS services. It supports various protocols like WMS-C, TMS, and WMTS, acting as a critical infrastructure component for geospatial data serving.",E1;E1-01,data_serving;infrastructure,service,Java,https://github.com/GeoWebCache/geowebcache,http://geowebcache.org,None,tile-cache;wms;wmts;gis-server
40,mapbox-3dtiles,3D Tiles implementation using Mapbox GL JS,"A library that enables the rendering of OGC 3D Tiles within Mapbox GL JS applications, extending Mapbox's capabilities to support standard 3D geospatial data formats.",E1;E1-01,visualization;3d_rendering,library,JavaScript,https://github.com/Geodan/mapbox-3dtiles,,BSD-3-Clause,3d-tiles;mapbox;visualization;ogc
41,PyRate,Tool for estimating velocity and time-series from InSAR data,A Python tool developed by Geoscience Australia for processing Interferometric Synthetic Aperture Radar (InSAR) data to estimate ground displacement velocity and time-series.,E1;E1-01,insar_analysis;geodesy,tool,Python,https://github.com/GeoscienceAustralia/PyRate,,Apache-2.0,insar;remote-sensing;geodesy;python
42,dea-cogger,Convert NetCDFs to Cloud Optimized GeoTIFFs,"A utility from Geoscience Australia to convert NetCDF files into Cloud Optimized GeoTIFFs (COG), facilitating efficient cloud-based geospatial data access and processing.",E1;E1-01,data_conversion;cloud_native_gis,tool,Python,https://github.com/GeoscienceAustralia/dea-cogger,,None,cog;netcdf;conversion;cloud-native
43,giswater,Software for water cycle management using open source tools,"Open-source software focused on the management of the water cycle (water supply, sewerage, drainage) integrating with GIS tools like QGIS and PostgreSQL/PostGIS.",E1;E1-01,water_management;hydrology,platform,Java,https://github.com/Giswater/giswater,http://www.giswater.org,None,water-management;gis;hydrology;qgis
44,geoutils,"Analysis of georeferenced rasters, vectors and point clouds","A Python library for handling and analyzing georeferenced data (rasters, vectors, point clouds), designed to simplify common geospatial operations in scientific workflows, particularly in glaciology.",E1;E1-01,data_analysis;raster_processing,library,Python,https://github.com/GlacioHack/geoutils,,Apache-2.0,geospatial;raster;vector;glaciology
45,Gogeo,Rapid spatial analysis of large-scale vector data in Go,"A Go-based library designed for high-concurrency spatial analysis of large-scale vector data, leveraging the GDAL library for underlying geospatial operations.",E1;E1-01,spatial_analysis;high_performance_computing,library,Go,https://github.com/GrainArc/Gogeo,,NOASSERTION,go;gdal;spatial-analysis;vector-data
46,pRPL,Parallel Raster Processing Library,"An MPI-enabled C++ library that provides interfaces to parallelize raster and image processing algorithms, designed for high-performance spatial computing.",E1;E1-01,raster_processing;hpc,library,C++,https://github.com/HPSCIL/pRPL,,GPL-3.0,mpi;parallel-computing;raster;hpc
47,digital-elevation-model,"Tools to transform, project, visualize, and read Digital Elevation Models","A Python toolkit for processing Digital Elevation Models (DEMs), including functions for transformation, projection, visualization, and reading formats like ASTERGDEM and EUDEM.",E1;E1-01,dem_processing;visualization,library,Python,https://github.com/HeZhang1994/digital-elevation-model,,MIT,dem;elevation;visualization;gis
48,odeon,Task-agnostic framework for deep learning applied to remote sensing,"A deep learning framework developed by IGN (French National Geographic Institute) specifically for remote sensing applications, designed to be task-agnostic and flexible.",E1;E1-01,deep_learning;remote_sensing,framework,Python,https://github.com/IGNF/odeon,,Apache-2.0,deep-learning;remote-sensing;ign;framework
49,ITK-Wasm,High performance spatial analysis in a web browser using ITK,"A framework bringing the Insight Toolkit (ITK) to the web via WebAssembly, enabling high-performance spatial and medical image analysis directly in the browser and across languages.",E1;E1-01,image_analysis;web_computing,library,Python,https://github.com/InsightSoftwareConsortium/ITK-Wasm,,Apache-2.0,itk;webassembly;image-analysis;spatial
50,flight_planner,QGIS plugin for planning photogrammetric flights,"A QGIS plugin designed to assist in planning photogrammetric flights, calculating parameters like projection centers, image coverage, and GSD maps.",E1;E1-01,flight_planning;photogrammetry,plugin,Python,https://github.com/JMG30/flight_planner,,GPL-2.0,qgis;photogrammetry;flight-planning;uav
51,Geographical-Gaussian-Process-Regression,Geographical Gaussian Process Regression (GGPR) model for spatial prediction,"A Python implementation of the Geographical Gaussian Process Regression (GGPR) model, designed for spatial prediction and exploratory spatial data analysis in geographical sciences.",E1;E1-01,spatial_analysis;modeling,solver,Jupyter Notebook,https://github.com/Josephjiao7/Geographical-Gaussian-Process-Regression,,None,gaussian-process;spatial-prediction;geostatistics
52,GDAL.jl,Julia wrapper for the GDAL geospatial library,"A thin Julia wrapper for the Geospatial Data Abstraction Library (GDAL), enabling reading and writing of raster and vector geospatial data formats within the Julia ecosystem.",E1;E1-01,data_io;format_conversion,library,Julia,https://github.com/JuliaGeo/GDAL.jl,https://juliageo.org/GDAL.jl/stable/,MIT,gdal;julia;geospatial;raster;vector
53,GeoJSON.jl,GeoJSON data handling utilities for Julia,"A Julia package providing utilities for parsing, generating, and working with GeoJSON data, facilitating integration of web-standard geospatial data into scientific workflows.",E1;E1-01,data_io;data_processing,library,Julia,https://github.com/JuliaGeo/GeoJSON.jl,,MIT,geojson;julia;gis
54,CoordinateTransformations.jl,Coordinate transformation library for Julia,"A Julia library for performing coordinate transformations, essential for geometry processing and spatial data alignment in scientific computing.",E1;E1-01,coordinate_transformation;geometry_processing,library,Julia,https://github.com/JuliaGeometry/CoordinateTransformations.jl,,NOASSERTION,coordinate-systems;geometry;julia
55,RasterSmith,Preprocessing tool for NASA Earth observing satellite data,"A Python package to preprocess various NASA Earth observing satellite data products into common resolutions, spatial references, and formats to facilitate cross-sensor analysis.",E1;E1-01,preprocessing;data_harmonization,library,Python,https://github.com/KMarkert/rastersmith,,MIT,remote-sensing;nasa;raster;preprocessing
56,index-cpp,C++ spatial indexing implementations including Hilbert-curve geohash,"C++ implementations of efficient indexing mechanisms, specifically featuring a Hilbert-curve geohash based spatial index, suitable for high-performance spatial data retrieval.",E1;E1-01,spatial_indexing;data_management,library,C++,https://github.com/KevinStern/index-cpp,,MIT,spatial-index;geohash;hilbert-curve;cpp
57,lftools,"Tools for cartography, surveying, and spatial analysis","A Python toolkit designed for cartographic production, surveying tasks, digital image processing, and general spatial analysis.",E1;E1-01,spatial_analysis;cartography;image_processing,library,Python,https://github.com/LEOXINGU/lftools,,MIT,cartography;surveying;spatial-analysis
58,PhaseWare,Phase map retrieval for fringe projection profilometry,"A MATLAB tool for phase map retrieval in fringe projection profilometry and off-axis digital holographic interferometry, used in optical metrology and imaging.",E1,image_processing;phase_retrieval,solver,MATLAB,https://github.com/Lawson-Optics-Lab/PhaseWare,,GPL-3.0,optics;interferometry;phase-unwrapping
59,iCGIS,Lightweight GIS desktop application,"A simple Geographic Information System (GIS) program built with Qt, OpenGL, and GDAL, providing visualization and basic processing capabilities for geospatial data.",E1;E1-01,visualization;data_processing,platform,C++,https://github.com/Leopard-C/iCGIS,,None,gis;qt;opengl;gdal
60,RSMI,Recursive Spatial Model Index implementation,"Implementation of a Recursive Spatial Model Index, a learned spatial index structure for efficient spatial query processing.",E1;E1-01,spatial_indexing;query_optimization,library,C++,https://github.com/Liuguanli/RSMI,,MIT,spatial-index;learned-index;gis
61,nichecompass,End-to-end analysis of spatial multi-omics data,"A Python package for the end-to-end analysis of spatial multi-omics data, enabling the study of cellular niches and spatial organization in biological tissues.",E1,spatial_omics_analysis;bioinformatics,library,Python,https://github.com/Lotfollahi-lab/nichecompass,https://nichecompass.readthedocs.io,BSD-3-Clause,spatial-omics;single-cell;bioinformatics
62,plateau-gis-converter,Converter for PLATEAU 3D city models to geospatial formats,"A tool for converting PLATEAU's CityGML 3D city models into various geospatial formats such as 3D Tiles, MVT, and GeoPackage for visualization and analysis.",E1;E1-01,format_conversion;3d_gis,solver,Rust,https://github.com/MIERUNE/plateau-gis-converter,,MIT,citygml;3d-tiles;gis;converter
63,Marlu,Coordinate transformations and Jones matrices for MWA Telescope,A Rust library providing coordinate transformations and Jones matrix calculations specifically for the Murchison Widefield Array (MWA) radio telescope data analysis.,E1,coordinate_transformation;astronomy_processing,library,Rust,https://github.com/MWATelescope/Marlu,,MPL-2.0,radio-astronomy;mwa;coordinates
64,kdbush,Fast static spatial index for 2D points in Go,"A Go port of kdbush, providing a very fast static spatial index for 2D points, useful for spatial queries and range searches in geospatial applications.",E1;E1-01,spatial_indexing;query_processing,library,Go,https://github.com/MadAppGang/kdbush,,MIT,spatial-index;kdbush;go
65,MapServer,Open source platform for publishing spatial data to the web,"A major open-source development environment for building spatially-enabled internet applications, capable of rendering maps and serving geospatial data via OGC standards.",E1;E1-01,visualization;data_serving,platform,C,https://github.com/MapServer/MapServer,https://mapserver.org/,NOASSERTION,gis;web-mapping;ogc;wms
66,gdal.netcore,GDAL bindings for .NET applications,"A library providing GDAL 3.x bindings for C# and F#, enabling .NET applications to perform advanced geospatial data processing and format conversion.",E1;E1-01,data_io;data_processing,library,PowerShell,https://github.com/MaxRev-Dev/gdal.netcore,,MIT,gdal;dotnet;csharp;gis
67,db-sync,Synchronization tool for Mergin Maps and PostGIS,"A tool designed to facilitate two-way synchronization of geospatial data between the Mergin Maps mobile collection platform and a PostGIS database, supporting field data collection workflows.",E1;E1-01,data_synchronization;field_data_management,solver,Python,https://github.com/MerginMaps/db-sync,https://merginmaps.com/docs/,MIT,postgis;mergin-maps;sync;gis
68,geodiff,Library for handling diffs of geospatial data,"A library for computing and applying differences (diffs) between geospatial datasets, essential for version control and synchronization of GIS data.",E1;E1-01,data_versioning;data_processing,library,Python,https://github.com/MerginMaps/geodiff,,MIT,gis;diff;geopackage;version-control
69,horde-ad,Higher Order Reverse Derivatives Efficiently - AD library,"A Haskell library for efficient higher-order reverse-mode automatic differentiation, applicable in scientific modeling, machine learning, and optimization tasks.",E1,modeling;optimization,library,Haskell,https://github.com/Mikolaj/horde-ad,,BSD-3-Clause,automatic-differentiation;haskell;optimization
70,pyMeteo,Python library for meteorological data processing,"A Python library containing tools and functions for processing, analyzing, and visualizing meteorological and atmospheric science data.",E1,data_processing;meteorology,library,Python,https://github.com/Mo-Dabao/pyMeteo,,AGPL-3.0,meteorology;weather-data;python
71,POPP,Palm Oil Plantation Predictor,"A Python tool developed by NASA DEVELOP to automate the downloading, atmospheric correction, and processing of raster data to identify potential palm oil plantations.",E1;E1-01,remote_sensing_analysis;land_cover_classification,workflow,Python,https://github.com/NASA-DEVELOP/POPP,,NOASSERTION,remote-sensing;nasa;palm-oil;classification
72,WebWorldWind,NASA WorldWind Javascript SDK for 3D globes,"A JavaScript SDK by NASA for creating geo-browser web applications and embedding 3D virtual globes in web pages, supporting visualization of geospatial data.",E1;E1-01,visualization;3d_rendering,library,JavaScript,https://github.com/NASAWorldWind/WebWorldWind,https://worldwind.arc.nasa.gov/web/,None,virtual-globe;nasa;visualization;gis
73,WorldWindAndroid,NASA WorldWind Android SDK,"The NASA WorldWind Java SDK for Android, enabling the development of 3D virtual globe applications for mobile devices to visualize Earth science data.",E1;E1-01,visualization;3d_rendering,library,Java,https://github.com/NASAWorldWind/WorldWindAndroid,https://worldwind.arc.nasa.gov/android/,NOASSERTION,android;virtual-globe;nasa;gis
74,ocgis,OpenClimateGIS for CF-compliant climate datasets,"A Python package providing geoprocessing and calculation tools specifically designed for CF-compliant climate datasets, facilitating climate data analysis.",E1,data_processing;climate_analysis,library,Python,https://github.com/NCPP/ocgis,,NOASSERTION,climate-data;netcdf;gis;geoprocessing
75,motif,Pattern-based spatial analysis in R,"An R package for pattern-based spatial analysis, allowing for the description and comparison of spatial patterns in categorical raster data.",E1;E1-01,spatial_analysis;pattern_recognition,library,R,https://github.com/Nowosad/motif,https://jakubnowosad.com/motif/,NOASSERTION,spatial-analysis;r;raster;landscape-ecology
76,spData,Datasets for spatial analysis in R,"An R package containing diverse spatial datasets used for teaching and testing spatial analysis methods, serving as a standard data resource.",E1;E1-01,data_resource,dataset,R,https://github.com/Nowosad/spData,https://jakubnowosad.com/spData/,None,spatial-data;r;dataset
77,PROJ,Cartographic Projections and Coordinate Transformations Library,"A standard Unix filter function and library for converting geospatial coordinates from one coordinate reference system (CRS) to another, fundamental to GIS software.",E1;E1-01,coordinate_transformation;projection,library,C++,https://github.com/OSGeo/PROJ,https://proj.org/,NOASSERTION,gis;projections;coordinates;osgeo
78,GDAL,Translator library for raster and vector geospatial data formats,GDAL is a translator library for raster and vector geospatial data formats that presents a single abstract data model to the calling application for all supported formats. It also comes with a variety of useful command-line utilities for data translation and processing.,E1;E1-01,data_transformation;format_conversion;spatial_processing,library,C++,https://github.com/OSGeo/gdal,https://gdal.org/,MIT,gis;raster;vector;geospatial;format-conversion
79,GRASS GIS,Free and open source geospatial processing engine,"GRASS (Geographic Resources Analysis Support System) is a free and open source Geographic Information System (GIS) software suite used for geospatial data management and analysis, image processing, graphics and maps production, spatial modeling, and visualization.",E1;E1-01,spatial_analysis;image_processing;visualization,platform,C,https://github.com/OSGeo/grass,https://grass.osgeo.org/,GPL-2.0,gis;spatial-analysis;remote-sensing;geoprocessing
80,libgeotiff,Library for reading and writing GeoTIFF information tags,Libgeotiff is an open source library built on top of libtiff for reading and writing GeoTIFF information tags. It is a key component in the geospatial software stack for handling raster data metadata.,E1;E1-01,data_io;metadata_handling,library,C,https://github.com/OSGeo/libgeotiff,https://github.com/OSGeo/libgeotiff,MIT,geotiff;raster;metadata;tiff
81,Flex Projector,Software for creating custom world map projections,Flex Projector is a software tool that allows cartographers and enthusiasts to create custom world map projections. It provides an interactive interface to modify projection parameters and visualize distortions.,E1;E1-01,cartography;projection_design;visualization,solver,Java,https://github.com/OSUCartography/FlexProjector,http://www.flexprojector.com/,GPL-2.0,cartography;map-projection;visualization
82,JMapProjLib,Java Map Projection Library,JMapProjLib is a Java library for performing map projections. It supports various projection types and is designed for integration into Java-based geospatial applications.,E1;E1-01,coordinate_transformation;projection,library,Java,https://github.com/OSUCartography/JMapProjLib,,Apache-2.0,java;map-projection;cartography
83,Adaptive Composite Map Projections,Library for creating adaptive composite map projections,"This library implements adaptive composite map projections, which combine several projections to minimize distortion across different regions or scales.",E1;E1-01,cartography;projection;visualization,library,JavaScript,https://github.com/OSUCartography/adaptive-composite-map-projections,http://cartography.oregonstate.edu/ScaleAdaptiveWebMapProjections.html,MIT,map-projection;cartography;composite-projection
84,PDAL,Point Data Abstraction Library for point cloud processing,"PDAL (Point Data Abstraction Library) is a C++ library for translating and manipulating point cloud data. It functions similarly to GDAL but for point cloud data (LiDAR, etc.), offering a pipeline architecture for data processing.",E1;E1-01,point_cloud_processing;data_transformation;filtering,library,C++,https://github.com/PDAL/PDAL,https://pdal.io/,BSD-3-Clause,lidar;point-cloud;geospatial;processing
85,Pandas-Bokeh,Bokeh plotting backend for Pandas and GeoPandas,"Pandas-Bokeh provides a Bokeh plotting backend for Pandas, GeoPandas, and Pyspark DataFrames, enabling interactive plotting of geospatial and tabular data directly from DataFrames.",E1;E1-01,visualization;interactive_plotting,library,Python,https://github.com/PatrikHlobil/Pandas-Bokeh,https://github.com/PatrikHlobil/Pandas-Bokeh,MIT,visualization;pandas;geopandas;bokeh;interactive
86,esri2gpd,Scraper to convert ArcGIS Server REST API features to GeoDataFrame,"esri2gpd is a Python tool designed to scrape features from the ArcGIS Server REST API and return them as a geopandas GeoDataFrame, facilitating data acquisition from proprietary ESRI services into open science workflows.",E1;E1-01,data_acquisition;format_conversion,library,Python,https://github.com/PhilaController/esri2gpd,,MIT,arcgis;geopandas;scraping;data-conversion
