id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
34,CLAPE-SMB,Contrastive learning for protein-small molecule binding prediction,A framework utilizing contrastive learning and pre-trained encoders to predict binding sites between proteins and small molecules.,AI2;AI2-01,binding_site_prediction;contrastive_learning,model,Python,https://github.com/JueWangTHU/CLAPE-SMB,,None,drug-discovery;binding-sites;contrastive-learning
35,Facial-Graph-Representation-Learning,Graph representation learning for micro-expression recognition,A PyTorch implementation for recognizing micro-expressions using facial graph representation learning and action unit fusion.,AI2;AI2-01,computer_vision;graph_representation_learning,model,Python,https://github.com/Justin900429/Facial-Graph-Representation-Learning,,MIT,micro-expression;gnn;facial-analysis
36,Neural-Temporal-Walks,Motif-aware representation learning on continuous-time dynamic graphs,"A PyTorch implementation of Neural Temporal Walks for learning representations on continuous-time dynamic graphs, incorporating motif awareness.",AI2;AI2-01,dynamic_graph_embedding;temporal_networks,model,Python,https://github.com/KimMeen/Neural-Temporal-Walks,,MIT,dynamic-graph;temporal-walks;representation-learning
37,DECIMER-Image_Transformer,Transformer for chemical structure image to SMILES conversion,"A deep learning tool that uses transformer architectures to convert images of chemical structures into SMILES strings, enabling digitization of chemical literature.",AI2;AI2-01,optical_chemical_structure_recognition;image_to_text,solver,Python,https://github.com/Kohulan/DECIMER-Image_Transformer,,MIT,cheminformatics;ocr;smiles
38,PHATE,Visualizing high dimensional biological data via potential of heat-diffusion,A dimensionality reduction and visualization tool designed to preserve both local and global structures in high-dimensional biological data using heat-diffusion potentials.,AI2;AI2-01,dimensionality_reduction;visualization,library,Python,https://github.com/KrishnaswamyLab/PHATE,,NOASSERTION,visualization;dimensionality-reduction;bioinformatics
39,Compound_Protein_Interac_Pred,Enzyme activity prediction using substrate encodings,A tool for predicting enzyme activity on novel substrates using improved substrate encodings and convolutional pooling techniques.,AI2;AI2-01,enzyme_activity_prediction;biochemical_modeling,model,Python,https://github.com/LMSE/Compound_Protein_Interac_Pred,,MIT,enzyme-activity;deep-learning;biochemistry
40,scGraph2Vec,Deep generative model for gene embedding in single-cell data,A deep generative model that learns gene embeddings from single-cell omics data (scRNA-seq or scATAC-seq) using a variational graph autoencoder.,AI2;AI2-01,single_cell_embedding;gene_embedding,model,Jupyter Notebook,https://github.com/LPH-BIG/scGraph2Vec,,MIT,single-cell;graph2vec;gene-embedding
41,TransE-Knowledge-Graph-Embedding,TensorFlow implementation of TransE for knowledge graph embedding,A TensorFlow implementation of the TransE algorithm and its extensions for learning low-dimensional representations of entities and relationships in knowledge graphs.,AI2;AI2-01,knowledge_graph_embedding;representation_learning,library,Python,https://github.com/Lapis-Hong/TransE-Knowledge-Graph-Embedding,,MIT,knowledge-graph;transe;embedding
42,RE-GCN,Evolutional representation learning for temporal knowledge graph reasoning,A recurrent evolution network based on GCN (RE-GCN) for reasoning on temporal knowledge graphs by modeling the evolution of entity and relation representations.,AI2;AI2-01,temporal_knowledge_graph;reasoning,model,Python,https://github.com/Lee-zix/RE-GCN,,None,temporal-kg;gcn;reasoning
43,XAMP,Dual-engine framework for antimicrobial peptide discovery,"A framework combining ESM-2 and Transformer models to discover antimicrobial peptides, specifically applied to deciphering the deep-sea antimicrobial peptidome.",AI2;AI2-01,peptide_discovery;protein_language_modeling,workflow,Python,https://github.com/Li-Lab-SJTU/XAMP,,None,antimicrobial-peptides;esm-2;deep-sea
44,LD-Net,Efficient contextualized representation for sequence labeling,"A framework for efficient contextualized representation learning through language model pruning, optimized for sequence labeling tasks.",AI2;AI2-01,sequence_labeling;model_compression,model,Python,https://github.com/LiyuanLucasLiu/LD-Net,,Apache-2.0,nlp;sequence-labeling;efficiency
45,LucaVirus,Unified genome-protein language model for virus analysis,A unified language model for modeling the evolutionary and functional landscape of viruses by integrating genomic and protein data.,AI2;AI2-01,viral_genomics;language_modeling,model,Python,https://github.com/LucaOne/LucaVirus,,Apache-2.0,virology;genomics;language-model
46,DNABERT-2,Efficient foundation model for multi-species genome embedding and analysis,A foundation model for genomics that replaces tokenization with BPE and uses Flash Attention to handle long DNA sequences efficiently. It provides pre-trained embeddings for various genomic tasks.,AI2;AI2-01,genomic_embedding;sequence_classification;variant_effect_prediction,solver,Shell,https://github.com/MAGICS-LAB/DNABERT_2,,Apache-2.0,genomics;foundation-model;dna-embedding;transformers
47,DNABERT-S,Species-aware DNA embedding model using contrastive learning,"A genome foundation model designed to generate discriminative DNA embeddings that capture species-specific information, useful for metagenomics and species identification tasks.",AI2;AI2-01,genomic_embedding;species_identification;metagenomics,solver,Python,https://github.com/MAGICS-LAB/DNABERT_S,,None,dna-embedding;contrastive-learning;metagenomics
48,CodonFM,Codon-resolution protein language model for diverse species,"A family of language models trained on 130 million protein-coding sequences across over 20,000 species, operating at codon resolution to capture biological information.",AI2;AI2-01,protein_language_model;sequence_embedding,solver,Python,https://github.com/NVIDIA-Digital-Bio/CodonFM,,Apache-2.0,protein-language-model;codon;nvidia-bio
49,biobert_embedding,Toolkit for extracting embeddings from BioBERT models,A Python library designed to simplify the extraction of token and sentence-level embeddings from pre-trained BioBERT models for biomedical NLP tasks.,AI2;AI2-01,text_embedding;biomedical_nlp,library,Python,https://github.com/Overfitter/biobert_embedding,,MIT,biobert;embeddings;nlp
50,ProLLaMA,Protein Large Language Model for multi-task processing,"A Large Language Model specifically adapted for protein sequences, capable of handling multiple protein language processing tasks including generation and property prediction.",AI2;AI2-01,protein_language_model;protein_design;property_prediction,solver,Python,https://github.com/PKU-YuanGroup/ProLLaMA,,Apache-2.0,protein-llm;llama;protein-engineering
51,Snekmer,Kmer-based protein sequence analysis pipeline,"A pipeline tool for applying encoded Kmer analysis to protein sequences, useful for motif discovery and sequence classification, developed by PNNL.",AI2;AI2-01,sequence_analysis;kmer_counting;feature_extraction,solver,Python,https://github.com/PNNL-CompBio/Snekmer,,BSD-3-Clause,kmer;protein-analysis;pnnl
52,PaccMann Proteomics,Protein language modeling tools for drug discovery,"Part of the PaccMann framework, this repository provides models and tools for protein language modeling, specifically geared towards drug discovery and proteomics applications.",AI2;AI2-01,protein_language_model;drug_discovery;proteomics,library,Python,https://github.com/PaccMann/paccmann_proteomics,,MIT,drug-discovery;protein-modeling;paccmann
53,scTAG,ZINB-based graph embedding autoencoder for scRNA-seq,A deep learning tool that combines Zero-Inflated Negative Binomial (ZINB) models with graph embedding autoencoders for interpreting single-cell RNA-seq data.,AI2;AI2-01,single_cell_embedding;dimensionality_reduction;scrna-seq,solver,Python,https://github.com/Philyzh8/scTAG,,MIT,single-cell;autoencoder;graph-embedding
54,Profluent-E1,Protein encoder models for representation learning,"A family of protein encoder models developed by Profluent, designed to generate high-quality representations of protein sequences for downstream prediction tasks.",AI2;AI2-01,protein_embedding;representation_learning,solver,Python,https://github.com/Profluent-AI/E1,,NOASSERTION,protein-encoder;profluent;foundation-model
55,proseLM,Structure-conditioned protein language model,"A protein language model adapted for structure-conditioned design, allowing for the generation of protein sequences that fold into specific structures.",AI2;AI2-01,protein_design;structure_prediction;conditional_generation,solver,,https://github.com/Profluent-AI/proseLM-public,,None,protein-design;structure-conditioned;profluent
56,SeqDance,Biophysics-informed protein language models for sequence analysis,SeqDance and ESMDance are biophysics-informed protein language models designed to capture evolutionary and structural information from protein sequences for downstream prediction tasks.,AI2;AI2-01,protein_language_model;sequence_embedding,solver,Jupyter Notebook,https://github.com/ShenLab/SeqDance,,GPL-3.0,protein-language-model;biophysics;embedding
57,Content-Aware-Node2Vec,Embedding method for biomedical ontologies combining structure and text,"A tool for embedding biomedical ontologies by jointly encoding network structure and textual node descriptors, useful for biomedical knowledge graph analysis.",AI2;AI2-01,graph_embedding;ontology_alignment,solver,Python,https://github.com/SotirisKot/Content-Aware-Node2Vec,,Apache-2.0,biomedical-ontology;node2vec;graph-embedding
58,pykg2vec,Comprehensive Python library for knowledge graph embedding,"A Python library for knowledge graph embedding and representation learning, providing implementations of state-of-the-art algorithms for research and application in scientific knowledge graphs.",AI2;AI2-01,knowledge_graph_embedding;link_prediction,library,Python,https://github.com/Sujit-O/pykg2vec,https://pykg2vec.readthedocs.io,MIT,knowledge-graph;embedding;representation-learning
59,iFeature,Toolkit for generating numerical feature representations from protein sequences,"A comprehensive Python-based toolkit for generating various numerical feature representation schemes from protein or peptide sequences, including feature clustering, selection, and dimensionality reduction.",AI2;AI2-01,feature_extraction;sequence_encoding,toolkit,Python,https://github.com/Superzchen/iFeature,,NOASSERTION,protein-sequence;feature-engineering;bioinformatics
60,MCNS,Graph representation learning with advanced negative sampling,"Implementation of 'Understanding Negative Sampling in Graph Representation Learning', providing a solver for training graph embeddings with improved negative sampling strategies.",AI2;AI2-01,graph_embedding;negative_sampling,solver,Python,https://github.com/THUDM/MCNS,,NOASSERTION,graph-representation-learning;network-embedding
61,ProteinLM,Pre-trained protein language models for sequence representation,"A repository for Protein Language Models developed by THUDM, enabling the generation of embeddings for protein sequences to support downstream bioinformatics tasks.",AI2;AI2-01,protein_language_model;sequence_embedding,library,Python,https://github.com/THUDM/ProteinLM,,Apache-2.0,protein-language-model;deep-learning;bioinformatics
62,SGGRL,Multi-modal representation learning for molecular property prediction,"Implementation of a multi-modal representation learning framework combining sequence, graph, and geometry information for accurate molecular property prediction.",AI2;AI2-01,molecular_representation_learning;property_prediction,solver,Python,https://github.com/Vencent-Won/SGGRL,,NOASSERTION,molecular-graph;multi-modal;drug-discovery
63,OpenBioSeq,Toolkit for bio-sequence representation learning,"A repository focusing on supervised and self-supervised biological sequence representation learning, providing models and tools for analyzing DNA/protein sequences.",AI2;AI2-01,sequence_embedding;representation_learning,toolkit,Python,https://github.com/Westlake-AI/OpenBioSeq,,Apache-2.0,bio-sequence;self-supervised-learning;genomics
64,seq2seq-fingerprint,Unsupervised deep molecular embedding for drug discovery,"Implementation of 'Seq2seq Fingerprint', an unsupervised deep learning method to generate molecular embeddings (fingerprints) for drug discovery applications.",AI2;AI2-01,molecular_embedding;fingerprint_generation,solver,Python,https://github.com/XericZephyr/seq2seq-fingerprint,,NOASSERTION,drug-discovery;molecular-fingerprint;seq2seq
65,TAPE,LLM-to-LM interpreter for text-attributed graph representation learning,"A framework harnessing explanations from Large Language Models (LLMs) to enhance text-attributed graph representation learning, useful for knowledge graphs and scientific networks.",AI2;AI2-01,graph_representation_learning;llm_integration,solver,Python,https://github.com/XiaoxinHe/TAPE,,MIT,graph-neural-networks;llm;text-attributed-graph
66,DeepGS,Deep representation learning for drug-target binding affinity,A deep learning tool combining graph and sequence representations to predict drug-target binding affinity.,AI2;AI2-01,binding_affinity_prediction;molecular_interaction,solver,Python,https://github.com/XuanLin1991/DeepGS,,NOASSERTION,drug-target;binding-affinity;deep-learning
67,CLAPE,Contrastive learning for protein-ligand binding site prediction,A tool utilizing contrastive learning and pre-trained encoders to predict protein-ligand binding sites.,AI2;AI2-01,binding_site_prediction;contrastive_learning,solver,Python,https://github.com/YAndrewL/CLAPE,,MIT,protein-ligand;binding-site;contrastive-learning
68,SigmaCCS,Collision cross section prediction using Graph Neural Networks,A deep learning tool for highly accurate and large-scale collision cross section (CCS) prediction to aid in compound identification in mass spectrometry.,AI2;AI2-01,property_prediction;mass_spectrometry,solver,Jupyter Notebook,https://github.com/YoujiaZhang/SigmaCCS,,MIT,collision-cross-section;gnn;metabolomics
69,SmileCode,Deformable image registration via Motion Decomposition Transformer,"Implementation of ModeT for deformable medical image registration, utilizing transformers to decompose motion fields.",AI4S;Medical_Imaging,image_registration;medical_image_analysis,solver,Python,https://github.com/ZAX130/SmileCode,,NOASSERTION,medical-imaging;image-registration;transformer
70,STC-GS,Radar sequence prediction for weather nowcasting,A deep learning model for high-dynamic radar sequence prediction in weather nowcasting using Spatiotemporal Coherent Gaussian Representation.,AI4S;Earth_Science,weather_forecasting;spatiotemporal_modeling,solver,Python,https://github.com/Ziyeeee/STC-GS,,MIT,weather-nowcasting;radar-prediction;spatiotemporal
71,Explainable-Automated-Medical-Coding,Explainable automated coding of clinical notes,Implementation of Hierarchical Label-wise Attention Networks (HLAN) for automated and explainable medical coding from clinical text.,AI4S;Healthcare_Informatics,medical_coding;clinical_nlp,solver,Python,https://github.com/acadTags/Explainable-Automated-Medical-Coding,,NOASSERTION,medical-coding;nlp;explainable-ai
72,Ankh,Optimized protein language model for biological tasks,Ankh is an optimized protein language model designed to learn efficient representations of protein sequences for various downstream biological prediction tasks.,AI2;AI2-01,protein_language_model;sequence_embedding,library,Python,https://github.com/agemagician/Ankh,,NOASSERTION,protein-language-model;transformers;bioinformatics
73,ProtTrans,State-of-the-art pre-trained language models for proteins,"ProtTrans provides a collection of state-of-the-art pre-trained language models (ProtBert, ProtT5, etc.) for generating protein sequence embeddings.",AI2;AI2-01,protein_language_model;sequence_embedding,library,Jupyter Notebook,https://github.com/agemagician/ProtTrans,,MIT,protein-language-model;protbert;prott5
74,ProSST,Hybrid language model for directed protein evolution,An advanced hybrid language model designed to assist in directed protein evolution by learning protein sequence-structure relationships.,AI2;AI2-01,protein_engineering;directed_evolution,solver,Python,https://github.com/ai4protein/ProSST,,NOASSERTION,protein-evolution;language-model;protein-engineering
75,KDDCUP_2020_AutoGraph_1st_Place,Winning solution for Automatic Graph Representation Learning,"The 1st place solution for KDD CUP 2020, providing an automated framework for graph representation learning, useful as a baseline or reference implementation.",AI2;AI2-01,graph_representation_learning;automl,solver,Python,https://github.com/aister2020/KDDCUP_2020_AutoGraph_1st_Place,,Apache-2.0,graph-neural-networks;automl;kdd-cup
76,SciBERT,A pretrained BERT model specifically for scientific text processing,"A BERT model trained on a large corpus of scientific text (semantics, computer science, biomedical), designed to improve performance on downstream scientific NLP tasks.",AI2;AI2-01,text_embedding;scientific_nlp,model,Python,https://github.com/allenai/scibert,,Apache-2.0,bert;nlp;scientific-text;embedding
77,SPECTER,Document-level representation learning using citation-informed transformers,"A model for generating document-level embeddings of scientific papers by leveraging citation information as a supervision signal, enabling effective downstream tasks like recommendation and classification.",AI2;AI2-01,document_embedding;citation_analysis,model,Python,https://github.com/allenai/specter,,Apache-2.0,embedding;citation;transformer;scientific-papers
78,mini3di,Port of Foldseek code for encoding protein structures to 3di sequences,"A NumPy implementation for converting protein tertiary structures into 3di sequences (structure-based sequences), facilitating structure-aware protein analysis and embedding.",AI2;AI2-01,structure_encoding;protein_folding,library,Python,https://github.com/althonos/mini3di,,BSD-3-Clause,protein-structure;foldseek;3di;encoding
79,Earthformer,Space-time Transformer for earth system forecasting,"A deep learning model (Earthformer) designed for earth system forecasting problems, such as precipitation nowcasting, using a space-time transformer architecture.",AI2;AI2-01,forecasting;earth_science,model,Jupyter Notebook,https://github.com/amazon-science/earth-forecasting-transformer,,Apache-2.0,earth-science;transformer;forecasting;spatiotemporal
80,DySAT,Dynamic Graph Representation Learning via Self-Attention,"An implementation of DySAT (Dynamic Self-Attention Network), a model for learning node representations in dynamic graphs, applicable to evolving scientific networks.",AI2;AI2-01,graph_embedding;dynamic_graphs,solver,Python,https://github.com/aravindsankar28/DySAT,,None,dynamic-graph;representation-learning;self-attention;gnn
81,DGL-LifeSci,Graph neural networks package for chemistry and biology,"A DGL-based package for applying graph neural networks to tasks in chemistry and biology, including molecular property prediction and generative models.",AI2;AI2-01,molecular_graph;property_prediction,library,Python,https://github.com/awslabs/dgl-lifesci,https://lifesci.dgl.ai/,Apache-2.0,gnn;chemistry;biology;drug-discovery
82,Context_Aware_SSL,Graph-based Self-supervised Representation Learning for Medical Images,"PyTorch implementation of context-aware self-supervised learning for medical image representation, utilizing graph structures to capture relationships.",AI2;AI2-01,medical_imaging;representation_learning,solver,Python,https://github.com/batmanlab/Context_Aware_SSL,,MIT,medical-imaging;ssl;graph-learning;representation
83,ntEmbd,Deep learning embedding for nucleotide sequences,"A tool for generating embeddings for nucleotide sequences using deep learning, developed by the Michael Smith Genome Sciences Centre.",AI2;AI2-01,sequence_embedding;genomics,solver,Python,https://github.com/bcgsc/ntEmbd,,None,nucleotide;embedding;genomics;deep-learning
84,MolRep,Deep Representation Learning Library for Molecular Property Prediction,"A comprehensive library for molecular representation learning, providing various models and benchmarks for molecular property prediction.",AI2;AI2-01,molecular_representation;property_prediction,library,Python,https://github.com/biomed-AI/MolRep,,None,molecular-embedding;drug-discovery;representation-learning
85,SPROF-GO,Protein function prediction using pretrained language models,A tool for predicting protein functions (GO terms) from sequences using pretrained protein language models and homology-based label diffusion.,AI2;AI2-01,function_prediction;protein_embedding,solver,Python,https://github.com/biomed-AI/SPROF-GO,,MIT,protein-function;go-prediction;language-model
86,pytorch-graphsage,PyTorch implementation of GraphSAGE for graph representation learning,"A widely used PyTorch implementation of GraphSAGE, a framework for inductive representation learning on large graphs, applicable to scientific networks.",AI2;AI2-01,graph_embedding;representation_learning,solver,Python,https://github.com/bkj/pytorch-graphsage,,None,graphsage;gnn;embedding;pytorch
87,efficient-evolution,Efficient evolution from protein language models,Algorithms for efficient directed evolution of proteins using protein language models to guide the search in sequence space.,AI2;AI2-01,protein_evolution;sequence_generation,solver,Python,https://github.com/brianhie/efficient-evolution,,MIT,protein-evolution;language-model;directed-evolution
88,Evolocity,Evolutionary velocity with protein language models,"A tool for estimating evolutionary velocity of proteins using language models, enabling analysis of evolutionary trends and dynamics.",AI2;AI2-01,evolutionary_analysis;protein_embedding,solver,Python,https://github.com/brianhie/evolocity,,MIT,evolutionary-velocity;protein-language-model;evolution
89,DPLM,Diffusion Protein Language Models,Implementation of Diffusion Protein Language Models (DPLM) for generative modeling of protein sequences and structures.,AI2;AI2-01,protein_generation;diffusion_model,model,Python,https://github.com/bytedance/dplm,,Apache-2.0,protein-generation;diffusion;language-model
