id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
26,ED-HNN,Equivariant Hypergraph Diffusion Neural Operators,"ED-HNN implements Equivariant Hypergraph Diffusion Neural Operators, a method for learning on hypergraphs with equivariance properties, applicable to complex scientific data structures.",M4;Graph Learning,graph_learning;diffusion_operator,solver,Python,https://github.com/Graph-COM/ED-HNN,,MIT,hypergraph;neural-operator;equivariance
27,2D-equivariant-diffusion,2D structure generation using equivariant diffusion,"This repository provides a generative diffusion model composed of rotationally equivariant Graph Convolutional Layers, designed for generating 2D structures.",M4;M4-01;Materials Science,structure_generation;generative_modeling,solver,Python,https://github.com/HughBlayney/2D-equivariant-diffusion,,MIT,diffusion-model;2d-structures;equivariance
28,ProteinReDiff,Equivariant diffusion model for ligand-binding protein redesign,"ProteinReDiff is a complex-based generative model using equivariant diffusion to redesign ligand-binding proteins, facilitating the engineering of proteins with specific binding properties.",M4;M4-01;Protein Engineering,protein_design;structure_generation,solver,Python,https://github.com/HySonLab/Protein_Redesign,,MIT,protein-design;diffusion-model;ligand-binding
29,CVAE for Concrete Design,Generative model for sustainable concrete material design,"This tool uses a Conditional Variational Autoencoder (CVAE) to design environment-friendly concrete mixtures. It predicts compressive strength and environmental impact, aiding in sustainable building material discovery.",M4;Materials Science;Civil Engineering,material_design;generative_modeling,solver,Jupyter Notebook,https://github.com/IBM/Conditional-Variational-Autoencoder-for-Concrete-Design,,Apache-2.0,concrete;sustainable-materials;cvae
30,Paraffin-EG-Model,Thermal conductivity prediction for paraffin composites,This tool generates paraffin expanded graphite composite structures using the QSGS method and predicts their thermal conductivity using a CNN trained on Lattice Boltzmann Method (LBM) simulation data.,M4;Materials Science;Thermodynamics,property_prediction;structure_generation,solver,Jupyter Notebook,https://github.com/JacksonMHoke/Paraffin-EG-Model,,None,thermal-conductivity;composites;lbm
31,GeoDiffusion,Geometric diffusion model for 3D molecule generation,"GeoDiffusion is a PyTorch implementation of a geometric diffusion model designed for generating 3D molecular conformations and structures, leveraging geometric deep learning principles.",M4;M4-01;Drug Discovery,molecule_generation;conformation_generation,solver,Python,https://github.com/KaiChen1998/GeoDiffusion,,MIT,geometric-deep-learning;diffusion-model;molecule
32,UnityMol,Molecular visualization and analysis platform,"UnityMol is a molecular viewer and analysis tool built on the Unity game engine. It provides high-quality visualization of molecular structures, surfaces, and interactions for structural biology and chemistry.",M4;Structural Biology;Visualization,visualization;molecular_analysis,platform,C#,https://github.com/LBT-CNRS/UnityMol-Releases,http://unitymol.sourceforge.net,NOASSERTION,visualization;molecular-viewer;unity
33,GFMDiff,Geometric-facilitated denoising diffusion for molecule generation,GFMDiff is a diffusion-based generative model that incorporates geometric information to facilitate the generation of valid and high-quality 3D molecular structures.,M4;M4-01;Drug Discovery,molecule_generation;generative_modeling,solver,Python,https://github.com/LEOXC1571/GFMDiff,,MIT,diffusion-model;3d-molecule;geometric-learning
34,Uni-Mol3,Molecular representation learning framework,"Uni-Mol3 is a PyTorch implementation of a molecular representation learning framework. It is designed to learn robust representations of molecules for various downstream tasks, including property prediction and generation.",M4;Cheminformatics,representation_learning;property_prediction,library,Python,https://github.com/LirongWu/Uni-Mol3,,MIT,representation-learning;molecular-modeling;deep-learning
35,SPINNER,Inorganic crystal structure prediction with neural potentials,SPINNER is a tool for predicting the structures of inorganic crystals. It combines neural network potentials with evolutionary and random search algorithms to efficiently explore the crystal configuration space.,M4;Materials Science,crystal_structure_prediction;evolutionary_search,solver,C++,https://github.com/MDIL-SNU/SPINNER,,GPL-3.0,crystal-structure;neural-potentials;evolutionary-algorithm
36,HTOCSP,Automated high-throughput organic crystal structure prediction,"HTOCSP is a framework designed for the automated, high-throughput prediction of organic crystal structures. It streamlines the process of generating and evaluating potential crystal packings for organic molecules.",M4;Materials Science;Crystallography,crystal_structure_prediction;high_throughput_screening,workflow,Python,https://github.com/MaterSim/HTOCSP,,MIT,organic-crystals;csp;high-throughput
37,PyXtal,Generation of atomic structures with symmetry,"PyXtal is a Python library for generating atomic structures with specific symmetry constraints. It supports the generation of crystals, molecules, and clusters, making it a fundamental tool for structure prediction and materials modeling.",M4;Materials Science;Crystallography,structure_generation;symmetry_analysis,library,Python,https://github.com/MaterSim/PyXtal,https://pyxtal.readthedocs.io,MIT,crystallography;symmetry;structure-generation
38,PyXtal_FF,Machine learning interatomic potential predictions,PyXtal_FF is a package for developing and using machine learning interatomic potentials. It enables the simulation of material properties and dynamics with accuracy comparable to ab initio methods but at a lower computational cost.,M4;Materials Science,potential_learning;molecular_dynamics,library,Python,https://github.com/MaterSim/PyXtal_FF,,None,machine-learning-potentials;interatomic-potentials;materials-simulation
39,ml_conformer_generator,Shape-constrained molecule generation via equivariant diffusion,This tool generates molecular conformers that satisfy specific shape constraints using a combination of Equivariant Diffusion models and Graph Convolutional Networks (GCN).,M4;M4-01;Cheminformatics,conformation_generation;structure_generation,solver,Python,https://github.com/Membrizard/ml_conformer_generator,,Apache-2.0,conformer-generation;diffusion-model;shape-constrained
40,db-sync,Synchronization tool for Mergin Maps and PostGIS,db-sync enables two-way synchronization between Mergin Maps (a field data collection tool) and PostGIS databases. It is essential for managing and integrating geospatial data collected in scientific field surveys.,Earth Science;GIS,data_synchronization;field_data_management,tool,Python,https://github.com/MerginMaps/db-sync,,MIT,gis;postgis;data-sync
41,geodiff,Library for handling diffs of geospatial data,geodiff is a library designed to handle differences and changes in geospatial data formats. It supports the version control and management of complex scientific geospatial datasets.,Earth Science;GIS,data_processing;version_control,library,Python,https://github.com/MerginMaps/geodiff,,MIT,geospatial;diff;gis
42,GeoDiff,Geometric diffusion model for molecular conformation generation,"A PyTorch implementation of GeoDiff, a geometric diffusion model designed for generating 3D molecular conformations. It treats the conformation generation as a reverse diffusion process, ensuring rotational and translational invariance.",M4;M4-01,structure_generation;conformation_generation,solver,Python,https://github.com/MinkaiXu/GeoDiff,,MIT,diffusion-model;molecular-conformation;geometric-deep-learning
43,GeoLDM,Geometric latent diffusion models for 3D molecule generation,Implementation of Geometric Latent Diffusion Models (GeoLDM) for generating 3D molecules. It operates in a latent space to capture geometric features and generate valid molecular structures.,M4;M4-01,structure_generation;molecule_generation,solver,Python,https://github.com/MinkaiXu/GeoLDM,,MIT,latent-diffusion;molecule-generation;3d-structure
44,SHAARP,Simulation of optical second harmonic generation from crystal surfaces,"An open-source package for deriving and simulating optical second harmonic generation (SHG) response from a single crystal surface. It handles arbitrary symmetry, orientation, and complex refractive indices.",M4;Materials,simulation;optical_property_calculation,solver,Python,https://github.com/Rui-Zu/SHAARP,,GPL-3.0,shg;optics;crystal-surface;simulation
45,WyckoffTransformer,Generative model for symmetric crystals using Wyckoff positions,A transformer-based model for generating symmetric crystal structures. It leverages Wyckoff positions to ensure crystallographic symmetry in the generated structures.,M4;M4-01,structure_generation;crystal_generation,solver,Jupyter Notebook,https://github.com/SymmetryAdvantage/WyckoffTransformer,,Apache-2.0,crystal-generation;transformer;symmetry;wyckoff-positions
46,CrySPY,Automated crystal structure prediction tool,"A crystal structure prediction tool that automates the search for stable crystal structures using various algorithms (random search, evolutionary algorithms, Bayesian optimization) coupled with ab initio calculations.",M4;Materials,structure_prediction;global_optimization,workflow,Python,https://github.com/Tomoki-YAMASHITA/CrySPY,https://tomoki-yamashita.github.io/CrySPY/,MIT,crystal-structure-prediction;csp;evolutionary-algorithm;bayesian-optimization
47,xtalmet,Metrics and distance functions for crystal generation evaluation,A Python package providing distance functions and evaluation metrics specifically designed for assessing the quality and diversity of generated crystal structures.,M4;Materials,evaluation;metrics,library,Python,https://github.com/WMD-group/xtalmet,,MIT,crystal-generation;metrics;evaluation;distance-functions
48,IRDiff,Interaction-based retrieval-augmented diffusion for protein-specific molecule generation,A diffusion model framework that uses interaction-based retrieval augmentation to generate 3D molecules tailored to specific protein targets.,M4;Drug Discovery,structure_generation;molecule_generation,solver,Python,https://github.com/YangLing0818/IRDiff,,MIT,diffusion-model;protein-ligand;molecule-generation
49,IM2ODE,Inverse design of materials via multi-objective differential evolution,A Fortran-based tool for the inverse design of materials using multi-objective differential evolution algorithms to optimize material properties.,M4;Materials,inverse_design;optimization,solver,Fortran,https://github.com/YueyuZhang/IM2ODE,,LGPL-3.0,inverse-design;differential-evolution;optimization
50,abipy,Library for analyzing ABINIT results,"A Python library for analyzing the results produced by ABINIT, an open-source package for the simulation of the electronic structure of systems.",M4;Materials,data_analysis;post_processing,library,Python,https://github.com/abinit/abipy,http://abinit.github.io/abipy,NOASSERTION,abinit;dft;electronic-structure;analysis
51,NExT-Mol,3D molecule generation combining diffusion and language modeling,"Implementation of NExT-Mol, a framework that integrates 3D diffusion models with 1D language modeling for generating 3D molecular structures.",M4;M4-01,structure_generation;molecule_generation,solver,Python,https://github.com/acharkq/NExT-Mol,,None,diffusion-model;language-model;molecule-generation
52,MiAD,Mirage Atom Diffusion for de novo crystal generation,"Official implementation of MiAD (Mirage Atom Diffusion), a diffusion-based model for generating crystal structures from scratch.",M4;M4-01,structure_generation;crystal_generation,solver,Python,https://github.com/andrey-okhotin/miad,,None,diffusion-model;crystal-generation;materials-design
53,CrystalGAN,Generative Adversarial Networks for crystal structure discovery,A Generative Adversarial Network (GAN) framework designed to learn and discover new crystallographic structures.,M4;M4-01,structure_generation;crystal_discovery,solver,Jupyter Notebook,https://github.com/asmanouira/CrystalGAN,,GPL-3.0,gan;crystal-structure;generative-models
54,Equiformer,Equivariant Graph Attention Transformer for 3D atomistic graphs,"A graph neural network architecture leveraging SE(3) equivariance and attention mechanisms for modeling 3D atomistic systems, useful for property prediction and potential generation.",M4;Materials,modeling;representation_learning,library,Python,https://github.com/atomicarchitects/equiformer,,MIT,equivariant-gnn;transformer;atomistic-graphs
55,EquiformerV2,Improved Equivariant Transformer for scaling to higher-degree representations,"The second version of Equiformer, offering improved performance and scalability for equivariant graph representation learning on 3D atomistic data.",M4;Materials,modeling;representation_learning,library,Python,https://github.com/atomicarchitects/equiformer_v2,,MIT,equivariant-gnn;transformer;atomistic-graphs
56,icsg3d,3D inorganic crystal structure generation and property prediction via representation learning,"A deep learning framework for generating 3D inorganic crystal structures and predicting their properties using representation learning techniques, as presented in JCIM 2020.",M4;M4-01,crystal_generation;property_prediction,solver,Python,https://github.com/by256/icsg3d,,MIT,crystal-structure;generative-model;representation-learning;inorganic-materials
57,MatSci-LLM-Agents,Agentic framework for materials science combining LLMs with domain tools,"An agent-based framework that integrates Large Language Models (LLMs) with specific materials science tools to automate tasks such as property extraction, simulation execution, and crystal structure generation.",M4;M4-01,workflow_automation;crystal_generation;property_extraction,workflow,Jupyter Notebook,https://github.com/cakshat/MatSci-LLM-Agents,,MIT,llm-agents;materials-design;automation;generative-ai
58,ORGANIC,Objective-Reinforced Generative Adversarial Networks for Inverse-design Chemistry,An implementation of Objective-Reinforced Generative Adversarial Networks (ORGAN) specifically tailored for the inverse design of chemical structures and materials.,M4;M4-01,inverse_design;molecule_generation,solver,Jupyter Notebook,https://github.com/couteiral/ORGANIC,,GPL-3.0,gan;inverse-design;chemistry;generative-model
59,MiDi,Mixed Graph and 3D Denoising Diffusion for Molecule Generation,"A diffusion-based generative model that jointly generates molecular graphs and their corresponding 3D conformers, utilizing equivariant neural networks.",M4;M4-01,molecule_generation;conformer_generation,solver,Python,https://github.com/cvignac/MiDi,,MIT,diffusion-model;3d-generation;molecular-graph;denoising
60,Con-CDVAE,Conditionally generative model for crystal structures based on CDVAE,A modified version of the Crystal Diffusion Variational Autoencoder (CDVAE) designed for conditional generation of crystal structures based on specific requirements.,M4;M4-01,crystal_generation;conditional_generation,solver,Python,https://github.com/cyye001/Con-CDVAE,,MIT,cdvae;crystal-structure;generative-model;conditional-generation
61,Pocket2Mol_RL,Fine-tuning Pocket-conditioned 3D Molecule Generation via Reinforcement Learning,"A framework for generating 3D molecules conditioned on protein pockets, utilizing reinforcement learning to fine-tune the generation process for better binding affinity and structural validity.",M4;M4-01,molecule_generation;structure_based_drug_design,solver,Python,https://github.com/deargen/Pocket2Mol_RL_public,,NOASSERTION,reinforcement-learning;drug-design;3d-generation;protein-pocket
62,CrystalFormer,Space Group Informed Transformer for Crystalline Materials Generation,A Transformer-based generative model that incorporates space group constraints to generate valid and stable crystalline material structures.,M4;M4-01,crystal_generation,solver,Jupyter Notebook,https://github.com/deepmodeling/CrystalFormer,,Apache-2.0,transformer;crystal-structure;space-group;generative-model
63,Uni-Mol,Universal 3D Molecular Representation Learning Framework,"A comprehensive framework for 3D molecular representation learning, supporting tasks like molecular property prediction, conformation generation, and pre-training on large-scale datasets.",M4;M4-01,representation_learning;property_prediction;conformer_generation,library,Python,https://github.com/deepmodeling/Uni-Mol,,MIT,pre-training;molecular-representation;3d-structure;deep-learning
64,DM2,Diffusion models for disordered materials generation,"A specialized diffusion model implementation designed for generating structures of disordered materials, addressing the unique challenges in modeling non-crystalline systems.",M4;M4-01,material_generation;disordered_materials,solver,Python,https://github.com/digital-synthesis-lab/DM2,,MIT,diffusion-model;disordered-materials;generative-ai
65,DeepCrystal,Deep Learning Framework for sequence-based Protein Crystallization Prediction,"A deep learning tool for predicting the propensity of proteins to crystallize based on their sequence information, aiding in the experimental design of crystallography.",M4;M4-01,crystallization_prediction;sequence_analysis,solver,Python,https://github.com/elbasir/DeepCrystal,,None,protein-crystallization;deep-learning;prediction
66,RL_materials_generation,Deep Reinforcement Learning for Inverse Inorganic Materials Design,Code implementation for inverse design of inorganic materials using deep reinforcement learning techniques to optimize material properties.,M4;M4-01,inverse_design;material_optimization,solver,Jupyter Notebook,https://github.com/eltonpan/RL_materials_generation,,None,reinforcement-learning;inverse-design;inorganic-materials
67,FlowMM,Riemannian Flow Matching for Material Generation,"Implementation of Flow Matching models for generating materials, including FlowMM and FlowLLM, which utilize Riemannian geometry and Large Language Models as base distributions.",M4;M4-01,material_generation;flow_matching,solver,Python,https://github.com/facebookresearch/flowmm,,NOASSERTION,flow-matching;generative-model;riemannian-geometry;llm
68,Equivariant Neural Diffusion,Equivariant Neural Diffusion for Molecule Generation,A diffusion-based generative model that respects E(3) equivariance for generating 3D molecular structures.,M4;M4-01,molecule_generation,solver,Python,https://github.com/frcnt/equivariant-neural-diffusion,,MIT,diffusion-model;equivariance;molecule-generation
69,OM-Diff,Inverse-design of organometallic catalysts with guided equivariant denoising diffusion,A guided equivariant denoising diffusion model specifically designed for the inverse design of organometallic catalysts.,M4;M4-01,catalyst_design;inverse_design,solver,Python,https://github.com/frcnt/om-diff,,MIT,organometallics;catalysis;diffusion-model;inverse-design
70,cdvae_xrd,Deep PXRD Crystallography with CDVAE,"An extension of CDVAE applied to Powder X-Ray Diffraction (PXRD) crystallography, enabling structure generation or refinement based on diffraction data.",M4;M4-01,crystal_generation;crystallography;xrd_analysis,solver,Python,https://github.com/gabeguo/cdvae_xrd,,MIT,pxrd;crystallography;cdvae;generative-model
71,Deep Crystallography,End-to-End Electron Density Field Generation for Powder Crystallography,"A deep learning approach for generating electron density fields directly from powder crystallography data, facilitating structure determination.",M4;M4-01,crystallography;electron_density_generation,solver,Python,https://github.com/gabeguo/deep-crystallography-public,,None,electron-density;crystallography;deep-learning
72,CNN-based-Inverse-Design,Inverse design of soft materials via deep-learning-based evolutionary strategy,Code for the inverse design of soft materials using a combination of Convolutional Neural Networks (CNNs) and evolutionary strategies.,M4;M4-01,inverse_design;soft_materials,solver,Jupyter Notebook,https://github.com/gabriele-coli/CNN-based-Inverse-Design,,None,soft-materials;evolutionary-strategy;cnn;inverse-design
73,MatFuse,Controllable Material Generation with Diffusion Models,"A diffusion-based framework for controllable generation of materials, allowing for multi-modal conditioning and property-guided synthesis.",M4;M4-01,material_generation;controllable_generation,solver,Python,https://github.com/giuvecchio/matfuse-sd,,MIT,diffusion-model;controllable-generation;materials-science
74,Active-Generative-Design,Active generative design of wide bandgap materials,"Source code for an active learning framework applied to the generative design of wide bandgap materials, optimizing for specific electronic properties.",M4;M4-01,generative_design;active_learning;bandgap_optimization,solver,Python,https://github.com/glard/Active-Generative-Design,,None,active-learning;wide-bandgap;generative-design
75,generative-optim,Multi-objective optimization in latent space of generative chemistry models,"Tools for performing multi- and many-objective optimization within the latent space of generative models for chemistry, aiming to discover molecules with optimal trade-offs.",M4;M4-01,molecular_optimization;generative_chemistry,solver,Python,https://github.com/gmmsb-lncc/generative-optim,,None,multi-objective-optimization;latent-space;generative-model
76,LinkerNet,Fragment Poses and Linker Co-Design with 3D Equivariant Diffusion,"A 3D equivariant diffusion model for the simultaneous design of molecular linkers and fragment poses, useful in fragment-based drug discovery.",M4;M4-01,linker_design;fragment_based_design,solver,Python,https://github.com/guanjq/LinkerNet,,MIT,diffusion-model;fragment-based-design;equivariance
77,TargetDiff,3D Equivariant Diffusion for Target-Aware Molecule Generation,"A target-aware molecule generation model using 3D equivariant diffusion, designed to generate molecules with high affinity to specific protein targets.",M4;M4-01,molecule_generation;target_aware_design,solver,Python,https://github.com/guanjq/targetdiff,,None,diffusion-model;drug-design;target-aware
78,Robocrystallographer,Automatic generation of crystal structure descriptions,"A tool that generates human-readable text descriptions of crystal structures from standard structure files (e.g., CIF), facilitating analysis and reporting.",M4;M4-01,structure_analysis;text_generation,library,Python,https://github.com/hackingmaterials/robocrystallographer,,NOASSERTION,crystal-structure;text-generation;analysis-tool
79,DomainAdaptation-CGCNN,Domain adaptation-based Crystal Graph Convolutional Neural Network,An implementation of CGCNN enhanced with domain adaptation techniques to improve predictions of experimental band gaps from crystal lattice data.,M4;M4-01,property_prediction;domain_adaptation,solver,Jupyter Notebook,https://github.com/hasmasood/DomainAdaptation-CGCNN,,None,cgcnn;domain-adaptation;band-gap
80,Chemeleon,Text-guided diffusion model for crystal structure generation,"A generative model that uses text descriptions to guide the diffusion-based generation of crystal structures, enabling language-conditioned materials design.",M4;M4-01,crystal_generation;text_to_structure,solver,Python,https://github.com/hspark1212/chemeleon,,MIT,text-guided;diffusion-model;crystal-structure
81,Chemeleon-DNG,Diffusion models for material generation,"Supplementary or related implementation of diffusion models for material generation, associated with the Chemeleon project.",M4;M4-01,material_generation,solver,Python,https://github.com/hspark1212/chemeleon-dng,,MIT,diffusion-model;materials-science
82,Chemeleon2,RL framework for Crystal Structure Generation using GRPO,An advanced framework utilizing Reinforcement Learning (specifically GRPO) for optimizing crystal structure generation.,M4;M4-01,crystal_generation;reinforcement_learning,solver,Python,https://github.com/hspark1212/chemeleon2,,MIT,reinforcement-learning;crystal-structure;generative-model
83,DiffLinker,Equivariant 3D-Conditional Diffusion Model for Molecular Linker Design,"A generative model for designing molecular linkers connecting molecular fragments, using equivariant 3D-conditional diffusion.",M4;M4-01,linker_design;fragment_linking,solver,Python,https://github.com/igashov/DiffLinker,,MIT,diffusion-model;linker-design;equivariance
