id,name,one_line_profile,detailed_description,domains,subtask_category,application_level,primary_language,repo_url,help_website,license,tags
11,sirms,Simplex representation of molecular structure calculator,"A chemoinformatic tool for calculating simplex descriptors (SiRMS), providing a specific method for molecular structure representation.",S4;S4-01,descriptor_calculation;molecular_representation,library,Python,https://github.com/DrrDom/sirms,,BSD-3-Clause,descriptors;simplex;chemoinformatics
12,SMILES-enumeration,SMILES enumeration tool for QSAR modeling,A tool implementing SMILES enumeration techniques to augment data for training LSTM recurrent neural networks in QSAR modeling.,S4;S4-01,data_augmentation;qsar_modeling,library,Python,https://github.com/EBjerrum/SMILES-enumeration,,MIT,smiles;data-augmentation;lstm
13,rdeditor,GUI-based RDKit molecule editor,"A simple Graphical User Interface (GUI) built with PySide and RDKit for editing molecular structures, facilitating manual data preparation and inspection.",S4;S4-01,molecule_editing;visualization,solver,Python,https://github.com/EBjerrum/rdeditor,,LGPL-3.0,gui;molecule-editor;rdkit
14,scikit-mol,Scikit-learn compatible molecular vectorization,"A library providing scikit-learn compatible classes for molecular vectorization and featurization using RDKit, enabling seamless integration into ML pipelines.",S4;S4-01,featurization;molecular_vectorization,library,Python,https://github.com/EBjerrum/scikit-mol,,LGPL-3.0,scikit-learn;rdkit;vectorization
15,FBMN-STATS,Statistical analysis workflow for Feature-based Molecular Networks,A workflow and guide for performing statistical analysis on Feature-based Molecular Networks (FBMN) in metabolomics.,S4;S4-01,statistical_analysis;metabolomics,workflow,Jupyter Notebook,https://github.com/Functional-Metabolomics-Lab/FBMN-STATS,,BSD-3-Clause,metabolomics;statistics;molecular-networks
16,SMILES-X,Autonomous molecular characterization tool,"A tool for the autonomous characterization of molecular compounds from small datasets without requiring explicit descriptor calculation, using SMILES-based deep learning.",S4;S4-01,property_prediction;molecular_characterization,solver,Jupyter Notebook,https://github.com/GLambard/SMILES-X,,NOASSERTION,smiles;deep-learning;property-prediction
17,KerasNeuralFingerprint,Keras implementation of neural molecular fingerprints,"A Keras-based library implementing neural graph fingerprints for molecules of arbitrary size, enabling learnable molecular representations.",S4;S4-01,molecular_representation;fingerprint_generation,library,Python,https://github.com/GUR9000/KerasNeuralFingerprint,,MIT,keras;neural-fingerprint;graph-neural-networks
18,DECL-Gen,Toolkit for DNA Encoded Library generation and analysis,A toolkit designed for DNA Encoded Libraries (DEL) to support in situ combinatorial library creation and evaluation of NGS results from library enrichments.,S4;S4-01,dna_encoded_library;library_generation;ngs_analysis,toolkit,Python,https://github.com/Gillingham-Lab/DECL-Gen,,GPL-3.0,dna-encoded-library;combinatorial-chemistry;ngs
19,MFBERT,Molecular Fingerprinting BERT model,"A repository providing the inference code, model, and tokenizer for MFBERT, a BERT-based model for generating molecular fingerprints.",S4;S4-01,molecular_representation;fingerprint_generation,model,Jupyter Notebook,https://github.com/GouldGroup/MFBERT,,MIT,bert;molecular-fingerprint;nlp
20,MD_LAIS,Molecular Descriptors from Local Amino Acid Invariants calculator,"A Java tool for calculating molecular descriptors based on Local Amino Acid Invariants, useful for protein-related QSAR studies.",S4;S4-01,descriptor_calculation;protein_analysis,solver,Java,https://github.com/Grupo-Medicina-Molecular-y-Traslacional/MD_LAIS,,GPL-3.0,molecular-descriptors;amino-acids;java
21,SELFormer,SELFIES-based molecular representation learning model,"A molecular representation learning framework utilizing SELFIES language models, providing pre-trained models for downstream molecular property prediction tasks.",S4;S4-01,molecular_representation;selfies,model,Python,https://github.com/HUBioDataLab/SELFormer,,None,selfies;transformer;representation-learning
22,InformaticsMatters Pipelines,Containerised cheminformatics components,"A collection of containerised components and pipelines for cheminformatics and computational chemistry, designed to facilitate reproducible workflows.",S4;S4-01,cheminformatics;workflow_automation,workflow,Python,https://github.com/InformaticsMatters/pipelines,,Apache-2.0,containers;pipelines;cheminformatics
23,chemprop_transfer,Transfer learning tools for Chemprop,A Python package extending Chemprop to support transfer learning workflows for molecular property prediction.,S4;S4-01,transfer_learning;property_prediction,library,Python,https://github.com/JLans/chemprop_transfer,,MIT,chemprop;transfer-learning;deep-learning
24,ADMET-PrInt,ADMET property prediction and interpretation tool,"A tool for the evaluation, prediction, and interpretation of physicochemical and ADMET properties in the drug design process.",S4;S4-01,admet_prediction;property_evaluation,solver,Jupyter Notebook,https://github.com/JamEwe/ADMET-PrInt,,MIT,admet;drug-design;interpretation
25,FEPOPS,FEPOPS molecular descriptor calculator,"A Python implementation for calculating FEPOPS (Feature Points on a Potential Surface) molecular descriptors, used for molecular similarity and representation.",S4;S4-01,descriptor_calculation;molecular_similarity,library,Python,https://github.com/JustinYKC/FEPOPS,,MIT,fepops;molecular-descriptors;similarity
26,YAQP,RESTful web service for QSAR modeling,YAQP (Yet Another Qsar Project) is a Java-based RESTful web service platform for training machine learning models and obtaining toxicological predictions for chemical compounds.,S4;S4-01,qsar_modeling;toxicity_prediction,service,Java,https://github.com/KinkyDesign/yaqp,,GPL-3.0,qsar;web-service;toxicology
27,MaSIF,Molecular surface interaction fingerprints tool,"A geometric deep learning tool that deciphers patterns in molecular surfaces to generate interaction fingerprints, enabling the study of protein-protein interactions.",S4;S4-01,molecular_surface_analysis;interaction_fingerprinting,library,Python,https://github.com/LPDI-EPFL/masif,,Apache-2.0,geometric-deep-learning;protein-interaction;molecular-surface
28,Automated QSAR Framework,Automated framework for chemogenomics data curation and QSAR modeling using KNIME,"An automated framework designed to facilitate the curation of chemogenomics data and the development of QSAR models for virtual screening, implemented using the open-source KNIME analytics platform.",S4;S4-01,qsar_modeling;data_curation,workflow,KNIME,https://github.com/LabMolUFG/automated-qsar-framework,,None,qsar;knime;chemogenomics;virtual-screening
29,Reaction Data Cleaning,Tool for cleaning and standardizing chemical reaction data,"A Python-based tool designed for the cleaning and standardization of chemical reaction data, facilitating the preparation of datasets for downstream cheminformatics and machine learning tasks.",S4;S4-01,data_standardization;data_cleaning,library,Python,https://github.com/Laboratoire-de-Chemoinformatique/Reaction_Data_Cleaning,,LGPL-2.1,chemical-reactions;data-cleaning;cheminformatics
30,MolPROP,Molecular property prediction fusing language and graph representations,A deep learning model that fuses molecular language models (SMILES-based) and graph neural network representations to improve molecular property prediction accuracy.,S4;S4-01,property_prediction;qsar_modeling,solver,Python,https://github.com/Merck/MolPROP,,None,molecular-property-prediction;deep-learning;transformers;gnn
31,psikit,Interface bridging Psi4 quantum chemistry and RDKit cheminformatics,"A Python library that provides a seamless interface between Psi4 (quantum chemistry) and RDKit (cheminformatics), enabling hybrid workflows and easy calculation of quantum mechanical descriptors for molecules.",S4;S4-01,featurization;quantum_chemistry_calculation,library,Python,https://github.com/Mishima-syk/psikit,,BSD-3-Clause,psi4;rdkit;quantum-chemistry;cheminformatics
32,nfp,Keras layers for graph neural networks in chemistry and materials science,"A library providing Keras layers and utilities for building end-to-end differentiable models for molecules and materials, integrating with RDKit and Pymatgen.",S4;S4-01,modeling;featurization,library,Python,https://github.com/NREL/nfp,,NOASSERTION,gnn;keras;materials-science;cheminformatics
33,KERMT,Pretrained graph neural network for molecular property prediction,"A pretrained graph neural network model designed for molecular property prediction, leveraging large-scale chemical data to provide high-quality molecular embeddings.",S4;S4-01,property_prediction;featurization,solver,Python,https://github.com/NVIDIA-Digital-Bio/KERMT,,Apache-2.0,gnn;pretrained-model;molecular-property-prediction
34,cuik-molmaker,High-performance molecular featurization tool for deep learning,"A specialized C++ package designed for efficient molecular featurization, converting chemical structures into formats optimized for deep learning models, particularly graph neural networks.",S4;S4-01,featurization;data_processing,library,C++,https://github.com/NVIDIA-Digital-Bio/cuik-molmaker,,None,featurization;gnn;cuda;molecular-graphs
35,GenMol,Generative AI model for creating novel molecules,"A generative AI model that utilizes masked discrete diffusion and fragment-based generation to create valid novel molecules, encoded in the SAFE molecular representation.",S4;S4-03,molecular_generation;de_novo_design,solver,Python,https://github.com/NVIDIA-Digital-Bio/genmol,,None,generative-ai;drug-design;diffusion-model
36,BuildAMol,Fragment-based molecular assembly toolkit,"A Python toolkit for fragment-based molecular assembly, allowing users to construct complex molecules from smaller chemical fragments programmatically.",S4;S4-02,molecular_assembly;structure_generation,library,Python,https://github.com/NoahHenrikKleinschmidt/buildamol,https://noahhenrikkleinschmidt.github.io/buildamol/,AGPL-3.0,molecular-modeling;fragment-based-design;python
37,pQSAR,Massively multitask stacked model for biological activity prediction,A massively multitask stacked machine learning model designed to predict the activity of compounds across thousands of biological assays simultaneously.,S4;S4-01,qsar_modeling;activity_prediction,solver,Python,https://github.com/Novartis/pQSAR,,Apache-2.0,multitask-learning;qsar;drug-discovery
38,ccdutils,Tools for processing PDB Chemical Component Dictionary data,"A set of Python tools utilizing RDKit to parse, process, and analyze small molecule definitions from the wwPDB Chemical Component Dictionary.",S4;S4-01,data_standardization;structure_processing,library,Python,https://github.com/PDBeurope/ccdutils,,Apache-2.0,pdb;chemical-components;rdkit
39,Free-Wilson,Implementation of Free-Wilson SAR analysis,"A Python implementation of the Free-Wilson Structure-Activity Relationship (SAR) analysis method using RDKit, allowing for the decomposition of biological activity into substituent contributions.",S4;S4-01,sar_analysis;qsar_modeling,library,Python,https://github.com/PatWalters/Free-Wilson,,MIT,sar;free-wilson;rdkit
40,rd_filters,Structural alerts and PAINS filtering script,"A command-line script and library for filtering molecular datasets based on structural alerts (e.g., PAINS, Glaxo, BMS) using RDKit and ChEMBL data.",S4;S4-01,data_filtering;structural_alerts,solver,Python,https://github.com/PatWalters/rd_filters,,MIT,filtering;pains;structural-alerts;rdkit
41,ESOL Solubility,Implementation of Delaney's ESOL solubility prediction method,"A Python implementation of the ESOL (Estimated SOLubility) method by Delaney, utilizing RDKit to calculate molecular descriptors and predict aqueous solubility.",S4;S4-01,property_prediction;solubility,solver,Python,https://github.com/PatWalters/solubility,,MIT,solubility;esol;property-prediction
42,useful_rdkit_utils,Collection of helper functions for RDKit,"A library of reusable utility functions and scripts for common cheminformatics tasks using RDKit, including visualization, clustering, and property calculation.",S4;S4-01,cheminformatics_utilities;data_processing,library,Jupyter Notebook,https://github.com/PatWalters/useful_rdkit_utils,,MIT,rdkit;utilities;cheminformatics
43,RadonPy,Automated physical property calculation for polymers,A Python library designed to automate the calculation of physical properties for polymers using molecular dynamics simulations and other computational methods.,S4;S4-01,property_calculation;polymer_informatics,library,Python,https://github.com/RadonPy/RadonPy,https://radonpy.readthedocs.io/,BSD-3-Clause,polymer;molecular-dynamics;property-prediction
44,DeepDelta,Pairwise deep learning for molecular property difference prediction,"A deep learning tool based on Chemprop that processes pairs of molecules to predict the difference in their properties (delta learning), useful for activity cliff analysis and optimization.",S4;S4-01,property_prediction;delta_learning,solver,Python,https://github.com/RekerLab/DeepDelta,,NOASSERTION,deep-learning;chemprop;property-prediction
45,ROBUST,Molecular dynamics descriptor calculation tool,"A set of tools to calculate molecular descriptors from molecular dynamics simulations, specifically applied to predicting drug resistance.",S4;S4-01,descriptor_calculation;molecular_dynamics,library,Python,https://github.com/SchifferLab/ROBUST,,None,molecular-dynamics;descriptors;drug-resistance
46,CIDER,Chemical Dataset Comparator for analyzing and comparing structure datasets,"ChemIcal DatasEt comparatoR (CIDER) is a Python package and workflow for comparing chemical structure datasets in terms of size, overlap, descriptor distributions, and chemical space clustering.",S4;S4-01,dataset_analysis;chemical_space_visualization,workflow,Jupyter Notebook,https://github.com/Steinbeck-Lab/ChemIcal-DatasEt-comparatoR,,NOASSERTION,dataset-comparison;chemical-space;rdkit
47,Cheminformatics Microservice,Microservices for cheminformatics functionality via API,"A collection of essential microservices designed to provide cheminformatics capabilities (e.g., format conversion, descriptor calculation) via API calls.",S4;S4-01,cheminformatics_service;data_processing,service,JavaScript,https://github.com/Steinbeck-Lab/cheminformatics-microservice,,MIT,microservice;api;cheminformatics
48,TUCAN,Molecular identifier and descriptor system,"Software for generating TUCAN strings, a canonical molecular identifier and descriptor designed to cover all domains of chemistry.",S4;S4-01,molecular_representation;identifier_generation,library,Python,https://github.com/TUCAN-nest/TUCAN,,GPL-3.0,molecular-identifier;canonicalization;chemistry
49,ScaffoldGraph,Library for generating and analyzing molecular scaffold networks,"An open-source cheminformatics library built using RDKit and NetworkX for the generation, analysis, and visualization of scaffold networks and scaffold trees.",S4;S4-01,scaffold_analysis;chemical_space_exploration,library,Python,https://github.com/UCLCheminformatics/ScaffoldGraph,https://scaffoldgraph.readthedocs.io/,MIT,scaffold-network;rdkit;networkx;cheminformatics
50,AIMSim,Python toolbox for molecular similarity and diversity analysis,"A Python library designed for analyzing molecular similarity and diversity within chemical datasets. It provides tools for fingerprint generation, similarity metric calculation, and visualization of chemical space.",S4;S4-01,molecular_similarity;chemical_space_analysis,library,Python,https://github.com/VlachosGroup/AIMSim,,MIT,molecular-similarity;cheminformatics;fingerprints
51,GeminiMol,Conformational space-aware molecular representation learning tool,"A molecular representation learning framework that incorporates conformational space profiles. It is designed for drug discovery tasks such as virtual screening, target identification, and QSAR modeling.",S4;S4-01,representation_learning;virtual_screening;qsar,solver,Python,https://github.com/Wang-Lin-boop/GeminiMol,,NOASSERTION,molecular-representation;conformation;deep-learning
52,Ouroboros,Generative model for directed chemical evolution,"A foundational model implementation for directed chemical evolution via navigating molecular encoding space, bridging representation learning and generative AI for drug discovery.",S4;S4-03,molecular_generation;drug_design,solver,Python,https://github.com/Wang-Lin-boop/Ouroboros,,MIT,generative-model;drug-design;chemical-evolution
53,Seq2seq Fingerprint,Unsupervised deep molecular embedding tool,"An implementation of a sequence-to-sequence based fingerprinting method for generating unsupervised deep molecular embeddings, useful for downstream drug discovery tasks.",S4;S4-01,molecular_representation;embedding,solver,Python,https://github.com/XericZephyr/seq2seq-fingerprint,,None,seq2seq;molecular-fingerprint;deep-learning
54,DrugEx,Multi-objective optimization toolkit for de novo drug design,A deep learning toolkit for de novo drug design that employs Pareto-based multi-objective optimization to generate molecules satisfying multiple constraints (polypharmacology).,S4;S4-03,de_novo_design;molecular_optimization,solver,Python,https://github.com/XuhanLiu/DrugEx,,MIT,drug-design;multi-objective-optimization;generative-model
55,HM-GNN,Heterogeneous Motif Graph Neural Networks for molecular representation,"A PyTorch implementation of HM-GNN, a method for molecular representation learning that leverages heterogeneous motif graphs to capture multi-scale molecular information.",S4;S4-01,molecular_representation;graph_neural_network,solver,Python,https://github.com/ZhaoningYu1996/HM-GNN,,None,gnn;molecular-graph;representation-learning
56,chemprop (aamini fork),Uncertainty quantification and accelerated optimization for molecular property prediction,A variant of the Chemprop library focusing on fast and scalable uncertainty quantification for neural molecular property prediction and guided virtual screening.,S4;S4-01,property_prediction;uncertainty_quantification,library,Python,https://github.com/aamini/chemprop,,MIT,uncertainty-quantification;mpnn;property-prediction
57,Web Molecular Toolkit,Cheminformatics functionality library for TypeScript,"A TypeScript library providing cheminformatics functionalities for web-based applications, enabling molecular processing and visualization in the browser.",S4;S4-01,cheminformatics;web_visualization,library,TypeScript,https://github.com/aclarkxyz/web_molkit,,None,typescript;cheminformatics;web-tool
58,molecular-vae,Continuous representation of molecules for automatic chemical design,A PyTorch implementation of the Variational Autoencoder (VAE) for converting discrete molecular representations into a continuous space for optimization and design.,S4;S4-03,molecular_generation;vae,solver,Jupyter Notebook,https://github.com/aksub99/molecular-vae,,MIT,vae;generative-model;drug-design
59,moldrug,Genetic algorithm for drug-oriented chemical space optimization,"A Python package that uses genetic algorithms to optimize molecules within chemical space, specifically tailored for drug discovery applications.",S4;S4-03,molecular_optimization;genetic_algorithm,library,Python,https://github.com/ale94mleon/moldrug,https://moldrug.readthedocs.io/,Apache-2.0,genetic-algorithm;optimization;drug-design
60,rdkit_ipynb_tools,RDKit utilities for Jupyter Notebooks,"A collection of tools and helper functions to enhance the usage of RDKit within IPython/Jupyter Notebooks, facilitating interactive data analysis and visualization.",S4;S4-01,visualization;data_handling,library,Jupyter Notebook,https://github.com/apahl/rdkit_ipynb_tools,,MIT,rdkit;jupyter;visualization
61,MCGLPPI,Geometric representation learning for protein-protein interaction prediction,A framework integrating molecular coarse-grained models into geometric representation learning for predicting properties of protein-protein complexes.,S4;S4-02,ppi_prediction;geometric_learning,solver,Python,https://github.com/arantir123/MCGLPPI,,MIT,ppi;geometric-deep-learning;coarse-grained
62,MolPipeline,Scikit-learn compatible RDKit wrapper for molecular processing pipelines,"A Python package developed by BASF that wraps RDKit functionality into scikit-learn estimators, enabling the construction of automated machine learning pipelines for molecular data.",S4;S4-01,pipeline_construction;data_processing,library,Jupyter Notebook,https://github.com/basf/MolPipeline,,MIT,scikit-learn;rdkit;pipeline
63,Neuraldecipher,Tool for reverse-engineering ECFP fingerprints to molecular structures,"An implementation of a method to reverse-engineer Extended-Connectivity Fingerprints (ECFPs) back to their corresponding molecular structures, useful for interpretability and generative tasks.",S4;S4-01,inverse_molecular_design;fingerprint_decoding,solver,Python,https://github.com/bayer-science-for-a-better-life/neuraldecipher,,GPL-3.0,ecfp;reverse-engineering;molecular-structure
64,Transformer-CNN,Transformer-CNN architecture for QSAR/QSPR modeling,A deep learning model combining Transformer and CNN architectures specifically designed for Quantitative Structure-Activity/Property Relationship (QSAR/QSPR) modeling.,S4;S4-01,qsar;property_prediction,solver,Python,https://github.com/bigchem/transformer-cnn,,MIT,transformer;cnn;qsar
65,MolRep,Deep representation learning library for molecular property prediction,"A comprehensive library for deep molecular representation learning, providing various models and benchmarks for molecular property prediction tasks.",S4;S4-01,representation_learning;property_prediction,library,Python,https://github.com/biomed-AI/MolRep,https://molrep.readthedocs.io/,NOASSERTION,representation-learning;deep-learning;benchmark
66,Descriptastorus,Molecular descriptor computation and storage library,"A library for efficient computation, caching, and storage of molecular descriptors, widely used in conjunction with machine learning models like Chemprop.",S4;S4-01,descriptor_calculation;data_caching,library,Python,https://github.com/bp-kelley/descriptastorus,,NOASSERTION,descriptors;caching;cheminformatics
67,ChemometricsTools.jl,Chemometrics and machine learning tools for Julia,A collection of tools and algorithms for performing chemometrics analysis and machine learning tasks within the Julia programming environment.,S4;S4-01,chemometrics;data_analysis,library,Julia,https://github.com/caseykneale/ChemometricsTools.jl,,NOASSERTION,julia;chemometrics;machine-learning
68,mols2grid,Interactive 2D molecule viewer for dataframes,"A Python library that provides an interactive grid viewer for 2D molecular structures, integrating seamlessly with pandas DataFrames and Jupyter Notebooks.",S4;S4-01,visualization;data_exploration,library,Python,https://github.com/cbouy/mols2grid,https://mols2grid.readthedocs.io/,Apache-2.0,visualization;interactive;pandas
69,GraphMVP,Multi-view pre-training for molecular graph representation,"A framework for pre-training molecular graph representations by leveraging 3D geometric information, improving performance on downstream molecular property prediction tasks.",S4;S4-01,representation_learning;pretraining,solver,Python,https://github.com/chao1224/GraphMVP,,MIT,graph-neural-network;pretraining;3d-geometry
70,Chembience,Docker-based platform for cheminformatics applications,A Docker-based platform designed to facilitate the development and deployment of chemoinformatics-centric web applications and microservices.,S4;S4-01,infrastructure;deployment,platform,Python,https://github.com/chembience/chembience,http://chembience.org/,BSD-3-Clause,docker;cheminformatics;platform
71,ChEMBL Structure Pipeline,Standardization pipeline for ChEMBL chemical structures,"The official protocol used by ChEMBL for standardizing and processing chemical structures, including salt stripping and normalization.",S4;S4-01,data_standardization;structure_processing,workflow,Python,https://github.com/chembl/ChEMBL_Structure_Pipeline,,MIT,chembl;standardization;curation
72,ChEMBL Beaker,RDKit functionality exposed as a web service,"A lightweight web server wrapper around RDKit, allowing access to cheminformatics functionalities via a RESTful API.",S4;S4-01,cheminformatics_service;api,service,Python,https://github.com/chembl/chembl_beaker,,NOASSERTION,rdkit;web-service;api
73,ProLIF,Protein-Ligand Interaction Fingerprints generator,"A library for generating interaction fingerprints for protein-ligand complexes from molecular dynamics trajectories or docking poses, facilitating analysis of binding modes.",S4;S4-02,interaction_fingerprint;molecular_dynamics_analysis,library,Python,https://github.com/chemosim-lab/ProLIF,https://prolif.readthedocs.io/,Apache-2.0,protein-ligand;fingerprint;molecular-dynamics
74,Chemprop,Message Passing Neural Networks for molecular property prediction,"A standard library for training Message Passing Neural Networks (MPNNs) for molecular property prediction, widely used for its performance and ease of use in QSAR tasks.",S4;S4-01,property_prediction;qsar,library,Python,https://github.com/chemprop/chemprop,https://chemprop.readthedocs.io/,NOASSERTION,mpnn;deep-learning;qsar
75,Cinfony,Common API interface for multiple cheminformatics toolkits,"A Python library that provides a unified interface to access functionalities from various cheminformatics toolkits (like Open Babel, RDKit, CDK), simplifying cross-toolkit development.",S4;S4-01,interoperability;cheminformatics_interface,library,Python,https://github.com/cinfony/cinfony,,BSD-2-Clause,interoperability;cheminformatics;wrapper
76,rdchiral,Stereochemistry-aware reaction template handling wrapper for RDKit,A wrapper for RDKit's reaction handling functionality designed to improve the handling of stereochemistry and template extraction in chemical reactions.,S4;S4-03,reaction_handling;stereochemistry,library,Jupyter Notebook,https://github.com/connorcoley/rdchiral,,MIT,reaction-template;stereochemistry;rdkit
77,molsetrep,Molecular set representation learning library,"A library for molecular set representation learning, enabling the encoding of molecules as sets of substructures or atoms for machine learning tasks.",S4;S4-01,molecular_representation;deep_learning,library,Python,https://github.com/daenuprobst/molsetrep,,MIT,representation-learning;molecular-set;deep-learning
78,datamol,High-level molecular processing library built on RDKit,"A Python library that provides a lightweight and intuitive wrapper around RDKit, simplifying common molecular processing tasks such as loading, saving, and manipulating molecules.",S4;S4-01,data_processing;molecular_manipulation,library,Python,https://github.com/datamol-io/datamol,https://docs.datamol.io/,Apache-2.0,rdkit-wrapper;cheminformatics;molecular-processing
79,Graphium,Scalable Graph Neural Networks for molecules,A library designed for training and scaling Graph Neural Networks (GNNs) specifically for molecular data and drug discovery tasks.,S4;S4-01,qsar_modeling;deep_learning,library,Python,https://github.com/datamol-io/graphium,https://graphium-docs.datamol.io/,Apache-2.0,gnn;graph-neural-networks;molecular-modeling
80,molfeat,Hub for molecular featurizers,"A comprehensive library for generating molecular features, offering a unified interface for various featurization methods including fingerprints, descriptors, and pre-trained embeddings.",S4;S4-01,featurization;descriptor_calculation,library,Python,https://github.com/datamol-io/molfeat,https://molfeat-docs.datamol.io/,Apache-2.0,featurization;molecular-descriptors;fingerprints
81,DeepChem,Deep learning library for life sciences,"A comprehensive deep learning library for the life sciences, providing tools for drug discovery, materials science, quantum chemistry, and biology, including molecular featurization and model building.",S4;S4-01,qsar_modeling;deep_learning;featurization,library,Python,https://github.com/deepchem/deepchem,https://deepchem.io,MIT,deep-learning;drug-discovery;life-sciences
82,DeepChem GUI,Web-based GUI for DeepChem,"A graphical user interface for DeepChem, allowing users to interact with DeepChem's functionalities for molecular modeling and prediction through a web browser.",S4;S4-01,qsar_modeling;visualization,platform,JavaScript,https://github.com/deepchem/deepchem-gui,,MIT,gui;web-interface;no-code
83,DeepMD-kit,Deep learning package for molecular dynamics,A deep learning package for generating many-body potential energy representations and performing molecular dynamics simulations with ab initio accuracy.,S4;S4-01,molecular_dynamics;potential_energy_surface,solver,Python,https://github.com/deepmodeling/deepmd-kit,http://www.deepmd.org/,LGPL-3.0,molecular-dynamics;deep-potential;ab-initio
84,qsar-tools,Scripts for QSAR modeling,A collection of scripts and tools to assist in modeling quantitative structure-activity relationships (QSAR) from 2D chemical data.,S4;S4-01,qsar_modeling;data_processing,library,Python,https://github.com/dkoes/qsar-tools,,Apache-2.0,qsar;cheminformatics;modeling-scripts
85,chemistry_drawer,Molecule visualization with Plotly,"A Python tool for drawing and visualizing chemical molecules using the Plotly library, enabling interactive molecular visualizations.",S4;S4-01,visualization,library,Python,https://github.com/dylanwal/chemistry_drawer,,BSD-3-Clause,visualization;plotly;molecular-drawing
86,padelpy,Python wrapper for PaDEL-Descriptor,"A Python wrapper for the PaDEL-Descriptor software, allowing users to calculate molecular descriptors and fingerprints directly from Python.",S4;S4-01,descriptor_calculation;fingerprint_generation,library,Python,https://github.com/ecrl/padelpy,,MIT,padel;descriptors;wrapper
87,Bacting,Chemo- and bioinformatics platform,"An open-source platform and toolkit for chemo- and bioinformatics, based on Bioclipse, providing scriptable solutions for handling life sciences data.",S4;S4-01,data_processing;cheminformatics_utilities,platform,Java,https://github.com/egonw/bacting,,NOASSERTION,bioclipse;cheminformatics;bioinformatics
88,Cheminformatics Benchmark Toolkit,Benchmarking toolkit for cheminformatics,"A toolkit designed for benchmarking cheminformatics methods and tools, facilitating comparative studies and validation.",S4;S4-01,benchmarking;validation,library,Java,https://github.com/egonw/cheminfbenchmark,,NOASSERTION,benchmark;cheminformatics;validation
